ts_gps,cell_eci,rsrp_meas,snr_meas,rsrp_raw,rsrp_los,is_los,los_minus_tot,dist_tx_rx_m,dist_veh_tx_m,dist_veh_rx_m,veh_x,veh_y,tx_src
2021-06-22 17:44:24,26351360,-64.50125,19.14299996376037,-41.97264099121094,-42.55401611328125,True,-0.5813751220703125,4.9285387958410185,361.3143154982856,356.50001101093,-550.0,-750.0,wcl
2021-06-22 17:44:22,26351360,-70.1575,17.440999937057494,-43.66624450683594,-44.064414978027344,True,-0.39817047119140625,19.293161924801563,361.3143154982856,379.9097326086269,-550.0,-750.0,wcl
2021-06-22 17:44:18,26351360,-75.00375,16.988999977111817,-50.31488037109375,-50.32470703125,True,-0.00982666015625,64.76497855004328,361.3143154982856,423.90740829362977,-550.0,-750.0,wcl
2021-06-22 17:44:33,26351360,-80.399375,6.792000024318695,-54.55247497558594,-54.705657958984375,True,-0.1531829833984375,113.65363833263552,388.9303577600385,293.83464775606575,-550.0,-650.0,wcl
2021-06-22 17:44:31,26351360,-76.86625,9.466999995708466,-52.50439453125,-52.53234100341797,True,-0.02794647216796875,86.66892590105617,388.9303577600385,315.27654661718697,-550.0,-650.0,wcl
2021-06-22 17:44:32,26351360,-76.655,8.412999960184097,-53.577667236328125,-53.660003662109375,True,-0.08233642578125,99.89668527284321,388.9303577600385,304.38954001431097,-550.0,-650.0,wcl
2021-06-22 17:44:25,26351360,-63.74375,20.515000066757203,-43.188934326171875,-43.636962890625,True,-0.448028564453125,16.161685964565788,388.9303577600385,374.7863693013971,-550.0,-650.0,wcl
2021-06-22 17:44:26,26351360,-61.573125,18.46199998855591,-44.959228515625,-45.236732482910156,True,-0.27750396728515625,27.18960499427687,388.9303577600385,365.3953518197523,-550.0,-650.0,wcl
2021-06-22 17:44:11,26351360,-76.58044554455445,15.003960434753116,-53.3463134765625,-53.410003662109375,True,-0.063690185546875,96.8281325879514,262.8394086134089,356.4549129557617,-450.0,-750.0,wcl
2021-06-22 17:44:09,26351360,-75.94318181818181,10.775757587317264,-53.3463134765625,-53.410003662109375,True,-0.063690185546875,96.8281325879514,262.8394086134089,356.4549129557617,-450.0,-750.0,wcl
