ts_gps,cell_eci,rsrp_meas,snr_meas,rsrp_raw,rsrp_los,is_los,los_minus_tot,dist_tx_rx_m,dist_veh_tx_m,dist_veh_rx_m,veh_x,veh_y,tx_src
2021-06-22 12:03:24,40812803,-94.39625,-0.818999997228384,-57.12187194824219,-57.12187194824219,True,0.0,152.10510951415284,101.74493853495541,207.91124926669616,-2850.0,50.0,wcl
2021-06-22 12:03:40,40812803,-95.183125,-3.943999980688095,-57.12187194824219,-57.12187194824219,True,0.0,152.10510951415284,101.74493853495541,207.91124926669616,-2850.0,50.0,wcl
2021-06-22 12:03:44,40812803,-97.18875,-7.73699999332428,-57.11540985107422,-57.11540985107422,True,0.0,151.98794995228553,101.74493853495541,207.74064945561128,-2850.0,50.0,wcl
2021-06-22 12:03:39,40812803,-95.501875,-2.663000005483627,-57.12187194824219,-57.12187194824219,True,0.0,152.10510951415284,101.74493853495541,207.91124926669616,-2850.0,50.0,wcl
2021-06-22 12:03:30,40812803,-94.416875,-0.8650000054389239,-57.12187194824219,-57.12187194824219,True,0.0,152.10510951415284,101.74493853495541,207.91124926669616,-2850.0,50.0,wcl
2021-06-22 12:03:48,40812803,-91.250625,0.8170000052452088,-57.104103088378906,-57.104103088378906,True,0.0,151.78327848937388,101.74493853495541,207.52565855301825,-2850.0,50.0,wcl
2021-06-22 12:03:27,40812803,-93.854375,-0.4270000028610229,-57.12187194824219,-57.12187194824219,True,0.0,152.10510951415284,101.74493853495541,207.91124926669616,-2850.0,50.0,wcl
2021-06-22 12:03:22,40812803,-94.513125,-0.8389999917894602,-57.104103088378906,-57.104103088378906,True,0.0,151.78327848937388,101.74493853495541,207.52565855301825,-2850.0,50.0,wcl
2021-06-22 12:03:25,40812803,-94.16375,-0.1659999997913837,-57.12187194824219,-57.12187194824219,True,0.0,152.10510951415284,101.74493853495541,207.91124926669616,-2850.0,50.0,wcl
2021-06-22 12:03:49,40812803,-95.494375,-2.895000007152557,-56.98414611816406,-56.98414611816406,True,0.0,149.62760328911975,101.74493853495541,204.87133067113703,-2850.0,50.0,wcl
2021-06-22 12:03:31,40812803,-96.73,-2.8120000034570696,-57.12187194824219,-57.12187194824219,True,0.0,152.10510951415284,101.74493853495541,207.91124926669616,-2850.0,50.0,wcl
2021-06-22 12:03:47,40812803,-91.925625,0.9770000033825637,-57.11540985107422,-57.11540985107422,True,0.0,151.98794995228553,101.74493853495541,207.74064945561128,-2850.0,50.0,wcl
2021-06-22 12:03:37,40812803,-95.159375,-1.6009999923408031,-57.12187194824219,-57.12187194824219,True,0.0,152.10510951415284,101.74493853495541,207.91124926669616,-2850.0,50.0,wcl
2021-06-22 12:03:21,40812803,-97.663125,-5.181999962329865,-57.097633361816406,-57.097633361816406,True,0.0,151.6663242455082,101.74493853495541,207.3550735177233,-2850.0,50.0,wcl
