ts_gps,cell_eci,rsrp_meas,snr_meas,rsrp_raw,rsrp_los,is_los,los_minus_tot,dist_tx_rx_m,dist_veh_tx_m,dist_veh_rx_m,veh_x,veh_y,tx_src
2021-06-22 17:51:27,26917120,-105.52,-3.144999993890524,-88.47008514404297,-270.0,False,0.0,169.8527770518456,43.984016086876565,148.77870993497092,-1150.0,-1950.0,wcl
2021-06-22 15:09:50,26917120,-104.625625,-4.510999977588654,-83.64225769042969,-270.0,False,0.0,161.57054018696311,43.984016086876565,133.4429280246792,-1150.0,-1950.0,wcl
2021-06-22 10:38:37,26917120,-107.34503424657534,-12.930136981075757,-103.11444091796875,-270.0,False,0.0,158.95823746591424,43.984016086876565,134.62996620290812,-1150.0,-1950.0,wcl
2021-06-22 10:38:36,26917120,-106.69196428571428,-13.169047673543297,-83.67852020263672,-270.0,False,0.0,159.2288047390257,43.984016086876565,132.8938936336756,-1150.0,-1950.0,wcl
2021-06-22 10:38:31,26917120,-105.33333333333331,-11.290476155659508,-80.63064575195312,-270.0,False,0.0,169.06677986593516,43.984016086876565,133.39639327551882,-1150.0,-1950.0,wcl
2021-06-22 10:38:35,26917120,-104.71467391304348,-10.062318850254666,-80.5745620727539,-270.0,False,0.0,160.6697800451189,43.984016086876565,132.08765564449234,-1150.0,-1950.0,wcl
2021-06-22 10:38:40,26917120,-103.91964285714286,-12.347618965875537,-71.64157104492188,-270.0,False,0.0,162.30441610850428,43.984016086876565,143.41532345179203,-1150.0,-1950.0,wcl
2021-06-22 10:38:41,26917120,-104.39366883116882,-12.31038963020622,-71.58125305175781,-270.0,False,0.0,164.33255316140912,43.984016086876565,147.17424361143182,-1150.0,-1950.0,wcl
2021-06-22 16:53:48,26917120,-98.0596590909091,-0.1249999944967302,-71.67521667480469,-270.0,False,0.0,170.4278581853385,43.984016086876565,155.79294043773604,-1150.0,-1950.0,wcl
2021-06-22 17:51:31,26917120,-103.53125,-3.092999991029501,-72.3819351196289,-270.0,False,0.0,171.40619648534891,43.984016086876565,153.38416332209619,-1150.0,-1950.0,wcl
2021-06-22 17:51:23,26917120,-105.995625,-3.28200000025332,-78.91841888427734,-270.0,False,0.0,163.55028192319205,43.984016086876565,138.85140310186418,-1150.0,-1950.0,wcl
2021-06-22 10:38:30,26917120,-106.70277777777778,-11.640000014834934,-79.78761291503906,-270.0,False,0.0,170.19541796937443,43.984016086876565,133.2587340573172,-1150.0,-1950.0,wcl
2021-06-22 17:51:22,26917120,-104.550625,-3.407999986410141,-79.2184829711914,-270.0,False,0.0,162.73376816120737,43.984016086876565,136.12785468181522,-1150.0,-1950.0,wcl
2021-06-22 17:51:25,26917120,-105.990625,-2.7529999943822623,-79.72789001464844,-270.0,False,0.0,166.7920814585795,43.984016086876565,144.72444023580977,-1150.0,-1950.0,wcl
2021-06-22 17:51:28,26917120,-104.938125,-2.1079999952018262,-80.99021911621094,-270.0,False,0.0,170.59017730237443,43.984016086876565,149.96588359989323,-1150.0,-1950.0,wcl
2021-06-22 10:38:33,26917120,-103.8720238095238,-11.801587331862676,-75.8121566772461,-270.0,False,0.0,162.97667536085098,43.984016086876565,130.53111177607,-1150.0,-1950.0,wcl
2021-06-22 16:53:47,26917120,-102.739375,-3.5389999831467867,-71.79179382324219,-270.0,False,0.0,169.713852398111,43.984016086876565,153.50233827294613,-1150.0,-1950.0,wcl
