ts_gps,cell_eci,rsrp_meas,snr_meas,rsrp_raw,rsrp_los,is_los,los_minus_tot,dist_tx_rx_m,dist_veh_tx_m,dist_veh_rx_m,veh_x,veh_y,tx_src
2021-06-22 16:11:53,26358785,-75.919375,12.21199999809265,-57.33361053466797,-57.80535888671875,True,-0.47174835205078125,164.97758895549532,458.0510371707156,355.27025579132106,750.0,-250.0,refined
2021-06-22 16:11:21,26358785,-69.485625,23.01300006866455,-55.774391174316406,-56.04005432128906,True,-0.26566314697265625,133.62430458911032,359.47496579904094,269.1146323603746,850.0,-250.0,refined
2021-06-22 16:11:20,26358785,-69.075625,23.702999935150142,-55.774391174316406,-56.04005432128906,True,-0.26566314697265625,133.62430458911032,359.47496579904094,269.1146323603746,850.0,-250.0,refined
2021-06-22 16:11:24,26358785,-69.460625,22.98100006103516,-55.774391174316406,-56.04005432128906,True,-0.26566314697265625,133.62430458911032,359.47496579904094,269.1146323603746,850.0,-250.0,refined
2021-06-22 14:54:38,26358785,-69.175,17.53499988555908,-56.35987091064453,-56.696937561035156,True,-0.337066650390625,144.58134902093775,390.98089270008666,367.68706671102484,850.0,-150.0,refined
2021-06-22 11:42:35,26358785,-64.143125,19.31899998664856,-55.77272033691406,-56.037139892578125,True,-0.2644195556640625,133.57741143922402,390.98089270008666,343.5230922822658,850.0,-150.0,refined
2021-06-22 16:11:00,26358785,-69.066875,22.3820000076294,-55.774391174316406,-56.04005432128906,True,-0.26566314697265625,133.62430458911032,390.98089270008666,329.60548946237026,850.0,-150.0,refined
2021-06-22 16:10:47,26358785,-65.314375,22.255,-55.632476806640625,-55.88185119628906,True,-0.2493743896484375,131.10178388521533,390.98089270008666,329.0539917100839,850.0,-150.0,refined
2021-06-22 11:42:41,26358785,-65.5925,18.528999981880187,-55.79705810546875,-56.064308166503906,True,-0.26725006103515625,134.01499236229762,390.98089270008666,342.49122026877245,850.0,-150.0,refined
2021-06-22 16:11:09,26358785,-68.875,23.515000076293944,-55.774391174316406,-56.04005432128906,True,-0.26566314697265625,133.62430458911032,390.98089270008666,329.60548946237026,850.0,-150.0,refined
2021-06-22 16:10:30,26358785,-65.7275,21.29200008392334,-51.998451232910156,-52.00904083251953,True,-0.010589599609375,81.0346699083473,390.98089270008666,336.03918985960456,850.0,-150.0,refined
2021-06-22 11:42:26,26358785,-63.87625,19.31900007247925,-55.76426696777344,-56.0277099609375,True,-0.2634429931640625,133.4257442046312,390.98089270008666,344.3159160223192,850.0,-150.0,refined
2021-06-22 11:42:50,26358785,-64.5725,16.38599998474121,-56.74784851074219,-57.136085510253906,True,-0.38823699951171875,152.3628433483101,390.98089270008666,352.7417850868889,850.0,-150.0,refined
2021-06-22 11:42:28,26358785,-64.115,19.630000076293943,-55.76878356933594,-56.032745361328125,True,-0.2639617919921875,133.50684269238423,390.98089270008666,344.0250712680136,850.0,-150.0,refined
2021-06-22 16:11:16,26358785,-68.085,23.667000102996827,-55.774391174316406,-56.04005432128906,True,-0.26566314697265625,133.62430458911032,390.98089270008666,329.60548946237026,850.0,-150.0,refined
2021-06-22 16:10:45,26358785,-68.456875,22.51500005722046,-55.250030517578125,-55.45830535888672,True,-0.20827484130859375,124.55971975598086,390.98089270008666,328.5116672710235,850.0,-150.0,refined
2021-06-22 14:54:46,26358785,-73.369375,16.262000036239623,-56.74671173095703,-57.135398864746094,True,-0.3886871337890625,152.3503933173151,390.98089270008666,359.04819255920205,850.0,-150.0,refined
2021-06-22 11:42:47,26358785,-64.90875,13.288999996185304,-56.635520935058594,-57.00847625732422,True,-0.372955322265625,150.06235189883657,390.98089270008666,355.2007646757116,850.0,-150.0,refined
2021-06-22 11:42:12,26358785,-64.29625,18.34199999809265,-55.76264953613281,-56.02589416503906,True,-0.26324462890625,133.3968240845467,261.98043709268643,207.64977535902344,950.0,-250.0,refined
2021-06-22 16:10:17,26358785,-63.49195544554456,16.582178257479526,-50.16828918457031,-50.17948913574219,True,-0.011199951171875,63.48120956937181,261.98043709268643,235.0857171502986,950.0,-250.0,refined
2021-06-22 10:23:38,26358785,-71.444375,15.875999994277954,-56.31275177001953,-56.64320373535156,True,-0.33045196533203125,143.6547375888265,156.20960400050112,70.89699853305724,1050.0,-350.0,refined
2021-06-22 10:23:31,26358785,-69.219375,19.585000009536746,-55.36378479003906,-55.582763671875,True,-0.2189788818359375,126.45060286424636,156.20960400050112,67.76301106351693,1050.0,-350.0,refined
2021-06-22 11:41:44,26358785,-72.755625,19.23500004768372,-54.54613494873047,-54.6868896484375,True,-0.14075469970703125,113.39280487060405,156.20960400050112,67.29867851636376,1050.0,-350.0,refined
2021-06-22 17:38:39,26358785,-73.195,14.246999974250793,-56.02815246582031,-56.32262420654297,True,-0.29447174072265625,138.24045913428415,156.20960400050112,54.72898298913407,1050.0,-350.0,refined
2021-06-22 14:53:44,26358785,-66.034375,16.084000005722046,-55.335235595703125,-55.550872802734375,True,-0.21563720703125,125.9637419654732,156.20960400050112,80.36300471951806,1050.0,-350.0,refined
2021-06-22 10:23:40,26358785,-73.61625,14.792999992370603,-56.77796173095703,-57.17034149169922,True,-0.3923797607421875,152.98603566244353,156.20960400050112,69.65942998578765,1050.0,-350.0,refined
2021-06-22 11:41:03,26358785,-66.316875,18.899999990463257,-52.87889099121094,-52.91594696044922,True,-0.03705596923828125,90.9954000486155,167.46715439849208,135.45369957682544,1050.0,-250.0,refined
2021-06-22 14:53:15,26358785,-75.794375,18.011000022888183,-54.52110290527344,-54.65997314453125,True,-0.1388702392578125,113.01985305417591,167.46715439849208,142.66169696207396,1050.0,-250.0,refined
2021-06-22 10:23:12,26358785,-64.2925,17.82199990272522,-50.153587341308594,-50.165061950683594,True,-0.011474609375,63.354559772795014,167.46715439849208,138.4032679077861,1050.0,-250.0,refined
2021-06-22 14:52:55,26358785,-71.008125,19.66500003814697,-53.8704833984375,-53.96076965332031,True,-0.0902862548828125,103.69756297960058,167.46715439849208,137.67578091346215,1050.0,-250.0,refined
2021-06-22 11:41:37,26358785,-73.81375,17.803000030517577,-54.54613494873047,-54.6868896484375,True,-0.14075469970703125,113.39280487060405,167.46715439849208,144.67805222858598,1050.0,-250.0,refined
2021-06-22 17:37:47,26358785,-73.33875,19.625999917984007,-54.604095458984375,-54.750587463378906,True,-0.14649200439453125,114.2799486532176,167.46715439849208,135.18250406203373,1050.0,-250.0,refined
2021-06-22 17:38:53,26358785,-81.4375,8.498000009059906,-57.27922058105469,-57.74296569824219,True,-0.4637451171875,163.76146542938778,167.46715439849208,160.37159675233335,1050.0,-250.0,refined
2021-06-22 17:37:51,26358785,-66.1725,20.23700011253357,-55.41083526611328,-55.635772705078125,True,-0.22493743896484375,127.26400248784664,167.46715439849208,138.78481460738408,1050.0,-250.0,refined
