cell_eci,iteration,var_loss
26947074,25,33.38912849293376
26947074,26,31.376917382106832
26947074,27,34.085934745471015
26947074,28,33.25006636685786
26947074,29,32.00327015182768
26947074,30,33.48365669743081
26947074,31,33.29631980064118
26947074,32,31.59175656389733
26947074,33,33.230517773810504
26947074,34,32.98973897420431
26947074,35,32.829004049823624
26947074,36,31.74604950710941
26947074,37,31.587223239470696
26947074,38,32.15861923878225
26947074,39,31.618776141916186
26947074,40,31.6424892212604
26947074,41,31.670738757763065
26947074,42,31.364449707221112
26947074,43,31.62862644619332
26947074,44,31.718944989561447
26947074,45,31.308217742621288
26947074,46,31.307768814913025
26947074,47,31.29335106882521
26947074,48,31.269746279275328
26947074,49,31.578948742089402
26356993,0,14.746497029905429
26356993,1,15.095948235810006
26356993,2,14.74825699312993
26356993,3,14.67854174225881
26356993,4,14.632200688666865
26356993,5,14.606871698988522
26356993,6,14.655886283457686
26356993,7,14.604996324487004
26356993,8,14.658114025594884
26356993,9,14.64404726689512
26356993,10,14.604193300926335
26356993,11,14.639020978778216
26356993,12,14.599762739526257
26356993,13,14.617108249939617
26356993,14,14.598812597485816
26356993,15,14.604506961056739
26356993,16,14.599094588155724
26356993,17,14.602226321620389
26356993,18,14.598165304343807
26356993,19,14.60020840508442
26356993,20,14.598222939464614
26356993,21,14.599718732797777
26356993,22,14.598245825546988
26356993,23,14.598817833282723
26356993,24,14.598156914040919
26356993,25,14.598337488742134
26356993,26,14.598247278195547
26356993,27,14.597877797629229
26356993,28,14.598317776008026
26356993,29,14.598079697930139
26356993,30,14.598320516654677
26356993,31,14.598236309884221
26356993,32,14.597830566946667
26356993,33,14.59826100990245
26356993,34,14.59811148922939
26356993,35,14.597485209430413
26359554,0,33.95038623494974
26359554,1,35.06748741323561
26359554,2,44.03966549490981
26359554,3,38.25627356504763
26359554,4,27.04284788189887
26359554,5,33.18149261855338
26359554,6,19.377520885214405
26359554,7,40.51100128518255
26359554,8,44.57109185112401
26359554,9,19.54418720954024
26359554,10,33.80197368521973
26359554,11,21.07850026256694
26359554,12,18.564072539850642
26359554,13,33.801972691230446
26359554,14,29.510465340393374
26359554,15,16.036886484828404
26359554,16,27.224405825968297
26359554,17,15.49505896900406
26359554,18,18.0094608617122
26359554,19,16.123858488878543
26359554,20,16.070190498339603
26359554,21,15.485137673395815
26359554,22,16.538930191859848
26359554,23,15.439678749487072
26359554,24,16.81167627713935
26359554,25,15.260517827210908
26359554,26,15.354640767247027
26359554,27,15.528087086471814
26359554,28,15.312363125400807
26359554,29,15.343150462187818
26359554,30,15.285081260666425
26359554,31,15.322450422104907
26359554,32,15.276284403465842
26358785,0,28.228819700105664
26358785,1,30.107375182835366
26358785,2,28.446709737626243
26358785,3,28.580318724766645
26358785,4,26.485161006622526
26358785,5,28.446370333245245
26358785,6,27.087957774376342
26358785,7,26.672563914493136
26358785,8,32.404000072247165
26358785,9,25.84586680692435
26358785,10,27.096278647617222
26358785,11,25.971864261675464
26358785,12,25.352927952160194
26358785,13,25.59342558643103
26358785,14,26.49180846859343
26358785,15,25.58548368964487
26358785,16,25.23093823645414
26358785,17,25.48614737005053
26358785,18,25.15534700660492
26358785,19,25.51769391519532
26358785,20,25.33280445355448
26358785,21,25.158307739530386
26358785,22,25.35512992082105
26358785,23,25.136037037923955
26358785,24,25.190280212949617
26358785,25,25.1201105681133
26358785,26,25.282188273983977
26358785,27,25.11582422971589
26358785,28,25.142131858664065
26358785,29,25.118846669541366
26358785,30,25.118942657410894
26358785,31,25.11441251180414
26358785,32,25.13238454228886
26358785,33,25.112769768505316
40782336,0,100.82430719991916
40782336,1,3537.7194981761468
40782336,2,1155.415938001309
40782336,3,58.11650972353046
40782336,4,110.71646528161267
40782336,5,175.22058181144396
40782336,6,83.62541648477158
40782336,7,96.06974004943044
40782336,8,115.23316973466795
40782336,9,52.29337346170315
40782336,10,63.9754788181772
40782336,11,104.20659154246331
40782336,12,50.35360531872677
40782336,13,54.359794944493196
40782336,14,52.751714685736225
40782336,15,41.417071296098776
40782336,16,58.11651107429865
40782336,17,56.52207402399281
40782336,18,53.31206082064093
40782336,19,54.899091978063936
40782336,20,53.64883671688911
40782336,21,52.97864921104197
40782336,22,51.60770835492118
40782336,23,56.08605074029738
40782336,24,47.16537899670392
40782336,25,55.782729304681425
40782336,26,48.95968579740896
40782336,27,46.1549719316781
40782336,28,57.975499690700374
40782336,29,42.7465008678374
40782336,30,48.596346025451936
40782336,31,43.07538429930712
40782336,32,47.6289889660646
40782336,33,41.44335112842538
40782336,34,46.305744149124045
40782336,35,44.647537452146146
40782336,36,41.264181307730325
40782336,37,43.78902923934005
40782336,38,45.13959448425632
40782336,39,41.24698994126483
40782336,40,44.056029086050685
40782336,41,41.585244136648505
40782336,42,41.25116163129926
40782336,43,41.51612400505622
40782336,44,40.19146363158345
40782336,45,44.107645859570354
40782336,46,43.95876389871254
40782336,47,41.19086438271382
40782336,48,41.21577698872542
40782336,49,40.78629095411517
40782336,50,44.1958574764358
40782336,51,40.72389150605473
40782336,52,40.738055707379765
40782336,53,40.72180604490962
40782336,54,40.976517563491264
40782336,55,40.60347325771429
40782336,56,40.820832860895216
40782336,57,40.715651179604876
40782336,58,40.800759970581716
40782336,59,40.706618586981456
40782336,60,40.775886845531296
40782336,61,40.7772948085839
40782336,62,40.77671194489378
40782336,63,40.80895748859626
40782336,64,40.79614038698197
40782336,65,40.81529093321221
40782336,66,40.82700004844981
40782336,67,40.80447007053164
40782336,68,40.19078509717114
40782336,69,40.96498084718025
40782336,70,40.97452499649644
40782336,71,40.21265292454971
29127682,0,10.69869973964086
29127682,1,35.53791006339084
29127682,2,17.245998756338345
29127682,3,13.652753571107946
29127682,4,11.01379031833446
29127682,5,11.975418346390718
29127682,6,17.144108761320844
29127682,7,9.54198780024012
29127682,8,10.792333795414713
29127682,9,17.52090072712597
29127682,10,9.678004033842353
29127682,11,10.149960469742933
29127682,12,9.560410723271183
29127682,13,10.466718938964108
29127682,14,9.38917075167775
29127682,15,9.710245839728355
29127682,16,9.404548349105301
29127682,17,9.771170274810128
29127682,18,9.374119255450767
29127682,19,9.358700937823317
29127682,20,9.442316463672222
29127682,21,9.474180659068328
29127682,22,9.348468168698359
29127682,23,9.453704027396244
29127682,24,9.34508160311939
29127682,25,9.364931621911174
29127682,26,9.345244291302889
29127682,27,9.355617114397374
29127682,28,9.343299674694668
26947073,0,8.318408770264826
26947073,1,10.647557422123766
26947073,2,11.157811191557977
26947073,3,7.597423949985698
26947073,4,134.32337237707404
26947073,5,11.247613208017619
26947073,6,10.525190305712778
26947073,7,8.153223604556306
26947073,8,107.75617102769789
26947073,9,8.327961930043916
26947073,10,8.390820165073892
26947073,11,9.165721867031216
26947073,12,35.676508160858496
26947073,13,8.054551081068023
26947073,14,7.996121973359501
26947073,15,77.55709467497701
26947073,16,8.783988188375695
26947073,17,7.830223956007853
26947073,18,8.637634733438562
26947073,19,493.48600627776165
26947073,20,8.151013119381778
26947073,21,22.502422641576903
26947073,22,7.6893308699952705
26947073,23,7.506235822443673
26947073,24,8.347119611034305
26947073,25,7.502020200845077
26947073,26,7.4249253089055
26947073,27,7.499157292294598
26947073,28,12.06692285191676
26947073,29,7.481747836756111
26947073,30,7.523091939128232
26947073,31,7.459545775125723
26947073,32,7.227489445384875
26947073,33,7.112438769533955
26947073,34,7.2948843142053486
26947073,35,13.363938178197277
26947073,36,7.354617035077317
26947073,37,7.2968762060093
26947073,38,7.1882693145999905
26947073,39,7.786751169348333
26947073,40,7.209357539659535
26947073,41,7.045502367883653
26947073,42,7.786750647249708
26947073,43,7.264582720189822
26947073,44,7.077364446325037
26947073,45,7.770500523451218
26947073,46,7.078030919222584
26349058,0,12.163738604686392
26349058,1,13.685014968863664
26349058,2,12.203035707157314
26349058,3,11.812632234407737
26349058,4,16.300818871420468
26349058,5,12.111988364137515
26349058,6,14.944500677318658
26349058,7,11.794108232102753
26349058,8,11.599400687639388
26349058,9,12.661091927698926
26349058,10,12.090562271829443
26349058,11,11.60026429159597
26349058,12,12.066092444498906
26349058,13,11.628468239431452
26349058,14,11.633625784927744
26349058,15,11.572573542569437
26349058,16,11.737531251746947
26349058,17,11.555065706044166
26349058,18,11.687502051645781
26349058,19,11.553495689108031
26349058,20,11.549002148350786
26349058,21,11.582221962631635
26349058,22,11.598592841201706
26349058,23,11.545910895028095
26349058,24,11.548668231833544
26349058,25,11.552882575737804
26349058,26,11.545177362899146
26349058,27,11.551075999248026
26349058,28,11.545044568848354
26349058,29,11.55295773111937
26349058,30,11.544337123372975
26349058,31,11.54542830651943
26349058,32,11.544550997496492
26349058,33,11.544811971238852
26349058,34,11.544371173671916
26349058,35,11.545201302724298
26349058,36,11.54430195997114
26358784,0,20.311402631855128
26358784,1,30.39737639533756
26358784,2,21.124483889527088
26358784,3,18.118484245139225
26358784,4,22.77843344876223
26358784,5,19.393409932938734
26358784,6,21.61816317385457
26358784,7,20.267082339668058
26358784,8,19.656638632271385
26358784,9,18.738479917267597
26358784,10,22.07042875514289
26358784,11,18.563360286731722
26358784,12,17.759184428892674
26358784,13,17.721764308264063
26358784,14,21.280438298819647
26358784,15,18.02297374949208
26358784,16,20.654879546751502
26358784,17,17.653391397306688
26358784,18,17.283552344686022
26358784,19,20.269226664041714
26358784,20,17.827196010204258
26358784,21,17.363069074501098
26358784,22,18.310426681266346
26358784,23,17.372442170665796
26358784,24,17.30493698297135
26358784,25,19.26068292744954
26358784,26,17.18871231945619
26358784,27,17.247495952680627
26358784,28,17.347614855120252
26358784,29,17.20107079659429
26358784,30,17.197391846467454
26358784,31,17.255593183920055
26358784,32,17.178695978778673
26358784,33,17.21994900179051
26358784,34,17.178650607888965
26358784,35,17.211560456956946
26358784,36,17.177859434496476
26358784,37,17.18769017625972
26358784,38,17.176233056454272
26365185,0,20.03681450653435
26365185,1,21.46798303163001
26365185,2,20.39567759557938
26365185,3,19.7900624210473
26365185,4,19.77585921609419
26365185,5,19.35670341394439
26365185,6,19.26926466425199
26365185,7,19.437838581778383
26365185,8,18.967578523101892
26365185,9,18.92255290856116
26365185,10,19.11543697207013
26365185,11,19.70548574497492
26365185,12,19.06846863658779
26365185,13,18.9111322777825
26365185,14,19.01160811889949
26365185,15,19.02001827161371
26365185,16,18.936659695258818
26365185,17,18.929347424240547
26365185,18,18.90238014662318
26365185,19,18.946111906831383
26365185,20,18.8996523249102
26365185,21,18.910808172001907
26365185,22,18.912346163247843
26365185,23,18.89913826764398
26365185,24,18.90185634228236
26365185,25,18.91118752916608
26365185,26,18.899851801169863
26365185,27,18.903362203043407
26365185,28,18.89978430724316
26365185,29,18.904538373249192
26365185,30,18.898911992783766
26365185,31,18.900282977852168
26365185,32,18.89908884974304
26365185,33,18.900581500510008
26365185,34,18.898912805615918
26365185,35,18.899008024475016
26365185,36,18.898929622746863
26365185,37,18.89888454658199
26365185,38,18.899089185496685
26365185,39,18.899104990213026
26365185,40,18.89884602809427
26365185,41,18.898977900048614
26365185,42,18.898889781181882
33802242,0,41.02255832707403
33802242,1,51.47110471526428
33802242,2,44.62073875972277
33802242,3,64.4552590794829
33802242,4,46.34315347519226
33802242,5,48.963038591263256
33802242,6,43.44686757778591
33802242,7,42.837759649396574
33802242,8,42.30121048811332
33802242,9,40.72537015698586
33802242,10,40.58587574027501
33802242,11,48.963038591263256
33802242,12,41.26885958395232
33802242,13,41.55013163743965
33802242,14,40.79582325869739
33802242,15,40.90915684949618
33802242,16,40.67346836049568
33802242,17,41.15151551659285
33802242,18,40.591649835866136
33802242,19,40.4717774517096
33802242,20,40.47383424745956
33802242,21,40.710062213759656
33802242,22,40.52427611975701
33802242,23,40.56363004171842
33802242,24,40.50408353417353
33802242,25,40.48135450227936
33802242,26,40.466416085856
33802242,27,40.508609143188075
33802242,28,40.494226884839826
33802242,29,40.46517873108148
33802242,30,40.489635036782474
33802242,31,40.46334676382148
33802242,32,40.47916081400057
33802242,33,40.46244338512679
33802242,34,40.465524534643485
33802242,35,40.46283798298601
33802242,36,40.46519703848184
33802242,37,40.46233704866777
33802242,38,40.46264636122498
33802242,39,40.462261216122464
30829824,0,20.073437569058953
30829824,1,33.44141354307718
30829824,2,35.815176754568846
30829824,3,45.93962510804218
30829824,4,29.101801567950144
30829824,5,43.105075069199444
30829824,6,27.74886634133277
30829824,7,22.933998634468725
30829824,8,21.92589692222781
30829824,9,36.85764387537944
30829824,10,17.848313341352362
30829824,11,25.477648037751166
30829824,12,17.04275999428406
30829824,13,20.76008570521511
30829824,14,17.716942258833082
30829824,15,19.384513080526244
30829824,16,17.03776822839127
30829824,17,17.566870186740484
30829824,18,16.922785421461384
30829824,19,17.446986962039016
30829824,20,16.78556913514976
30829824,21,18.05744826027409
30829824,22,16.782143891532108
30829824,23,16.8649586099439
30829824,24,16.775094393494747
30829824,25,16.959893559911787
30829824,26,16.751367279551427
29127681,0,17.143182705022685
29127681,1,21.44721929297946
29127681,2,17.903442365367802
29127681,3,18.34602620398595
29127681,4,16.40927897700388
29127681,5,16.361323968500148
29127681,6,16.91319668696867
29127681,7,16.27411983755354
29127681,8,18.781738553347218
29127681,9,16.490561165601505
29127681,10,15.967582017092571
29127681,11,20.885565146206773
29127681,12,15.960948869256445
29127681,13,16.44163212943755
29127681,14,15.962811359905004
29127681,15,15.971887117400183
29127681,16,15.918656219237107
29127681,17,16.08476441461901
29127681,18,15.908169599252922
29127681,19,16.080658192477003
29127681,20,15.913936488651307
29127681,21,15.914472934771846
29127681,22,15.907490954163144
29127681,23,15.919066602638932
29127681,24,15.90684485509639
29127681,25,15.926513633314668
29127681,26,15.903378536177597
29127681,27,15.906928135823602
29127681,28,15.905694171786601
29127681,29,15.90656913714813
29127681,30,15.904314622578022
26365186,0,8.655701013404096
26365186,1,14.330223821280013
26365186,2,11.321865706976842
26365186,3,14.422052065588975
26365186,4,10.480202840578945
26365186,5,13.42593772548872
26365186,6,10.161981368640172
26365186,7,10.000607173357889
26365186,8,9.268669978584052
26365186,9,7.991692688192189
26365186,10,10.616029037715649
26365186,11,9.827436800729004
26365186,12,8.340864419564227
26365186,13,9.792888841017113
26365186,14,8.18648232958229
26365186,15,8.197886630411135
26365186,16,7.986482170795744
26365186,17,8.819634626144605
26365186,18,7.98212860167048
26365186,19,8.206632572978526
26365186,20,7.935476791446461
26365186,21,7.970276497935088
26365186,22,7.965939458287255
26365186,23,8.064170788713911
26365186,24,7.938356644593705
26365186,25,7.9513359103942
26365186,26,7.934405352110094
26365186,27,7.964231107890205
26365186,28,7.930781583992179
26365186,29,7.944772824216251
26365186,30,7.931124377728672
40812800,0,31.63043682469142
40812800,1,32.27205569695363
40812800,2,37.96291198767868
40812800,3,30.11118677656893
40812800,4,30.421119123644253
40812800,5,30.448001436506942
40812800,6,30.17815598215455
40812800,7,30.923635395136284
40812800,8,29.826767075786393
40812800,9,30.827981581917516
40812800,10,29.915883244987896
40812800,11,30.331996211661895
40812800,12,29.881597938515696
40812800,13,29.895097018586085
40812800,14,29.823793154606495
40812800,15,30.027469281119735
40812800,16,29.81815704222096
40812800,17,29.918996697017416
40812800,18,29.809292898359637
40812800,19,29.8164286696826
40812800,20,29.824228245660287
40812800,21,29.809689595245704
40812800,22,29.81902093598659
40812800,23,29.808339753216956
40812800,24,29.811591519262247
40812800,25,29.806290073160422
40812800,26,29.818888129819968
40812800,27,29.80541095302791
40812800,28,29.806291831852814
40812800,29,29.805525712385478
40812800,30,29.8087170236775
40812800,31,29.806265296462474
28792066,0,1203.187174427006
28792066,1,4091.9346128990546
28792066,2,4758.474858811582
28792066,3,865.5073930698809
28792066,4,1202.2562203420912
28792066,5,503.4823444614487
28792066,6,739.4783068853164
28792066,7,1275.6269499850682
28792066,8,2243.9832940325837
28792066,9,2317.5413851634553
28792066,10,287.33051346635625
28792066,11,1397.0605192939815
28792066,12,896.4342139627307
28792066,13,2742.0264387082634
28792066,14,264.8646414813004
28792066,15,882.3373148342782
28792066,16,265.0968626872551
28792066,17,694.7879619415116
28792066,18,265.338975047651
28792066,19,30.299183859487943
28792066,20,694.7879619415116
28792066,21,693.9115232912462
28792066,22,483.501348591786
28792066,23,30.299183859487943
28792066,24,264.8603163349484
28792066,25,30.299183859487943
28792066,26,264.6415531700584
28792066,27,483.0211745382582
28792066,28,264.7423900776185
28792066,29,264.65326754787316
28792066,30,264.5357186726411
28792066,31,30.299183859487943
28792066,32,482.7824533432551
28792066,33,264.5510090485323
28792066,34,30.299183859487943
28792066,35,264.580289884354
28792066,36,490.23516167146204
28792066,37,264.587912497322
28792066,38,30.299183859487943
28792066,39,264.6026003207156
28792066,40,264.6178463964492
28792066,41,264.6063188300409
28792066,42,30.299183859487943
28792066,43,264.6137094549181
28792066,44,264.62137909452673
28792066,45,30.299183859487943
26369024,0,6.581021974413212
26369024,1,6.19603338388498
26369024,2,6.70504924086548
26369024,3,6.636898116921161
26369024,4,6.201891479130687
26369024,5,6.986292525930552
26369024,6,6.263270456505316
26369024,7,6.3784349547065355
26369024,8,6.180740143908085
26369024,9,6.240575945028753
26369024,10,6.165244083744629
26369024,11,6.297905912705067
26369024,12,6.165414981280902
26369024,13,6.184853218620533
26369024,14,6.1662797150556
26369024,15,6.167778195254557
26369024,16,6.162585539789833
26369024,17,6.181411853133441
26369024,18,6.161806432236481
26369024,19,6.166341339591421
26369024,20,6.1625006511257245
26369024,21,6.161897383567351
26369024,22,6.163535554799556
26369024,23,6.161766199594726
26369024,24,6.162231760230192
26369024,25,6.161699816875586
26369024,26,6.162575276814465
26369024,27,6.161602808065696
26607105,0,24.869443558770175
26607105,1,26.100823624103462
26607105,2,28.710182746210158
26607105,3,29.052107334519633
26607105,4,26.91891248591393
26607105,5,24.67312405079048
26607105,6,29.052107334519633
26607105,7,21.70230321162883
26607105,8,24.677980183151632
26607105,9,26.097572111780636
26607105,10,22.167310256564313
26607105,11,22.48525963052668
26607105,12,22.988832214834378
26607105,13,21.587490457877283
26607105,14,21.701876990312694
26607105,15,22.63942809103953
26607105,16,21.24155368159623
26607105,17,22.78431145197627
26607105,18,21.25313974300384
26607105,19,21.21013971125991
26607105,20,21.620388241358725
26607105,21,21.223461494486237
26607105,22,21.453590153848346
26607105,23,21.137073248800956
26607105,24,21.284124061865683
26607105,25,21.140402552090563
26607105,26,21.362482156267166
26607105,27,21.13332019609935
26607105,28,21.126923695092422
26607105,29,21.15621016213007
26607105,30,21.189049287101888
26607105,31,21.121023839748624
26607105,32,21.15063970296108
26607105,33,21.122634394065145
26607105,34,21.125762025950124
26607105,35,21.121276842940443
26353920,0,6.107265932444839
26353920,1,9.310897784200874
26353920,2,20.03229293543478
26353920,3,6.908434614887749
26353920,4,4.912184699860523
26353920,5,10.724831667348278
26353920,6,49.6476677402111
26353920,7,5.602619349491355
26353920,8,7.910542815220987
26353920,9,4.87937450172035
26353920,10,6.839023136248732
26353920,11,4.648371593963081
26353920,12,8.510767822183402
26353920,13,4.065337507037545
26353920,14,5.121556757299221
26353920,15,4.377408638850703
26353920,16,3.7619135715624923
26353920,17,4.214857336440396
26353920,18,4.474994868634887
26353920,19,3.976346228150959
26353920,20,3.749685566105204
26353920,21,3.932966339599275
26353920,22,3.941394951201825
26353920,23,3.7413395793560222
26353920,24,3.8592219939964227
26353920,25,3.7151771802903784
26353920,26,3.847957770571916
26353920,27,3.7122898967677087
26353920,28,3.7496470152149173
26353920,29,3.7151247737944693
26353920,30,3.728051396395449
26353920,31,3.709694497068175
26353920,32,3.719429401441393
26353920,33,3.709950007214006
26353920,34,3.7198840888070515
26353920,35,3.7091853046236714
26795520,0,18.344880129134015
26795520,1,31.89208683137325
26795520,2,27.580155996122304
26795520,3,22.482772409248984
26795520,4,30.259689563222647
26795520,5,19.450619663310107
26795520,6,27.054039814875964
26795520,7,16.061686731105247
26795520,8,8.155897990238735
26795520,9,9.458329033544047
26795520,10,19.321427087978265
26795520,11,11.01567644670697
26795520,12,12.839451530102872
26795520,13,11.114694261388472
26795520,14,10.661280885423457
26795520,15,8.599638559045156
26795520,16,8.312604472395472
26795520,17,9.866041013070623
26795520,18,7.589290677189435
26795520,19,9.032769762065964
26795520,20,7.722898491845135
26795520,21,8.69242102274434
26795520,22,7.677627628114553
26795520,23,7.688624923352156
26795520,24,7.563025923745592
26795520,25,7.949324587254676
26795520,26,7.557213681342034
26795520,27,7.735857145344002
26795520,28,7.5414594536457615
26795520,29,7.554846341515567
26795520,30,7.5787009300689165
26795520,31,7.541330199771107
26795520,32,7.556291220961724
26795520,33,7.541276539020707
26795520,34,7.5708410282490295
26795520,35,7.536701384216304
34210562,0,38.011727098918385
34210562,1,47.21677559659813
34210562,2,49.92691872593451
34210562,3,49.98347348412231
34210562,4,44.19463186297896
34210562,5,49.40691368336421
34210562,6,43.027952225324114
34210562,7,37.82267262119249
34210562,8,38.16538919392536
34210562,9,33.845966119992354
34210562,10,34.96432237682311
34210562,11,35.12008823399035
34210562,12,34.21597879645
34210562,13,38.678697080151906
34210562,14,33.526096660503235
34210562,15,36.13205980176221
34210562,16,33.43682323304581
34210562,17,35.13126985911108
34210562,18,33.32290967022954
34210562,19,33.933755225651296
34210562,20,33.33185820040203
34210562,21,33.64989593900967
34210562,22,33.32480173063682
34210562,23,33.412947493861054
34210562,24,33.293412604188404
34210562,25,33.42846950521161
34210562,26,33.294269945755
34210562,27,33.36881780403695
34210562,28,33.27699364001748
34210562,29,33.27777327492291
34210562,30,33.317343239003485
34210562,31,33.262016224943615
34210562,32,33.26687742795357
34210562,33,33.29142764789467
34210562,34,33.27002354813003
30827264,0,24.744344350610476
30827264,1,20.43804229060436
30827264,2,28.46908680748802
30827264,3,66.6593808798462
30827264,4,23.318864900818696
30827264,5,26.386041254183525
30827264,6,21.0363562066073
30827264,7,28.957788483139655
30827264,8,20.36372317283751
30827264,9,22.9777885918616
30827264,10,19.279034674044734
30827264,11,25.32751276805369
30827264,12,18.206469777741493
30827264,13,18.188505938348783
30827264,14,22.3348228961495
30827264,15,21.596910754931958
30827264,16,18.362459188386804
30827264,17,19.02517369578098
30827264,18,18.086701315873334
30827264,19,18.17058881347785
30827264,20,18.11304527998184
30827264,21,18.758811909823773
30827264,22,17.984899745028873
30827264,23,18.017865570095623
30827264,24,18.162349938643636
30827264,25,18.00690594367483
30827264,26,18.03971329216414
30827264,27,17.988901365228255
30827264,28,18.010369219429307
30827264,29,17.986374525136867
30827264,30,17.995846271926627
30827264,31,17.981267479321165
30827264,32,17.991161752761506
30827264,33,17.980586648412284
30827264,34,18.001970785379953
30827264,35,17.97962100516427
26367489,0,37.62120138275292
26367489,1,43.33838853693351
26367489,2,44.34649530505256
26367489,3,41.40383050653656
26367489,4,31.568189357338092
26367489,5,35.48769013052676
26367489,6,40.50212514225316
26367489,7,37.033907472711014
26367489,8,33.79204778575489
26367489,9,44.13801892628125
26367489,10,33.50975089972493
26367489,11,34.00267920031158
26367489,12,32.79038333746577
26367489,13,32.74070362052816
26367489,14,32.84678061109658
26367489,15,32.775242017324096
26367489,16,31.8017453331111
26367489,17,31.314552804337424
26367489,18,32.709607129933
26367489,19,32.27885951351146
26367489,20,31.36334009684181
26367489,21,31.62648306913374
26367489,22,31.304396974631903
26367489,23,31.5345332538819
26367489,24,31.23490956507595
26367489,25,31.84733449639591
26367489,26,31.20321561196491
26367489,27,31.230166706732724
26367489,28,31.345322042056086
26367489,29,31.19993137564886
26367489,30,31.237426900250284
26367489,31,31.204477606828554
26367489,32,31.209327463877308
26367489,33,31.19886612481477
26367744,0,6.983756044958352
26367744,1,37.402338107392296
