cell_id,n_train,n_val,wcl_lat,wcl_lon,refined_lat,refined_lon,delta_m,dx_m,dy_m,n_nm_evals,wcl_opt_mae,refined_opt_mae,wcl_val_mae,refined_val_mae,val_mae_gain,wcl_spearman,refined_spearman,wcl_alpha,refined_alpha
2567188.0,504,124,52.514526453704995,13.324823254679574,52.515065418478564,13.325699103656587,84.38883001399353,59.344482421875,59.99755859375,24,4.0245987805142045,3.8425658317692677,3.9326840957725433,3.7019913995306495,0.2306926962418938,0.7738207314250282,0.8324389359921721,1.286565747468606,1.4482799373303907
2568967.0,57,20,52.49192968412841,13.30474054053699,52.49205600913739,13.304786661556864,14.405538214520137,3.125,14.0625,27,4.412781626397441,4.236338065779138,3.3594341630938187,2.8709915274588944,0.4884426356349243,0.2270676691729323,0.5909774436090225,0.12598885276161945,0.2238924314044501
2568968.0,606,174,52.49545205122989,13.3093224719729,52.49472392791422,13.311204786096493,151.11609718723403,127.5390625,-81.0546875,41,6.053698854836149,3.791676121841395,5.949376728109262,3.4923430880997794,2.4570336400094823,0.11270203160958243,0.7814182907029184,0.16120257130247262,0.41408016647792034
2568970.0,1426,381,52.491692553934925,13.304691225191183,52.491377591255194,13.30515594851448,47.125528821615205,31.488037109375,-35.0616455078125,40,2.7301594062025716,2.0234613936255657,2.5284519167342654,1.8542684360838781,0.6741834806503872,0.6751164367984059,0.6666287469246621,0.43925724214159845,0.5793054075530154
2568979.0,33,8,52.494137055163435,13.30943286890888,52.49461905306013,13.308642145642375,75.82496606184266,-53.57666015625,53.656005859375,29,5.271126406164907,2.2945433647814566,3.956520126594402,2.506438536389517,1.450081590204885,-0.7857142857142858,0.7380952380952381,0.0,0.4167377961616025
2568981.0,146,27,52.49204088420331,13.309302448817883,52.49211167730171,13.309357180933935,8.709644033062734,3.7084579467773438,7.880687713623047,46,5.051222388021684,4.8221944943226465,9.412373862699084,8.012863369617616,1.3995104930814684,0.45652173913043476,0.3873517786561265,0.5687577342247185,0.5095254631909483
2580500.0,298,90,52.51144593955366,13.304750895862046,52.511895095141156,13.304750895862046,50.0,0.0,50.0,18,1.910549919298399,1.7310791705338,2.04106639564439,1.6452675040557216,0.3957988915886683,0.9582700532078352,0.9547304778742898,1.2259450198666084,1.8778794428355745
2580501.0,727,177,52.51120038191861,13.301164524543731,52.51160742916978,13.300933919444363,47.93081765680615,-15.625,45.3125,32,3.3977992519247042,2.3906959162723287,3.3486466407288273,2.225634806364191,1.1230118343646365,0.9283734319742674,0.9396275259230047,1.5256963330099302,1.9973161291942512
2818312.0,969,234,52.502215608010054,13.280016958294395,52.50069603438854,13.279158584860067,178.87810835580083,-58.160400390625,-169.158935546875,26,3.5750398000141774,3.2080457064611347,3.8925910611749357,3.496872886354306,0.39571817482062954,0.6527190189456694,0.6976638710244166,0.5167140392963823,0.9190826079877894
2818314.0,39,12,52.49501827916132,13.267764870505452,52.494141022154494,13.269921028184545,175.72742231400596,146.09375,-97.65625,29,3.3429181802835366,1.6692495918638148,3.2261709161116143,1.9471470558915722,1.279023860220042,0.9930069930069931,0.9930069930069931,1.0763528339402217,1.9527297746045083
