_row,cell_id,new_split,measured_rsrp,sionna_power_raw,dist_m,freq_mhz,area,wcl_lat,wcl_lon
150306,26358785.0,train,-66.6375,-47.78709411621094,45.11897476416946,1800.0,Park,52.50383977842897,13.3400066941909
150312,26358785.0,train,-64.971875,-47.29790496826172,41.800656231370354,1800.0,Park,52.50383977842897,13.3400066941909
150320,26358785.0,train,-67.42875,-46.742462158203125,38.16588580165166,1800.0,Park,52.50383977842897,13.3400066941909
150328,26358785.0,train,-65.751875,-46.649993896484375,37.57287896773071,1800.0,Park,52.50383977842897,13.3400066941909
150335,26358785.0,train,-66.11375,-46.70118713378906,37.90076645310319,1800.0,Park,52.50383977842897,13.3400066941909
150340,26358785.0,train,-65.82375,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150349,26358785.0,train,-66.28625,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150351,26358785.0,train,-66.14625,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150355,26358785.0,train,-66.155,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150364,26358785.0,train,-65.906875,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150369,26358785.0,train,-65.768125,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150373,26358785.0,train,-66.12125,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150377,26358785.0,train,-65.93625,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150384,26358785.0,train,-66.015,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150387,26358785.0,train,-66.21625,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150393,26358785.0,train,-66.0425,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150397,26358785.0,train,-66.240625,-46.73490905761719,38.11728347982475,1800.0,Park,52.50383977842897,13.3400066941909
150405,26358785.0,train,-66.61125,-46.16851043701172,34.53367387629492,1800.0,Park,52.50383977842897,13.3400066941909
150406,26358785.0,train,-66.975,-45.242706298828125,28.865131063201982,1800.0,Park,52.50383977842897,13.3400066941909
150410,26358785.0,train,-67.20625,-44.41844940185547,23.900127731095886,1800.0,Park,52.50383977842897,13.3400066941909
150421,26358785.0,train,-71.67875,-42.92903137207031,14.31634498206169,1800.0,Park,52.50383977842897,13.3400066941909
150425,26358785.0,train,-69.873125,-42.455406188964844,10.539852904192545,1800.0,Park,52.50383977842897,13.3400066941909
150428,26358785.0,train,-68.6525,-42.239166259765625,8.43529233960093,1800.0,Park,52.50383977842897,13.3400066941909
150436,26358785.0,train,-71.790625,-42.16877746582031,7.649926026545954,1800.0,Park,52.50383977842897,13.3400066941909
150438,26358785.0,train,-69.726875,-42.195655822753906,7.957805774396429,1800.0,Park,52.50383977842897,13.3400066941909
150448,26358785.0,train,-71.185625,-42.568702697753906,11.520618854490346,1800.0,Park,52.50383977842897,13.3400066941909
150451,26358785.0,train,-71.326875,-42.77799987792969,13.192181937622983,1800.0,Park,52.50383977842897,13.3400066941909
150454,26358785.0,train,-73.51625,-43.01061248779297,14.90335255878382,1800.0,Park,52.50383977842897,13.3400066941909
150458,26358785.0,train,-72.618125,-43.31586456298828,16.997379503485195,1800.0,Park,52.50383977842897,13.3400066941909
150468,26358785.0,train,-72.53,-44.229454040527344,22.754788684212553,1800.0,Park,52.50383977842897,13.3400066941909
150473,26358785.0,train,-73.759375,-44.6746826171875,25.446519224592368,1800.0,Park,52.50383977842897,13.3400066941909
150477,26358785.0,train,-71.93,-45.05608367919922,27.74143914083667,1800.0,Park,52.50383977842897,13.3400066941909
150478,26358785.0,train,-70.255625,-45.39128875732422,29.76569001150677,1800.0,Park,52.50383977842897,13.3400066941909
150483,26358785.0,train,-71.019375,-45.74150848388672,31.898529943741455,1800.0,Park,52.50383977842897,13.3400066941909
150486,26358785.0,train,-70.838125,-46.09294128417969,34.066040220105954,1800.0,Park,52.50383977842897,13.3400066941909
150491,26358785.0,train,-71.905625,-46.410560607910156,36.05488852850408,1800.0,Park,52.50383977842897,13.3400066941909
150497,26358785.0,train,-73.2775,-46.64838409423828,37.56495278812215,1800.0,Park,52.50383977842897,13.3400066941909
150498,26358785.0,train,-72.19,-46.807037353515625,38.584306585937476,1800.0,Park,52.50383977842897,13.3400066941909
150503,26358785.0,train,-69.625,-46.85731506347656,38.90970043119662,1800.0,Park,52.50383977842897,13.3400066941909
150506,26358785.0,train,-69.441875,-46.870567321777344,38.99585617910648,1800.0,Park,52.50383977842897,13.3400066941909
150510,26358785.0,train,-69.235625,-46.87127685546875,39.000862735913664,1800.0,Park,52.50383977842897,13.3400066941909
150515,26358785.0,train,-69.1875,-46.862762451171875,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150520,26358785.0,train,-69.33875,-46.862762451171875,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150524,26358785.0,train,-69.264375,-46.86272430419922,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150533,26358785.0,train,-69.175,-46.862762451171875,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150534,26358785.0,train,-69.074375,-46.862762451171875,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150538,26358785.0,train,-68.896875,-46.86272430419922,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150543,26358785.0,train,-68.716875,-46.862762451171875,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150547,26358785.0,train,-68.7925,-46.86272430419922,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150552,26358785.0,train,-69.273125,-46.862762451171875,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150554,26358785.0,train,-69.666875,-46.862762451171875,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150558,26358785.0,train,-69.67875,-46.86272430419922,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150562,26358785.0,train,-69.624375,-46.862762451171875,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150571,26358785.0,train,-72.194375,-46.862762451171875,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150575,26358785.0,train,-75.039375,-46.86272430419922,38.945449669240844,1800.0,Park,52.50383977842897,13.3400066941909
150580,26358785.0,train,-72.08375,-46.937744140625,39.432341845708784,1800.0,Park,52.50383977842897,13.3400066941909
150585,26358785.0,train,-72.659375,-47.085350036621094,40.397767801926385,1800.0,Park,52.50383977842897,13.3400066941909
150589,26358785.0,train,-72.859375,-47.4072265625,42.535661325734054,1800.0,Park,52.50383977842897,13.3400066941909
150591,26358785.0,train,-74.82625,-47.94738006591797,46.237056306211656,1800.0,Park,52.50383977842897,13.3400066941909
150600,26358785.0,train,-74.865625,-48.64704895019531,51.2748138066516,1800.0,Park,52.50383977842897,13.3400066941909
150621,26358785.0,train,-75.013125,-48.96050262451172,53.63158917887595,1800.0,Park,52.50383977842897,13.3400066941909
150625,26358785.0,train,-75.55375,-48.9761962890625,53.751444454196275,1800.0,Park,52.50383977842897,13.3400066941909
150627,26358785.0,train,-75.7,-48.969451904296875,53.700362495224795,1800.0,Park,52.50383977842897,13.3400066941909
150631,26358785.0,train,-76.188125,-48.95832061767578,53.614859214841594,1800.0,Park,52.50383977842897,13.3400066941909
150636,26358785.0,train,-76.33625,-48.958251953125,53.614859214841594,1800.0,Park,52.50383977842897,13.3400066941909
150639,26358785.0,train,-76.631875,-48.95832061767578,53.614859214841594,1800.0,Park,52.50383977842897,13.3400066941909
150645,26358785.0,train,-75.6275,-48.95832061767578,53.614859214841594,1800.0,Park,52.50383977842897,13.3400066941909
150648,26358785.0,train,-74.376875,-48.953643798828125,53.57975195156147,1800.0,Park,52.50383977842897,13.3400066941909
150655,26358785.0,train,-76.031875,-48.96495819091797,53.66554829822561,1800.0,Park,52.50383977842897,13.3400066941909
150658,26358785.0,train,-75.995625,-48.94921875,53.54550075812333,1800.0,Park,52.50383977842897,13.3400066941909
150669,26358785.0,train,-74.290625,-48.95610809326172,53.59848676382892,1800.0,Park,52.50383977842897,13.3400066941909
150671,26358785.0,train,-74.768125,-48.9561767578125,53.59848676382892,1800.0,Park,52.50383977842897,13.3400066941909
150674,26358785.0,train,-75.010625,-48.967437744140625,53.684964311260345,1800.0,Park,52.50383977842897,13.3400066941909
150678,26358785.0,train,-75.3175,-48.97883605957031,53.77153944823589,1800.0,Park,52.50383977842897,13.3400066941909
150682,26358785.0,train,-74.851875,-48.97883605957031,53.77153944823589,1800.0,Park,52.50383977842897,13.3400066941909
150687,26358785.0,train,-75.464375,-48.96324920654297,53.653009344849714,1800.0,Park,52.50383977842897,13.3400066941909
150700,26358785.0,train,-74.593125,-48.97064971923828,53.70906382263346,1800.0,Park,52.50383977842897,13.3400066941909
150703,26358785.0,train,-75.44875,-48.96672821044922,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150706,26358785.0,train,-75.6075,-48.978111267089844,53.76664540473451,1800.0,Park,52.50383977842897,13.3400066941909
150710,26358785.0,train,-75.031875,-48.978179931640625,53.76664540473451,1800.0,Park,52.50383977842897,13.3400066941909
150725,26358785.0,train,-75.75625,-48.96665954589844,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150729,26358785.0,train,-75.9575,-48.96672821044922,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150733,26358785.0,train,-76.09375,-48.96672821044922,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150734,26358785.0,train,-76.118125,-48.96665954589844,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150738,26358785.0,train,-75.5775,-48.96672821044922,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150745,26358785.0,train,-76.206875,-48.96672821044922,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150749,26358785.0,train,-75.7625,-48.96665954589844,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150750,26358785.0,train,-76.12125,-48.96672821044922,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150755,26358785.0,train,-75.668125,-48.96665954589844,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150758,26358785.0,train,-75.71875,-48.96672821044922,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150762,26358785.0,train,-75.42625,-48.96672821044922,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150769,26358785.0,train,-75.541875,-48.96665954589844,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150773,26358785.0,train,-75.620625,-48.96672821044922,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150776,26358785.0,train,-75.506875,-48.96672821044922,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150780,26358785.0,train,-75.330625,-48.96665954589844,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150782,26358785.0,train,-75.186875,-48.96672821044922,53.679114097713736,1800.0,Park,52.50383977842897,13.3400066941909
150786,26358785.0,train,-74.871875,-48.978111267089844,53.76664540473451,1800.0,Park,52.50383977842897,13.3400066941909
150790,26358785.0,train,-75.53375,-48.978179931640625,53.76664540473451,1800.0,Park,52.50383977842897,13.3400066941909
150797,26358785.0,train,-73.9125,-48.978179931640625,53.76664540473451,1800.0,Park,52.50383977842897,13.3400066941909
150801,26358785.0,train,-73.19625,-48.978111267089844,53.76664540473451,1800.0,Park,52.50383977842897,13.3400066941909
150807,26358785.0,train,-74.996875,-49.29103088378906,56.19396661624825,1800.0,Park,52.50383977842897,13.3400066941909
150812,26358785.0,train,-73.1075,-49.60423278808594,58.69803460782256,1800.0,Park,52.50383977842897,13.3400066941909
150815,26358785.0,train,-75.766875,-49.949378967285156,61.550868747110485,1800.0,Park,52.50383977842897,13.3400066941909
150818,26358785.0,train,-76.610625,-50.375244140625,65.2174507567767,1800.0,Park,52.50383977842897,13.3400066941909
150829,26358785.0,train,-73.6225,-50.982093811035156,70.74612967335781,1800.0,Park,52.50383977842897,13.3400066941909
150831,26358785.0,train,-73.65625,-51.16468811035156,72.48696968710107,1800.0,Park,52.50383977842897,13.3400066941909
150834,26358785.0,train,-72.554375,-51.265098571777344,73.46043340068499,1800.0,Park,52.50383977842897,13.3400066941909
150843,26358785.0,train,-73.47375,-51.42083740234375,74.99351018975332,1800.0,Park,52.50383977842897,13.3400066941909
150848,26358785.0,train,-75.28,-51.54890441894531,76.27582535490481,1800.0,Park,52.50383977842897,13.3400066941909
150856,26358785.0,train,-77.445,-51.88818359375,79.77216646788015,1800.0,Park,52.50383977842897,13.3400066941909
150858,26358785.0,train,-77.701875,-52.070228576660156,81.70991289890644,1800.0,Park,52.50383977842897,13.3400066941909
150872,26358785.0,train,-80.055625,-52.573097229003906,87.30247516980135,1800.0,Park,52.50383977842897,13.3400066941909
150874,26358785.0,train,-79.975625,-52.715118408203125,88.94916604907063,1800.0,Park,52.50383977842897,13.3400066941909
150879,26358785.0,train,-82.914375,-52.84474182128906,90.48513348236308,1800.0,Park,52.50383977842897,13.3400066941909
150883,26358785.0,train,-83.72625,-52.99805450439453,92.33155342392668,1800.0,Park,52.50383977842897,13.3400066941909
150890,26358785.0,train,-88.626875,-53.300323486328125,96.09382319252778,1800.0,Park,52.50383977842897,13.3400066941909
150894,26358785.0,train,-86.32123655913979,-53.473236083984375,98.30454500074563,1800.0,Park,52.50383977842897,13.3400066941909
165133,26358785.0,train,-61.113125,-55.35356140136719,126.14089943790634,1800.0,Park,52.50383977842897,13.3400066941909
165135,26358785.0,train,-65.005,-54.75853729248047,116.50967128079434,1800.0,Park,52.50383977842897,13.3400066941909
165138,26358785.0,train,-66.798125,-54.008209228515625,105.48011618509028,1800.0,Park,52.50383977842897,13.3400066941909
165143,26358785.0,train,-65.29375,-53.11079406738281,93.70549037609035,1800.0,Park,52.50383977842897,13.3400066941909
165152,26358785.0,train,-63.89,-50.69115447998047,68.04562345579596,1800.0,Park,52.50383977842897,13.3400066941909
165156,26358785.0,train,-64.715625,-49.271690368652344,56.037194719401384,1800.0,Park,52.50383977842897,13.3400066941909
165159,26358785.0,train,-65.135625,-47.69940185546875,44.51522512079557,1800.0,Park,52.50383977842897,13.3400066941909
165163,26358785.0,train,-65.751875,-45.941619873046875,33.12669088354791,1800.0,Park,52.50383977842897,13.3400066941909
165172,26358785.0,train,-67.395,-42.583961486816406,11.647738141039515,1800.0,Park,52.50383977842897,13.3400066941909
165179,26358785.0,train,-72.24875,-42.32117462158203,9.278950147068398,1800.0,Park,52.50383977842897,13.3400066941909
165183,26358785.0,train,-74.78125,-43.639015197753906,19.0956593003473,1800.0,Park,52.50383977842897,13.3400066941909
165187,26358785.0,train,-72.91,-45.29291534423828,29.170110777386924,1800.0,Park,52.50383977842897,13.3400066941909
165193,26358785.0,train,-74.193125,-46.86473083496094,38.95629607832262,1800.0,Park,52.50383977842897,13.3400066941909
165196,26358785.0,train,-72.17875,-48.211692810058594,48.1021637426971,1800.0,Park,52.50383977842897,13.3400066941909
165203,26358785.0,train,-75.31,-50.22380828857422,63.89123609547254,1800.0,Park,52.50383977842897,13.3400066941909
165210,26358785.0,train,-78.438125,-51.322853088378906,74.02511490083798,1800.0,Park,52.50383977842897,13.3400066941909
165214,26358785.0,train,-79.03125,-51.510475158691406,75.88882497549487,1800.0,Park,52.50383977842897,13.3400066941909
165223,26358785.0,train,-80.841875,-51.84357452392578,79.30459110563437,1800.0,Park,52.50383977842897,13.3400066941909
165229,26358785.0,train,-82.230625,-52.061492919921875,81.62120662718493,1800.0,Park,52.50383977842897,13.3400066941909
165232,26358785.0,train,-84.151875,-52.312225341796875,84.36384604070906,1800.0,Park,52.50383977842897,13.3400066941909
165237,26358785.0,train,-87.066875,-52.654884338378906,88.2641554317464,1800.0,Park,52.50383977842897,13.3400066941909
165241,26358785.0,train,-88.375,-53.01392364501953,92.53324473026194,1800.0,Park,52.50383977842897,13.3400066941909
175064,26358785.0,train,-61.670747422680414,-55.539405822753906,129.31527382738818,1800.0,Park,52.50383977842897,13.3400066941909
175067,26358785.0,train,-64.714375,-54.93281555175781,119.24522034483617,1800.0,Park,52.50383977842897,13.3400066941909
175068,26358785.0,train,-65.425,-54.2147216796875,108.40292314404623,1800.0,Park,52.50383977842897,13.3400066941909
175071,26358785.0,train,-65.515625,-53.43865203857422,97.84075672460827,1800.0,Park,52.50383977842897,13.3400066941909
175077,26358785.0,train,-64.989375,-50.49012756347656,66.23205801971044,1800.0,Park,52.50383977842897,13.3400066941909
175081,26358785.0,train,-64.981875,-47.59913635253906,43.829875900386156,1800.0,Park,52.50383977842897,13.3400066941909
175083,26358785.0,train,-66.11,-45.90739440917969,32.91562236138404,1800.0,Park,52.50383977842897,13.3400066941909
175086,26358785.0,train,-67.793125,-42.636199951171875,12.076681461697305,1800.0,Park,52.50383977842897,13.3400066941909
175091,26358785.0,train,-73.685,-42.09742736816406,6.774499235012611,1800.0,Park,52.50383977842897,13.3400066941909
175092,26358785.0,train,-72.64,-43.006988525390625,14.877665552713701,1800.0,Park,52.50383977842897,13.3400066941909
175094,26358785.0,train,-71.32375,-44.07920837402344,21.837374930934203,1800.0,Park,52.50383977842897,13.3400066941909
175097,26358785.0,train,-70.046875,-45.10242462158203,28.020304342126177,1800.0,Park,52.50383977842897,13.3400066941909
175098,26358785.0,train,-68.629375,-45.86632537841797,32.66334792082657,1800.0,Park,52.50383977842897,13.3400066941909
175100,26358785.0,train,-72.70625,-46.49610900878906,36.59380562426581,1800.0,Park,52.50383977842897,13.3400066941909
175102,26358785.0,train,-72.683125,-46.984352111816406,39.733298260085974,1800.0,Park,52.50383977842897,13.3400066941909
175105,26358785.0,train,-70.79625,-47.55305480957031,43.51718012261637,1800.0,Park,52.50383977842897,13.3400066941909
175106,26358785.0,train,-71.59375,-47.96874237060547,46.383150071782865,1800.0,Park,52.50383977842897,13.3400066941909
175110,26358785.0,train,-70.61125,-48.53820037841797,50.46765151747517,1800.0,Park,52.50383977842897,13.3400066941909
175113,26358785.0,train,-71.10375,-48.72125244140625,51.82352364136231,1800.0,Park,52.50383977842897,13.3400066941909
175115,26358785.0,train,-70.986875,-48.808067321777344,52.47428934306146,1800.0,Park,52.50383977842897,13.3400066941909
175117,26358785.0,train,-70.95875,-48.81227111816406,52.50613387946691,1800.0,Park,52.50383977842897,13.3400066941909
175119,26358785.0,train,-71.27375,-48.83263397216797,52.65967502360707,1800.0,Park,52.50383977842897,13.3400066941909
175122,26358785.0,train,-71.12375,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175124,26358785.0,train,-71.7925,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175128,26358785.0,train,-71.819375,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175131,26358785.0,train,-71.468125,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175133,26358785.0,train,-70.90625,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175137,26358785.0,train,-71.276875,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175142,26358785.0,train,-71.29875,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175144,26358785.0,train,-71.51,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175147,26358785.0,train,-71.674375,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175149,26358785.0,train,-71.5525,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175151,26358785.0,train,-71.12875,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175152,26358785.0,train,-70.870625,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175158,26358785.0,train,-71.15875,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175160,26358785.0,train,-70.934375,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175162,26358785.0,train,-70.865625,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175165,26358785.0,train,-70.973125,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175166,26358785.0,train,-71.49,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175168,26358785.0,train,-71.781875,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175170,26358785.0,train,-71.588125,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175175,26358785.0,train,-71.309375,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175177,26358785.0,train,-70.926875,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175178,26358785.0,train,-70.565625,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175180,26358785.0,train,-70.756875,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175182,26358785.0,train,-71.148125,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175184,26358785.0,train,-70.978125,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175190,26358785.0,train,-70.6975,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175194,26358785.0,train,-71.46,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175196,26358785.0,train,-71.288125,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175198,26358785.0,train,-71.294375,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175201,26358785.0,train,-71.50875,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175203,26358785.0,train,-71.715,-48.804466247558594,52.447436153798165,1800.0,Park,52.50383977842897,13.3400066941909
175210,26358785.0,train,-75.46375,-48.8223876953125,52.58240284945035,1800.0,Park,52.50383977842897,13.3400066941909
175212,26358785.0,train,-75.21,-49.269065856933594,56.01919694801588,1800.0,Park,52.50383977842897,13.3400066941909
175215,26358785.0,train,-73.170625,-49.95447540283203,61.59328666044601,1800.0,Park,52.50383977842897,13.3400066941909
175221,26358785.0,train,-78.045625,-51.229820251464844,73.11693634787657,1800.0,Park,52.50383977842897,13.3400066941909
175223,26358785.0,train,-79.275625,-51.536720275878906,76.15323223623439,1800.0,Park,52.50383977842897,13.3400066941909
175224,26358785.0,train,-78.514375,-51.796424865722656,78.81251341397544,1800.0,Park,52.50383977842897,13.3400066941909
175226,26358785.0,train,-81.6375,-52.02906799316406,81.26852526076541,1800.0,Park,52.50383977842897,13.3400066941909
175230,26358785.0,train,-85.476875,-52.64073181152344,88.09378126196525,1800.0,Park,52.50383977842897,13.3400066941909
175233,26358785.0,train,-88.63625,-52.946922302246094,91.72270309652534,1800.0,Park,52.50383977842897,13.3400066941909
182382,26358785.0,train,-62.78375,-54.368019104003906,110.62819351400691,1800.0,Park,52.50383977842897,13.3400066941909
182385,26358785.0,train,-65.786875,-53.78620147705078,102.42897895063942,1800.0,Park,52.50383977842897,13.3400066941909
182389,26358785.0,train,-65.6,-52.53485870361328,86.86247213752657,1800.0,Park,52.50383977842897,13.3400066941909
182391,26358785.0,train,-64.2275,-51.829254150390625,79.15360021041319,1800.0,Park,52.50383977842897,13.3400066941909
182394,26358785.0,train,-64.395,-50.357139587402344,65.05735264206712,1800.0,Park,52.50383977842897,13.3400066941909
182396,26358785.0,train,-64.83125,-49.62476348876953,58.86348091476991,1800.0,Park,52.50383977842897,13.3400066941909
182401,26358785.0,train,-65.714375,-48.04938507080078,46.95046103493831,1800.0,Park,52.50383977842897,13.3400066941909
182402,26358785.0,train,-66.16375,-47.06511688232422,40.26298809846227,1800.0,Park,52.50383977842897,13.3400066941909
182404,26358785.0,train,-66.818125,-45.932395935058594,33.07115661382139,1800.0,Park,52.50383977842897,13.3400066941909
182406,26358785.0,train,-65.86625,-44.699851989746094,25.597932340444117,1800.0,Park,52.50383977842897,13.3400066941909
182408,26358785.0,train,-66.324375,-43.53874969482422,18.454603343683015,1800.0,Park,52.50383977842897,13.3400066941909
182410,26358785.0,train,-69.554375,-42.63690185546875,12.082634435695569,1800.0,Park,52.50383977842897,13.3400066941909
182412,26358785.0,train,-69.619375,-42.346893310546875,9.53103578130343,1800.0,Park,52.50383977842897,13.3400066941909
182415,26358785.0,train,-68.2,-42.78899383544922,13.275735274639894,1800.0,Park,52.50383977842897,13.3400066941909
182416,26358785.0,train,-74.146875,-43.768096923828125,19.909136156796002,1800.0,Park,52.50383977842897,13.3400066941909
182418,26358785.0,train,-72.34875,-44.99247741699219,27.356852868168755,1800.0,Park,52.50383977842897,13.3400066941909
182420,26358785.0,train,-73.234375,-46.27619934082031,35.20680115491158,1800.0,Park,52.50383977842897,13.3400066941909
182423,26358785.0,train,-72.080625,-47.4521484375,42.8341214317779,1800.0,Park,52.50383977842897,13.3400066941909
182427,26358785.0,train,-71.085,-49.06690979003906,54.44346671200094,1800.0,Park,52.50383977842897,13.3400066941909
182429,26358785.0,train,-70.14125,-49.52069091796875,58.01838017218725,1800.0,Park,52.50383977842897,13.3400066941909
182431,26358785.0,train,-69.55125,-49.75334167480469,59.91432943497423,1800.0,Park,52.50383977842897,13.3400066941909
182432,26358785.0,train,-69.6825,-49.83192443847656,60.56494228863967,1800.0,Park,52.50383977842897,13.3400066941909
182435,26358785.0,train,-69.81125,-49.84407043457031,60.66604309312321,1800.0,Park,52.50383977842897,13.3400066941909
182439,26358785.0,train,-69.379375,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182440,26358785.0,train,-69.315625,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182445,26358785.0,train,-69.0475,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182447,26358785.0,train,-69.3325,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182450,26358785.0,train,-69.9125,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182452,26358785.0,train,-69.34125,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182457,26358785.0,train,-69.4675,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182458,26358785.0,train,-69.374375,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182465,26358785.0,train,-70.175,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182467,26358785.0,train,-69.795625,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182469,26358785.0,train,-69.91125,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182471,26358785.0,train,-70.000625,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182474,26358785.0,train,-69.890625,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182476,26358785.0,train,-69.76375,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182478,26358785.0,train,-69.8225,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
182480,26358785.0,train,-69.733125,-49.83159637451172,60.5621162655706,1800.0,Park,52.50383977842897,13.3400066941909
