cell_id,n_train,n_val,wcl_lat,wcl_lon,refined_lat,refined_lon,delta_m,dx_m,dy_m,n_nm_evals,wcl_opt_mae,refined_opt_mae,wcl_val_mae,refined_val_mae,val_mae_gain,wcl_spearman,refined_spearman,wcl_alpha,refined_alpha
26347520.0,406,109,52.50088590042662,13.280354737023847,52.50082953666393,13.280180161757217,13.38971112403332,-11.82861328125,-6.2744140625,21,2.3623702508018467,2.3125981554910053,1.8814208134133874,1.8867283303146771,-0.005307516901289722,0.7216736558709976,0.709440956565071,0.3261847541654373,0.3223753975644356
26349058.0,610,166,52.51002447367304,13.36325853568323,52.50986031695564,13.363389332013027,20.3095250518745,8.8623046875,-18.27392578125,16,1.7465932700185582,1.7077571188803167,2.042168429437284,2.033303013103935,0.008865416333349252,0.5254209511154555,0.5212296575803026,0.3610553444520843,0.3548489527997757
26351360.0,298,83,52.499801868534014,13.320642835417107,52.499581147988565,13.320632568175107,24.580457505593746,-0.6956726312637329,-24.570611119270325,41,2.06747906971352,1.8318609081704746,1.8336764698335388,1.7318711526059727,0.10180531722756614,0.8746398361423141,0.8661092741538295,1.1289197409326241,1.47410596861961
26351361.0,286,62,52.49994600943549,13.323225431728336,52.50014586640093,13.322958957852403,28.65261560815639,-18.055343627929688,22.248077392578125,38,2.894032016642282,2.304166433379754,2.96130370558003,2.475991540081795,0.4853121654982351,0.8617624836418841,0.8900905341672395,1.0907401359976832,1.2542003144406721
26351362.0,185,39,52.49961285676463,13.31710854795389,52.49967251024109,13.318840968762892,117.5705004276191,117.3828125,6.640625,20,10.524751298341561,1.685394524213771,1.8318319637361402,0.8970723470014755,0.9347596167346647,-0.30951417004048587,0.02044534412955466,0.0,0.02393115692446997
26353152.0,16,6,52.51146716426053,13.305182943102873,52.51146716426053,13.305182943102873,0.0,0.0,0.0,17,3.066199829655382,3.066199829655382,2.234036035079844,2.234036035079844,0.0,0.0,0.0,-92.06727857828187,-92.06727857828187
26353920.0,368,78,52.510690789272424,13.289307956046146,52.510311814245476,13.29006895287406,66.62189251664951,51.5625,-42.1875,25,28.944048204025563,1.2860668711307741,11.810398822951818,1.5322877166129567,10.278111106338862,-0.2055086719939158,0.4687108512346263,0.0,0.8815407852991833
26356993.0,765,170,52.512260527926735,13.287095503484414,52.51248510572048,13.28691101940492,27.95084971874737,-12.5,25.0,27,6.850602564621911,2.666198581565985,8.369091345546522,2.7457166427961766,5.623374702750345,-0.11677878276587156,0.08808795987927096,0.0,0.0
26356994.0,240,51,52.50320826229798,13.28166865151924,52.50317295270346,13.281874574666567,14.495730108471244,13.95263671875,-3.9306640625,16,2.601286581235465,2.5733143442492747,3.7404906047471056,3.742926055087174,-0.0024354503400685346,0.6744796380090498,0.6432579185520362,0.3228150023562146,0.320022849271211
26357760.0,40,5,52.512982051879334,13.328478877479592,52.51343120746683,13.328478877479592,50.0,0.0,50.0,18,44.00926193988276,5.758853769608082,43.1771729849731,6.136786737976013,37.04038624699709,0.8999999999999998,0.0,2.0,-102.04751787355353
26357763.0,29,5,52.51298438579514,13.329234994947727,52.51296333162698,13.328249158147928,66.83798077312125,-66.796875,-2.34375,24,2.0314011923110815,1.3192064427026704,2.0952155085002717,1.5785305513139463,0.5166849571863255,0.8999999999999998,0.8999999999999998,0.21094397016708966,0.6090551567868653
26358784.0,923,210,52.50556913426755,13.341391589163058,52.50568005245035,13.341379608507504,12.37406773860703,-0.811767578125,12.347412109375,33,2.450776466104335,2.1685694069203594,2.537138876183274,2.2134550109286155,0.32368386525465853,0.4355219496476339,0.497037915580685,0.8939850387043006,1.0160515553836158
26358785.0,580,161,52.50422896083172,13.34040062305258,52.50494480254929,13.33995094310881,85.31378776500607,-30.46875,79.6875,26,2.3983763115654364,1.7676284079243416,2.1415735670200364,1.5986652494042126,0.5429083176158238,0.6501939231759092,0.7892669793184743,0.8007933916581489,1.6474543778490593
26359552.0,58,23,52.503514394818325,13.335146321651651,52.50356179411097,13.334941029065144,14.87706267306648,-13.909912109375,5.2764892578125,23,3.276088447627555,2.818937434112504,3.626878275284235,3.272635851975464,0.35424242330877087,-0.42867749737877825,-0.2820389054893372,0.0,0.0
26359553.0,326,71,52.50381387290158,13.337896562379461,52.50374632411206,13.337714960863709,14.420425953916299,-12.3046875,-7.51953125,21,0.9426119088005475,0.8306714509943276,1.034143028923662,0.8002543967447739,0.233888632178888,0.8216407683714679,0.8673713562799292,0.46590758005282173,0.5599542894209776
26359554.0,808,207,52.50438385792536,13.335773170972388,52.504216301837054,13.335781818663614,18.6615446874601,0.5859375,-18.65234375,25,1.7509605215650343,1.6624160034170008,1.5380842144913252,2.7689305031957074,-1.2308462887043823,0.9131044989417249,0.9300799227786701,1.5631971238460285,2.0
26360321.0,39,12,52.51627429498283,13.325797203305179,52.51662168875753,13.326984819566924,89.27896528622027,80.46875,38.671875,24,1.475453327416194,1.1087444438659726,1.482675975423226,1.1525345954074406,0.3301413800157853,0.5594405594405596,0.8391608391608393,0.344786388646051,2.0
26360322.0,27,12,52.51686022135904,13.324562542710959,52.516986546368024,13.323870727412855,48.9389367605182,-46.875,14.0625,20,2.948534951501483,0.803421701067668,2.063415320607261,1.1212952576247517,0.9421200629825095,0.1940110709403283,0.3915614432585002,0.0,0.4881575223802634
26363650.0,256,65,52.51166620561413,13.308426144572318,52.51160041133861,13.307938991299903,33.81064723327561,-33.0078125,-7.32421875,20,2.122309843347048,1.7365877293280783,2.244316586472501,1.8059173442182361,0.4383992422542651,0.37806237378282614,0.6032082535857439,0.27033425582844073,0.5835764703198398
26365185.0,521,139,52.511218446335384,13.301658239885072,52.511611457474444,13.30087418254722,68.82098607982887,-53.125,43.75,21,7.171060716861424,3.0614859857946124,3.7521196346955388,2.3286745730047977,1.423445061690741,0.10520435255928418,0.25726186836236403,0.0,0.09539531319416883
26365186.0,610,154,52.51074314913232,13.294555386279825,52.51143289245393,13.294413420015527,77.38241520047437,-9.619140625,76.7822265625,21,1.9222759761134267,1.7276890708613386,2.8557648042918635,2.141190399254358,0.7145744050375056,0.8804027275600095,0.8804569529066194,0.8948943962738415,1.242690541939653
26366722.0,54,14,52.49022154537849,13.304587149813177,52.490523321788835,13.30444302162607,34.984388957120935,-9.765625,33.59375,22,10.736942328818738,1.9585225298713804,4.135283437264933,2.0628846796889397,2.0723987575759932,0.032967032967032975,0.7150719398559062,0.0,0.07842884983881285
26367488.0,42,9,52.51609075013534,13.32618899007259,52.51652060606869,13.32761585912493,107.87369470259681,96.6796875,47.8515625,26,2.065559434079312,1.4552867512824519,3.948414473817261,2.48103541412521,1.467379059692051,-0.03333333333333333,0.75,0.3679923472808527,1.8154227791752073
26367489.0,532,128,52.5145133556739,13.328310007377272,52.5148607494486,13.32801886843932,43.41256942501827,-19.7265625,38.671875,16,3.9905319285379717,3.2289564966540176,4.405468723652367,3.9597118750697677,0.44575684858259956,0.17653655468651197,0.1823900584778066,1.2213582689115696,1.0982377673302959
26367744.0,328,94,52.50030176122386,13.327830378709761,52.500504188278185,13.327888750625538,22.87863407556035,3.955078125,22.5341796875,15,1.2634243655230257,1.0905840875220736,1.5152184078387207,1.1401048173979753,0.37511359044074544,0.88370245512535,0.9273433481531541,1.0856184939916949,1.1920958404639002
26368257.0,100,15,52.49926519292296,13.31594042011429,52.499436921122225,13.316295952260836,30.753232509389505,24.089622497558594,19.116783142089844,39,20.850468417432744,4.0050685837741655,18.12494637278038,4.622122606421654,13.502823766358723,0.9285714285714284,0.9214285714285713,2.0,1.8680936041399276
26368258.0,680,145,52.49960105229632,13.312863978296281,52.49934829262123,13.312981352688656,29.239540582622663,7.952880859375,-28.13720703125,25,2.810708288620098,2.3642620515565134,3.0259005184872554,2.323554485148752,0.7023460333385034,0.6176133820887126,0.5779398454782528,1.42604593334994,1.9194630579232934
26369024.0,964,241,52.509489784385465,13.351692764098154,52.509700326067104,13.350816464720555,63.83343192442343,-59.375,23.4375,23,1.8064297750543932,1.718195960769198,1.8501363568432592,2.0425697562312077,-0.19243339938794857,0.6437232344490474,0.6349384935648785,0.34556463364496254,0.3750911198492872
26369025.0,311,96,52.506686183795786,13.345845698507501,52.506819773589356,13.345800027888213,15.189762388977853,-3.094482421875,14.8712158203125,19,1.8990142368803813,1.8383429260645983,1.8971812379515,1.83837811402861,0.05880312392289011,0.8940467880946166,0.8955277547256643,1.0509901854548658,1.139073402417414
26370049.0,79,24,52.50337572027401,13.279372905464466,52.504271844303354,13.278887266664018,105.04340373192419,-32.90519714355469,99.75652694702148,32,2.119254687982804,1.3464085642700159,1.957689654715331,1.8159164512313322,0.1417732034839989,0.6995699888762984,0.7519722352340736,0.7996380690414917,1.6016956771027815
26607105.0,628,158,52.51353989453912,13.377090542198761,52.5135391132321,13.379596176951539,169.77312408539692,169.77310180664062,-0.08697509765625,29,1.847197033580731,1.367421959708364,2.389708366772457,1.6833498394191901,0.7063585273532669,0.6401571912407666,0.6671555383758356,0.6219986936992611,1.9764718897349058
26681600.0,99,19,52.514930006502844,13.37734312986628,52.51515458429659,13.377527613945773,27.95084971874737,12.5,25.0,17,1.523676562500001,1.4774474854962705,1.3198393156494035,1.340577923283862,-0.02073860763445845,0.0,-0.10934897328936198,-94.6268414918117,0.15294432924353699
26720002.0,392,106,52.50238779509922,13.333517602600905,52.50237836458639,13.333223941419678,19.925135925288824,-19.8974609375,-1.0498046875,21,1.4574818154879554,1.2848548150563108,1.6780157998223304,1.6856199263350413,-0.007604126512710918,0.8559473194474911,0.8408422185633424,0.6612560986271772,0.7742068244350816
26722816.0,568,147,52.511283391608046,13.372023386699016,52.51218170278304,13.372023386699016,100.0,0.0,100.0,28,3.088009766809813,2.0133125345074587,2.9432810912128415,7.479266140714327,-4.535985049501486,0.5990011763397988,0.7234945247511739,0.8293290987050387,2.0
26795520.0,432,100,52.50059781265672,13.331242758717668,52.50016463959532,13.33130775152204,48.42148735338052,4.4036865234375,-48.2208251953125,38,1.9146446808739364,1.6338003225509135,1.4802029591646844,1.5446778802599868,-0.0644749210953024,0.7655005711971847,0.7341286103870478,0.961436965400307,1.6255779636127974
26917120.0,103,26,52.48882666402677,13.307488753536475,52.48863936965581,13.308884635028589,96.8509028828394,94.580078125,-20.849609375,36,2.881553784653489,1.9014056320535913,3.371759399479798,2.93579323402433,0.43596616545546807,0.8736842105263156,0.8039215686274511,0.378713766010995,0.4250791849595651
26947072.0,1528,351,52.49194571057556,13.304678688800147,52.49241783933092,13.304931408568224,55.276475442090536,17.1234130859375,52.557373046875,45,1.9608869923640218,0.7682602805496854,2.533238006082626,1.3401776507501615,1.1930603553324644,-0.24807125457646995,-0.062247157957485935,0.0,0.16956003358642657
26947073.0,346,89,52.4894709180111,13.298423257352095,52.48913405132048,13.299437919789314,78.31227553838542,68.75,-37.5,19,1.5224725672622796,1.0011332714900614,1.6159141172383917,1.2147576491062884,0.40115646813210337,-0.16123801377736394,0.5905651222985683,0.09406641226708551,0.21643701414596997
26947074.0,846,210,52.49212231944626,13.294061872505344,52.49068537246907,13.29547649066178,186.47962125449257,95.849609375,-159.9609375,33,4.599538370380943,1.592463997924135,3.279390819176478,2.4493150716204672,0.8300757475560108,-0.25660774899417915,0.687374006741324,0.0,0.14637427714767748
26947081.0,39,9,52.495758386391465,13.305058179733201,52.49590927459664,13.305392557127286,28.20355782216359,22.65625,16.796875,20,2.2181640101058098,2.1499356380115855,3.590510971933421,3.6260204678334738,-0.03550949590005281,0.03592878785739777,0.29940656547831473,0.10451599558464686,0.14145787984201963
