cell_id,n_train,n_val,scatter_s,wcl_lat,wcl_lon,refined_lat,refined_lon,delta_m,dx_m,dy_m,n_nm_evals,wcl_opt_mae,refined_opt_mae,wcl_val_mae,refined_val_mae,val_mae_gain,wcl_spearman,refined_spearman,wcl_alpha,refined_alpha
2567188.0,320,307,0.4,52.51262774479599,13.324957454698113,52.514819790741804,13.326056049484372,255.11985776242955,74.4384765625,244.0185546875,41,5.95860888847802,3.134413314072394,6.238815058561007,3.9714603427542543,2.267354715806753,0.7766053819642417,0.8365985955682126,1.0806666170605057,1.9754693559154795
2568970.0,2577,11,0.4,52.49192382593918,13.304653397122477,52.492195008011414,13.306602330936471,135.4622200004737,132.0556640625,30.18798828125,32,2.519186367460369,2.0253103200882476,10.398736623467194,6.531003104194002,3.867733519273192,0.20000000000000004,0.2545454545454546,0.6861432734736617,1.9721624176779065
2568981.0,107,195,0.4,52.49237433944656,13.304747952331512,52.492051755596584,13.305950047069345,89.01608689296972,81.451416015625,-35.9100341796875,27,6.753851686496852,5.606358668551673,7.205175069735959,7.117091653884207,0.08808341585175228,0.11520930316678556,0.1574701947271548,0.7116593886910374,1.860826631762204
2580500.0,159,134,0.4,52.51144601973234,13.304690480583723,52.51119336971438,13.304782720749444,28.811076429040273,6.25,-28.125,23,1.5040531482702193,1.452532278818447,1.3251444113534192,1.4714381653635875,-0.1462937540101683,0.9067338002009406,0.8917061325794701,1.0926856860642116,1.3876767607955953
2580501.0,438,514,0.4,52.5111732393679,13.30077240628543,52.5116947138299,13.30055315573527,59.921317725841696,-14.85595703125,58.050537109375,17,3.7319800730728354,2.9670807015259317,3.4342180482376463,2.5498336057593654,0.884384442478281,0.9667579223164725,0.9715345937583004,1.3484580374588515,1.926814367829327
2818312.0,1541,173,0.4,52.50195214396387,13.2792455913056,52.50201121831364,13.272959860891435,425.9586639233472,-425.90789794921875,6.5761566162109375,42,3.20887705131442,2.9491764240163243,4.017744939633142,4.606290294429489,-0.5885453547963468,0.8266197254914687,0.7772225595765097,0.7499181325337511,1.9888700892840734
2818323.0,352,257,0.4,52.50213417394477,13.281379901153118,52.5017530057753,13.282047921728298,62.042276858097466,45.263671875,-42.431640625,18,2.3019485342988166,2.2585209345877844,2.2393734300971,2.141712059348497,0.09766137074860337,0.88631755610352,0.8795202357252735,0.6153658131807057,0.8570139695714998
2819859.0,321,637,0.4,52.505552751523766,13.341287928647324,52.50568773944569,13.341234422144943,15.458025441698007,-3.62548828125,15.02685546875,27,3.029072228710448,2.7475365731489996,3.017558073314486,2.3880500764097023,0.6295079969047834,0.7466354434347413,0.7955183774540113,0.3845704351945883,0.5411090820329304
2819861.0,242,467,0.4,52.50353607817218,13.33960133282437,52.50322130739242,13.340752443251855,85.50629415335978,77.996826171875,-35.040283203125,42,2.6841268664580418,1.6316565361148085,3.624790740862148,2.7690967898941055,0.8556939509680426,0.8357081119543869,0.6247446145011456,0.21993233211045807,0.10755295483495032
2824467.0,196,252,0.4,52.49963284344525,13.317619055860659,52.500179593874755,13.317279280562712,65.07297124525036,-23.0224609375,60.8642578125,24,1.6192956125635618,1.2269444172916777,2.1131959987070603,1.7682707090919245,0.3449252896151358,0.8952762755841351,0.9007344447118562,0.9048398150406614,1.243649259450742
2824469.0,326,720,0.4,52.499779055633894,13.313614380921596,52.49966852125103,13.313857952609201,20.586020887520863,16.50390625,-12.3046875,15,2.585393867329199,2.377351191616496,4.341146840806272,4.033550506264735,0.3075963345415369,0.7451233612918629,0.7945127197862963,1.0037094590874374,1.2151455730251146
2826246.0,12,8,0.4,52.488722875060944,13.304455407595094,52.488722875060944,13.304455407595094,0.0,0.0,0.0,15,4.243604902424985,4.243604902424985,4.248214383722271,4.248214383722271,0.0,0.0,0.0,-104.83160955835933,-104.83160955835933
2826249.0,915,35,0.4,52.48826940213999,13.301361051719446,52.48805940874398,13.301849996660394,40.54686478337212,33.1298828125,-23.37646484375,29,4.68239614571728,3.787412026276432,6.928882200978791,5.120286906241959,1.8085952947368318,0.33908509746339305,0.3278244881661446,1.0717379711371704,1.9645281428478834
2826260.0,379,463,0.4,52.48834839071661,13.301836696144223,52.48746824150309,13.301637848326031,98.90027914293893,-13.4735107421875,-97.97821044921875,31,4.516240403824063,3.5515973523342237,5.2917609905713485,4.0504949584486,1.2412660321227484,0.43496237100885476,0.700851311415246,0.6183522439490664,1.9410090173103678
2828051.0,152,90,0.4,52.51227655196585,13.317288698583559,52.51229058807796,13.317530829018574,16.48048680447577,16.40625,1.5625,22,2.516360158578506,1.8781186936870629,2.135008864342669,2.38817445080203,-0.25316558645936116,0.9548811767280572,0.9463514087646655,1.2637825924851613,1.8283161822848317
2828564.0,288,388,0.4,52.51186827094248,13.31104795046556,52.51323947847271,13.310070848768675,166.3824307899169,-66.20635986328125,152.642822265625,31,2.5609389649789955,1.5783634326347722,2.2858430010638755,1.644922393500093,0.6409206075637826,0.9225379788607945,0.9401521911977476,0.7428576211737463,1.8526756063364012
2828565.0,70,49,0.4,52.511684057340304,13.308114763993922,52.51225569993738,13.307327479766972,83.03677132295546,-53.3447265625,63.63525390625,24,2.584547113435525,2.160552105564291,1.9371186990645932,2.079747070272688,-0.14262837120809468,0.14083069774323634,0.13649823115811868,0.345855166910252,1.369646043768953
2829829.0,8,9,0.4,52.51387510619397,13.350352648600568,52.513820058316796,13.349794163222182,38.334750722858544,-37.841796875,-6.1279296875,29,2.0782441683407935,1.1505570258662416,9.492933745007127,5.524542856622261,3.9683908883848655,0.8833333333333333,0.5166666666666667,1.6132631755885776,1.995587541938007
2837267.0,58,243,0.4,52.504379193810365,13.336190964355216,52.50467044313663,13.335718233505899,45.57607875934617,-32.03125,32.421875,22,1.0633043351965183,0.6700385645652279,10.735049273167293,8.230881996996917,2.504167276170376,0.047832292948440554,0.29981626117936433,1.2059354763740031,1.3767507961686745
2837268.0,79,346,0.4,52.50326893290931,13.334397483733486,52.503718088496804,13.335135405059251,70.71067811865476,50.0,50.0,48,5.255640634439573,2.422380042320364,5.101318989228942,3.472531392246177,1.6287875969827654,0.6108330221407945,0.7230211681303702,0.4497412081277771,0.5362893120964778
2838293.0,9,43,0.4,52.51554527473395,13.367221212320963,52.515032627670585,13.368214325433335,88.23182845219569,67.291259765625,-57.06787109375,28,1.096615959487947,0.5835257569438631,5.269953204665399,6.956429188801917,-1.6864759841365178,0.676741919059313,0.6697901262328886,0.6156100335083723,1.1109939428836244
2838542.0,27,36,0.4,52.51375835109436,13.340249985831097,52.5144320844756,13.338774143179569,125.0,-100.0,75.0,19,2.1072525695226756,1.6008245489081898,3.028613071787095,2.599150133760835,0.4294629380262598,0.5708717191601385,0.5039747643510362,0.7081242220184646,1.3128540091534053
2838792.0,222,27,0.4,52.5117757904547,13.358835332166391,52.5117757904547,13.358835332166391,0.0,0.0,0.0,17,1.9402049852243357,1.9402049852243357,8.456050613152557,8.456050613152557,0.0,0.0,0.0,-116.50081112723052,-116.50081112723052
2843411.0,258,440,0.4,52.51123366834053,13.371717991429431,52.511666156044896,13.372180633510624,57.450600011230435,31.34765625,48.14453125,22,4.89335162777513,2.9583488582976387,5.315848482202372,4.199096590111582,1.1167518920907904,0.9076945979881056,0.8988956838752237,1.3437158085222738,1.9905247556765826
2940687.0,65,7,0.4,52.504413579116864,13.335801765385106,52.50486273470436,13.335063844059341,70.71067811865476,-50.0,50.0,28,1.7799131238738193,1.1373528092772265,6.0315990180321535,3.948768928616157,2.0828300894159963,0.0,0.6071428571428572,-72.53021416878103,0.4006843502265106
2948877.0,441,125,0.4,52.4977230166375,13.28268828420064,52.49768792635723,13.282924649625299,16.485115504694683,16.015625,-3.90625,15,3.0376565328244496,2.981505805836212,3.4457787051594098,3.3452925343323088,0.10048617082710098,0.667571951779461,0.6687762676544016,1.1272644435373083,1.1331724660833258
3282957.0,284,23,0.4,52.51052429856941,13.290858209706935,52.51050908257233,13.290747683297118,7.678202463624971,-7.48903751373291,-1.6938447952270508,30,4.611798384702331,3.7285738502756947,5.219164437704262,3.9072501062020275,1.3119143315022348,0.7528919819105588,0.7528919819105588,1.87709015568411,2.0
3282963.0,72,123,0.4,52.51051433335943,13.290741689058674,52.5103687086963,13.290652331398132,17.30473158854429,-6.0546875,-16.2109375,24,2.7239727304445105,2.3749044187274526,3.5457817664173157,4.1034832552025176,-0.5577014887852019,0.8013811596120156,0.8317209796603989,1.5266773500957826,1.9985454581412538
3286547.0,104,129,0.4,52.50061709988667,13.331138527274593,52.5013925950807,13.329388846631081,146.65523889121138,-118.5546875,86.328125,29,2.1256383045539975,1.2403511579021442,1.9112645591482618,1.6537330517124966,0.25753150743576514,-0.367107466199313,0.4383440646125768,0.0,1.0227787625996136
3301896.0,616,173,0.4,52.50991419774429,13.358779209271072,52.51056841215713,13.358090831003068,86.48334633509221,-46.64306640625,72.8271484375,30,3.9851275787449945,3.6313156582781128,2.9155078425406455,2.6375809327712294,0.27792690976941614,0.69799814236152,0.6980515040775619,1.4894204407750973,1.9988347178833608
3301898.0,278,189,0.4,52.51429128995281,13.347725324062184,52.514342609487706,13.34731168456903,28.60365565751827,-28.02734375,5.712890625,24,1.4615868722592493,1.1352202823837634,2.4500796914555845,1.6218056590710057,0.8282740323845788,0.06347789223444333,0.3208331694004332,0.363979856275219,0.4670611976885655
3301907.0,317,238,0.4,52.509916139135925,13.359040866962214,52.50985824017347,13.358689201330405,24.684440326616304,-23.828125,-6.4453125,23,3.511250479121799,3.1564295389619876,4.903550134272665,4.703966125621614,0.1995840086510512,0.7118157357549463,0.817906137891106,1.557255906321884,1.708049723495136
3428116.0,237,350,0.4,52.49260317919354,13.293162140943812,52.49337143701727,13.292752104582132,89.92217580047328,-27.783203125,85.5224609375,20,3.2286372327428716,2.732352426454572,3.5506638631668563,2.8192323710503295,0.7314314921165268,0.8105737967779204,0.8633968447260844,0.7755700841008925,0.9543178049766509
3428117.0,171,162,0.4,52.494360877347496,13.2874089927873,52.494263861846356,13.287691115870462,21.95584177768217,19.11606788635254,-10.799765586853027,37,8.847218824519237,4.549374122916975,10.478747519865959,5.528788575118671,4.949958944747287,0.8749482223435175,0.819167365858007,2.0,1.999744511347655
3430163.0,217,233,0.4,52.51307237170759,13.329712483898957,52.51352152729508,13.328974562573192,70.71067811865476,-50.0,50.0,24,14.722524327780436,3.7467506140692453,14.292009819159992,3.059188632465722,11.23282118669427,-0.31136707105489675,0.11837966730723527,0.0,0.0
3499534.0,1759,184,0.4,52.51149238146593,13.28641151231929,52.51205340616911,13.283631977882163,198.42036404022272,-188.33541870117188,62.453269958496094,41,5.180384555003598,3.7358200560599073,7.2437674216346295,5.783210689796378,1.4605567318382517,0.5238118541503207,0.8531332108800047,0.8775184630244156,1.9951613351906528
3499540.0,629,798,0.4,52.51164701747702,13.286527015517605,52.51214179042887,13.284546734459791,145.04409119682634,-134.1796875,55.078125,36,5.675522053834156,4.0306489381800095,5.169078025735096,4.152837650878169,1.0162403748569266,0.5695810399080454,0.8050786517761458,1.00574914607929,1.988157320441979
3538707.0,504,308,0.4,52.51372107293133,13.339560262963035,52.51382561729369,13.340448040778737,61.26939904971935,60.153961181640625,11.63787841796875,39,16.43350966388009,5.537438274309387,14.838101500633469,9.332201485964346,5.505900014669123,0.8654251270354577,0.5880820425693187,2.0,2.0
3684372.0,209,222,0.4,52.512395780229305,13.320260453063714,52.51248767290077,13.319769526400455,34.80153532984965,-33.26416015625,10.2294921875,28,2.4996891354504185,1.6379230793199897,3.403217310124767,2.9277540040804197,0.47546330604434717,0.5460229545316917,0.6077679291242009,0.5476756238164328,0.569020290821158
