cell_id,n_train,n_val,wcl_lat,wcl_lon,refined_lat,refined_lon,delta_m,dx_m,dy_m,n_nm_evals,wcl_opt_mae,refined_opt_mae,wcl_val_mae,refined_val_mae,val_mae_gain,wcl_spearman,refined_spearman,wcl_alpha,refined_alpha
2567188.0,320,307,52.51262774479599,13.324957454698113,52.51399275669861,13.326058571676402,169.28175044923256,74.609375,151.953125,35,5.978363413556824,3.404378140452136,6.254342184972568,3.8379609636519953,2.416381221320573,0.7766053819642417,0.8397490184514022,1.092065514584885,1.6113185405733963
2568970.0,2577,11,52.49192382593918,13.304653397122477,52.492176475957145,13.306590440602609,134.22957246821582,131.25,28.125,26,2.5246618967600116,2.0276064004402774,10.431545389062551,6.661945249660383,3.7696001394021676,0.20000000000000004,0.2545454545454546,0.690529835831341,1.9902936357640026
2568981.0,107,195,52.49237433944656,13.304747952331512,52.492051755596584,13.305950047069345,89.01608689296972,81.451416015625,-35.9100341796875,27,6.775823442012025,5.610188862672035,7.2225751267945295,7.122726738779915,0.09984838801461482,0.11634925541664976,0.1574701947271548,0.7100092076977467,1.8961744047422013
2580500.0,159,134,52.51144601973234,13.304690480583723,52.51109599418662,13.304849018368555,40.41848142554431,10.7421875,-38.96484375,25,1.5095222471425298,1.4436384805883689,1.327339246376395,1.5994798055750745,-0.2721405591986794,0.9067272167866691,0.8702366659292013,1.0888125815607825,1.65110108801514
2580501.0,438,514,52.5111732393679,13.30077240628543,52.51167261791903,13.30057423405439,57.189538846385354,-13.427734375,55.5908203125,21,3.7668623142212967,2.998552052812036,3.468380430678315,2.5899329555648944,0.8784474751134206,0.966741891254795,0.9719405361660804,1.353286122909367,1.9074317230953888
2818312.0,1541,173,52.50195214396387,13.2792455913056,52.50194726277609,13.27293395458726,427.66359993350653,-427.663254737854,-0.5433738231658936,42,3.2089252913307766,2.9492451863484237,4.017798174883081,4.628403070836351,-0.6106048959532693,0.8266197254914687,0.7729487185430004,0.7499464323641929,1.975609602311921
2818323.0,352,257,52.50213417394477,13.281379901153118,52.5017530057753,13.282047921728298,62.042276858097466,45.263671875,-42.431640625,18,2.301911581480792,2.258611569786733,2.2394345266506788,2.1417381615992923,0.09769636505138646,0.88631755610352,0.8795202357252735,0.6154083785768809,0.8570387982035821
2819859.0,321,637,52.505552751523766,13.341287928647324,52.50568773944569,13.341234422144943,15.458025441698007,-3.62548828125,15.02685546875,27,3.021152497325795,2.7345955072834727,3.0044427141299237,2.3834792088177252,0.6209635053121985,0.7468126881531363,0.7957253421037883,0.3940868820291768,0.5443985337531537
2819861.0,242,467,52.50353607817218,13.33960133282437,52.50367139506549,13.340097484028266,36.838692716791044,33.6181640625,15.0634765625,27,2.7676896480062316,2.170698808024503,3.7263405257823856,3.963755228171787,-0.23741470238940154,0.8458931679932109,0.6593717560970739,0.23564672667189196,0.6061155412560469
2824467.0,196,252,52.49963284344525,13.317619055860659,52.500179593874755,13.317279280562712,65.07297124525036,-23.0224609375,60.8642578125,24,1.6328721456824675,1.227924192435747,2.1346072819382504,1.770647034930526,0.36396024700772434,0.8952603874054638,0.9005907434838433,0.9125637505207437,1.2647332888110607
2824469.0,326,720,52.499779055633894,13.313614380921596,52.49967137233631,13.313828046617973,18.79613287293886,14.4775390625,-11.9873046875,19,2.598050648719854,2.390784125016393,4.345285395259333,4.070628709458688,0.27465668580064495,0.7451540279012456,0.7884820013037123,1.006595156866296,1.2077654587271176
2826246.0,12,8,52.488722875060944,13.304455407595094,52.488722875060944,13.304455407595094,0.0,0.0,0.0,17,4.243604902424985,4.243604902424985,4.248214383722271,4.248214383722271,0.0,0.0,0.0,-104.83160955835933,-104.83160955835933
2826249.0,915,35,52.48826940213999,13.301361051719446,52.48804082186115,13.30183648491737,41.05168755384166,32.21435546875,-25.445556640625,36,4.700889738086986,3.793183233339967,6.9923997498087305,5.1166905234679545,1.875709226340776,0.33908509746339305,0.3385721922581652,1.0729897627962635,2.0
2826260.0,379,463,52.48834839071661,13.301836696144223,52.487414427268575,13.301581008927037,105.4023878831138,-17.3248291015625,-103.96881103515625,32,4.525723313591845,3.5557795282579217,5.3046471132764355,4.07508121067609,1.2295659026003456,0.43488305008291606,0.7049490349456977,0.6137538740172472,1.9783293199885887
