_row,cell_id,new_split,measured_rsrp,sionna_power_raw,dist_m,freq_mhz,wcl_lat,wcl_lon
143585,2580501.0,train,-96.6825,-62.60020446777344,337.8324814288194,2000.0,52.51120038191861,13.301164524543731
143586,2580501.0,train,-98.0425,-62.40601348876953,329.09857998088677,2000.0,52.51120038191861,13.301164524543731
143591,2580501.0,train,-96.495,-62.194129943847656,319.8216909840555,2000.0,52.51120038191861,13.301164524543731
143601,2580501.0,train,-100.951875,-61.790802001953125,302.8394339978275,2000.0,52.51120038191861,13.301164524543731
143602,2580501.0,train,-99.8925,-61.648468017578125,297.06033736107196,2000.0,52.51120038191861,13.301164524543731
143607,2580501.0,train,-97.995,-61.543968200683594,292.870913515916,2000.0,52.51120038191861,13.301164524543731
143611,2580501.0,train,-97.613125,-61.46669006347656,289.8222677056491,2000.0,52.51120038191861,13.301164524543731
143616,2580501.0,train,-97.006875,-61.41520690917969,287.80227123491034,2000.0,52.51120038191861,13.301164524543731
143633,2580501.0,train,-97.56125,-61.36741638183594,285.93241480973757,2000.0,52.51120038191861,13.301164524543731
143636,2580501.0,train,-98.17875,-61.376075744628906,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143640,2580501.0,train,-97.590625,-61.376075744628906,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143644,2580501.0,train,-98.140625,-61.376075744628906,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143648,2580501.0,train,-97.428125,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143657,2580501.0,train,-97.255,-61.376075744628906,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143663,2580501.0,train,-96.831875,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143668,2580501.0,train,-97.82125,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143671,2580501.0,train,-96.983125,-61.376075744628906,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143674,2580501.0,train,-97.081875,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143678,2580501.0,train,-96.885625,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143686,2580501.0,train,-97.96875,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143693,2580501.0,train,-97.860625,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
