cell_id,n_train,n_val,wcl_lat,wcl_lon,refined_lat,refined_lon,delta_m,dx_m,dy_m,wcl_height_m,refined_height_m,wcl_azimuth_deg,refined_azimuth_deg,n_nm_evals,wcl_opt_mae,refined_opt_mae,wcl_val_mae,refined_val_mae,val_mae_gain,wcl_spearman,refined_spearman,wcl_alpha,refined_alpha
2567188.0,504,124,52.514526453704995,13.324823254679574,52.5155197377508,13.323987511594591,124.22964185895651,-56.6281970586007,110.57237997934605,30.0,47.33036242381453,270.0,193.54767520001067,114,7.1308556054087875,4.164975801245549,5.697268510169432,4.336487167731113,1.3607813424383188,0.7889525403418928,0.7289485505054922,0.6805904674888748,0.5073738266830342
2568967.0,57,20,52.49192968412841,13.30474054053699,52.49162016573785,13.30516373430827,44.82663437664712,28.67472157962181,-34.45558723732296,30.0,36.36726966496709,90.0,84.11413452443819,74,4.5764142275198765,2.54517104355207,3.1231005664912566,3.9797095976789785,-0.8566090311877219,0.524812030075188,0.22255639097744356,0.05721523408043078,1.7986847546383964
2568968.0,606,174,52.49545205122989,13.3093224719729,52.494881583489004,13.309384025749855,63.64128194072974,4.170754713735114,-63.50446891500873,30.0,29.677840911992813,45.0,38.029954599948766,84,8.955139432077086,3.103407973262038,13.006299161826922,4.5648339451050886,8.441465216721834,-0.1184659544873778,0.7332956326126022,0.0,0.6498023906417659
2568970.0,1426,381,52.491692553934925,13.304691225191183,52.491403583461626,13.304432627012211,36.6308009090341,-17.52206976157553,-32.168193087392616,30.0,42.536206365720744,270.0,284.20809049596056,70,5.609771556984792,0.8269162999699191,5.932256547047163,1.9061793713424346,4.026077175704728,0.0039194503520029456,0.7648776330609689,0.3236510573728407,1.3894160211907365
2568979.0,33,8,52.494137055163435,13.30943286890888,52.49365722260557,13.310333702669334,81.1102289403135,61.0386045911698,-53.414960341770325,30.0,34.14898437185092,45.0,45.871644071803765,100,3.6073313478949314,1.1186936316141163,2.4329324461236155,0.9941744875382419,1.4387579585853736,0.523809523809524,0.9047619047619048,0.22123397491301092,1.890735509431046
2568981.0,146,27,52.49204088420331,13.309302448817883,52.4922961920443,13.306775547263584,173.5603453061969,-171.21754488409294,28.42086885846246,30.0,10.038061394346585,135.0,106.73701212682218,108,7.744573384054817,2.69279930204016,9.57967451749137,2.7050542145580074,6.874620302933362,0.5315219112453058,0.8294916903236621,0.5218218237947241,0.8990777720117282
2580500.0,298,90,52.51144593955366,13.304750895862046,52.51208120444343,13.304460439351166,73.4051919502845,-19.680723455087524,70.71768752965895,30.0,37.233113619294045,180.0,162.81439710057134,67,3.8490588365677496,1.466517213831531,4.656766116564064,1.452404509725489,3.2043616068385754,0.7469214053132441,0.9602992987056104,1.25868509001731,1.1926978132561303
2580501.0,727,177,52.51120038191861,13.301164524543731,52.511609638991985,13.300864919452785,49.876763478145214,-20.300612035794607,45.55849740747594,30.0,25.430754948079546,0.0,20.432124857663272,99,3.92820607402017,2.1243496055068585,3.622431758652581,2.7993784283771914,0.8230533302753895,0.897296651295253,0.961436042759472,1.821636889203298,2.0
2818312.0,969,234,52.502215608010054,13.280016958294395,52.501775232581195,13.280483522792597,58.33201195027769,31.61343099269267,-49.02259274087406,30.0,37.61611813174632,180.0,191.65837043734552,49,8.972767083462688,3.1849647630138724,6.478881729932798,4.053316802465017,2.4255649274677813,0.21458211571692712,0.7315827997606826,0.0,0.36381270094486995
2818314.0,39,12,52.49501827916132,13.267764870505452,52.49526199106491,13.268053903699245,33.46014815099083,19.584282477046713,27.130009106992503,30.0,37.679291886851075,315.0,306.61046798703325,90,4.8115509704558574,1.940389021393783,4.504591175608805,2.17747720864053,2.3271139669682754,0.9930069930069931,0.9930069930069931,0.5841090122274954,1.5653253012655222
2818323.0,173,38,52.509518329558375,13.320842378693342,52.50961658234314,13.321003798983353,15.467960838455728,10.9375,10.9375,30.0,32.1875,0.0,5.625,54,1.1010416666666696,0.0,2.3547090315685004,2.0313537831433357,0.3233552484251647,0.0,0.0,-118.06178121761376,-117.86925507390228
2819850.0,1764,440,52.50347737352946,13.33957483274817,52.5036703690243,13.340255313137755,50.86761152607759,46.10792274361781,21.48425848467925,30.0,23.077279989058816,180.0,163.64262897770533,197,3.8255605716573142,1.0761956231041485,4.223789157769808,2.8127838697042358,1.4110052880655721,0.8289462827352703,0.4202293135587246,0.6797724225251549,0.30541588343997805
2819859.0,314,82,52.50547678900045,13.341270394634543,52.505617365494224,13.341675168576849,31.577058210622756,27.42663263495615,15.648975287354006,30.0,32.1909118542726,315.0,309.44242688243776,75,3.1863127446679855,1.8343404049195677,2.627068760052458,1.8979915761949646,0.7290771838574932,0.3512571280595161,0.4673753314381753,0.1438077044047393,0.2803516065673055
2819861.0,148,34,52.503586879564594,13.339423776234147,52.502892798080985,13.33966918460493,79.03420617737329,16.628356046499732,-77.26515075555335,30.0,33.64424359644085,45.0,72.23636221060666,124,6.5999487808551205,1.8374432806801135,7.43438027241187,2.118581440475796,5.315798831936074,0.1109467995143078,0.8741366685201883,0.3884367436696732,0.5488895582971891
2824458.0,1453,381,52.49972822200337,13.313636868251205,52.499854934848706,13.313792865443025,17.6265660457323,10.570042250714273,14.10567394287412,30.0,35.740680132506135,45.0,71.36054133144003,90,6.7289029373353575,4.303096244196672,7.330347092652223,4.884933103601504,2.44541398905072,0.8043784848707805,0.878172771776384,0.5619043399386472,1.0303814077725937
2824467.0,116,32,52.49958119233353,13.317373316286844,52.50059267072804,13.316237861882179,136.37231416117254,-76.93600693062109,112.59777487697067,30.0,20.062793745170808,180.0,142.24250893438335,124,3.323491780543622,1.105719689876808,4.222833542540764,1.1069638277974057,3.1158697147433583,0.6070197228463362,0.8933497807927211,1.5708044902149911,1.7791020241564222
2824469.0,326,92,52.499686523280204,13.31364906493195,52.49931395963826,13.31326490172132,48.96570777559154,-26.030092722421045,-41.47378462145441,30.0,59.42898772002552,90.0,89.82396655037843,63,3.035451115249362,2.1584562535874148,3.78098494529741,2.4609543631413286,1.3200305821560812,0.4061296935960084,0.7811634513914475,0.17478896282417275,0.6404529702488527
2826245.0,75,13,52.49024632519201,13.297280829570608,52.490621594501555,13.29733834592684,41.956370032365,3.8971875608403383,41.77497953809633,30.0,26.94069523184076,180.0,103.09920544754502,85,25.94409792906763,1.0374668792044666,22.260343178342623,1.4837061673867216,20.776637010955902,-0.1043956043956044,0.9615384615384615,0.0,0.5684142627257642
2826246.0,341,79,52.4884431422212,13.302353064357822,52.4899448399634,13.303286284746745,178.72854079698917,63.23305455068488,167.1689926619501,30.0,11.804502718299979,180.0,206.8612959185515,104,3.756924748643538,1.6594956099378895,5.065738049064746,2.119691269583926,2.94604677948082,0.42094437450507693,0.8793980408798382,0.42740242501102027,1.5779419037405193
2826249.0,446,107,52.48825884300286,13.301417059029573,52.4881172446038,13.30244540790751,71.43943973030662,69.6787612738838,-15.76273378311086,30.0,32.50454503651113,180.0,188.3582612846297,48,4.492775500951533,1.928978932045635,4.725599470062139,2.2457189555375656,2.4798805145245737,0.31979424741104523,0.857488630859707,0.15849382670539242,1.3237649278055024
2826260.0,289,52,52.48836823226751,13.30182454610624,52.48864376158016,13.3034583383859,114.87285968613755,110.70233523662745,30.671923083308535,30.0,56.631846770191174,180.0,220.45769470759979,76,3.9020342561693853,1.8527822420219953,3.613129067125492,2.5320649812661555,1.0810640858593366,0.311642936808742,0.7203696505959818,0.11118944052309465,0.5956269786505586
2828051.0,143,42,52.51227103766007,13.31755992066903,52.51247077995176,13.317538758440323,22.281498793799706,-1.4339081937260825,22.235311911238462,30.0,15.889650501022299,180.0,187.56567949633052,65,3.4295948155147413,1.515799666691165,3.27095195917792,0.8943784776500754,2.3765734815278448,0.5027079039579104,0.9634048650480493,1.0821134668941685,0.4657540205296284
2828558.0,760,156,52.51185913719335,13.311202082602035,52.51233617518205,13.311423197856984,55.17690070064527,14.982305513310651,53.10386890269568,30.0,32.55992324746423,0.0,324.37671539123363,74,2.802271518092844,2.2803466354472772,4.083360914006771,3.426975437502522,0.6563854765042487,0.7468109185597512,0.9300473270700237,1.806284060799256,1.3838528890786421
2828559.0,245,79,52.51155126176075,13.30661238916583,52.51151972960236,13.30467586008529,131.26208742474492,-131.2151453635417,-3.510159871858014,30.0,55.64638045277523,0.0,7.27372607631653,98,3.5058582696618665,1.2258644915464008,3.4600832036536415,1.935986405165749,1.5240967984878926,0.8084519544178881,0.8360482446190047,1.208580446783349,1.3866580513428417
2828564.0,225,57,52.511889867466245,13.311620419867955,52.51195657112655,13.311968408478695,24.720548581868705,23.578977771103382,7.425451464951038,30.0,34.59706787019968,180.0,179.95131187140942,73,3.793606915797131,1.9096812608896534,4.402287376656707,2.406220651421319,1.996066725235388,0.3748136466475008,0.8298193769467778,0.6217819370720745,0.8770576858064406
2828565.0,50,11,52.511675388858635,13.308482046862798,52.51170847107372,13.30820476056903,19.145860738032116,-18.7883371903279,3.682712182978901,30.0,26.07409935597656,270.0,346.35713599443375,111,13.318450142418223,2.2242740878642917,6.106771245115343,2.4473850083493933,3.65938623676595,0.41818181818181827,0.6545454545454547,0.0,1.7667098377262294
2828806.0,58,17,52.51091247942523,13.297099188155057,52.511140243297575,13.297340939552427,30.185799463836418,16.380567204791205,25.354674269654218,30.0,24.85216519177159,0.0,350.2376817366768,59,2.6951584272767772,1.3011271032902454,4.606059135220994,1.4260179798336912,3.1800411553873023,0.5122549019607844,0.9632352941176472,1.1629888905405157,1.690149190704811
2828809.0,21,5,52.51093401545166,13.29736831099633,52.511063401189176,13.297611464181292,21.8837035873995,16.475549389391894,14.40322030029639,30.0,16.259572910117384,180.0,188.1423571039232,86,7.238833899428251,0.9463222530869642,9.999436258491025,1.5377457567655597,8.461690501725466,0.7,0.9999999999999999,0.8890964167282098,0.7674250092765746
2829829.0,78,17,52.51390185694194,13.350297778753324,52.51394500423735,13.35029717640261,4.803330326836444,-0.040814019976219314,4.803156924823514,30.0,30.48615602887874,180.0,177.73203768697348,92,3.7891460383471474,2.1478460101897396,9.615722643293918,2.187604485091914,7.428118158202004,-0.17151888443655433,0.850283331849982,0.0,0.7917443546482893
2832398.0,84,20,52.513815928649684,13.377223259568186,52.51378948038447,13.377245241533535,3.2995307791978172,1.4894518277577262,-2.9442208843194706,30.0,30.49062970389091,45.0,44.456810740712285,60,1.9823705422586517,1.8937817660550933,1.1799593208831247,1.0533201917123634,0.12663912917076137,0.5476469221761303,0.5371007641149669,0.1776644221000414,0.24192813941305777
2832399.0,317,80,52.51419666046023,13.377276051439516,52.514386411014286,13.377466908120317,24.76732391585035,12.932048047437766,21.12303167756499,30.0,32.85772527348867,90.0,101.41624424631917,46,6.5232135452463496,2.7303168190975673,7.444598105199502,3.7834939935221272,3.6611041116773744,0.4853766206674604,0.850151117716583,0.17809712667999328,1.5909965313769472
2835205.0,34,15,52.49056326451791,13.262570638167544,52.49055728968934,13.26265220439123,5.566634060931187,5.526756094332086,-0.6651179159234744,30.0,36.767524380848045,135.0,141.86711291346,49,6.765522823678019,2.0019575283790596,8.934353198169818,2.7615188188249125,6.172834379344906,0.12857142857142856,0.9642857142857141,0.4093966790969841,0.9917342158605478
2835207.0,89,18,52.486683630170816,13.257512859868262,52.48690394564636,13.257105058924557,36.94609448868305,-27.63173589555663,24.52551873793709,30.0,37.78758937944076,315.0,315.1698773962562,44,4.19670730683783,2.433256304137957,5.45269056486089,2.2667671565639305,3.1859234082969596,0.8513931888544891,0.954592363261094,0.5562593707545515,1.3090706375380645
2837262.0,67,14,52.50276303620472,13.33403688726753,52.502766745268694,13.333999696605316,2.5535632140412217,-2.519961201527482,0.4128930017579649,30.0,34.21749843588569,45.0,51.877377619336215,88,3.269468812600677,2.6232104491384756,5.061629344946579,4.738564766212505,0.32306457873407357,-0.08571428571428573,0.08571428571428573,0.20977140594528287,0.23516525870933694
2837263.0,151,33,52.5013251732626,13.33236870621065,52.50150202701339,13.332382619114933,19.709916950436295,0.9427091884836258,19.68735953801435,30.0,32.76008604339555,45.0,44.57128640458835,78,1.5801691842432457,1.3230906239569837,1.427658178799595,1.428932134436085,-0.0012739556364900206,0.2913010789814503,0.3686526122823099,0.10468812004704894,0.10961992391916607
2837267.0,123,33,52.504380494920575,13.33583848098925,52.50428073317237,13.336311557065361,33.923910462374444,32.0546418428421,-11.105477809906006,30.0,23.994532227516174,225.0,254.68229323625565,56,1.7041627453920718,1.5319411882534795,2.134339796030607,2.2874849837482354,-0.15314518771762842,0.29445187165775405,0.5366568914956011,0.13697676547387375,0.1273593687657753
2837268.0,120,41,52.50326038244665,13.334416355690783,52.503183565548866,13.334243863460033,14.48194035884436,-11.687711462361161,-8.55125706137505,30.0,29.605330885597727,90.0,83.46113912701799,69,3.107200083470823,2.0127787916863484,3.225893636437332,2.387949412371244,0.8379442240660877,0.7933379196505096,0.6922146589817303,0.6219108536653385,0.4344445481932926
2838792.0,87,14,52.51034769021048,13.364725613224786,52.5102404163085,13.36467296332303,12.463210283731126,-3.5674468211088204,-11.94173076882333,30.0,24.0344245750182,135.0,131.27502667066096,53,1.7680889916924936,0.9322898444294221,2.6719679115607278,1.2921072537102722,1.3798606578504555,0.6644668487276423,0.8624867705338932,1.436196595586393,0.30874289267087723
2843400.0,476,123,52.51125461451413,13.37193336619625,52.51185756485432,13.372130452974753,68.43600418242268,13.354186389597215,67.1204318693531,30.0,22.49401295724854,180.0,167.41539320440887,55,9.76288489647932,2.4783824463642974,9.93437346160843,3.0619920975327326,6.872381364075698,0.36632686115819807,0.9131804773112625,0.5596106662075893,0.7720975539305763
2843405.0,305,64,52.51123582926644,13.371812942125654,52.51161431149049,13.37156396380908,45.38463091330416,-16.870248079301923,42.132641180914035,30.0,33.375508804319566,0.0,351.8619861015218,77,5.385016642131842,3.6970901938153715,5.020253415038537,4.6448892804439454,0.3753641345945917,0.8474025239554719,0.8861872390635602,1.2546071957177802,2.0
2843411.0,230,70,52.51129290268843,13.371811232481258,52.51004702980362,13.372160091762696,140.69053922228147,23.637972589842363,-138.69056953700272,30.0,18.944045661257952,0.0,350.84254896577914,110,5.650706082686757,2.75297568776401,7.681428865176102,2.849749889483532,4.83167897569257,0.6712333564902804,0.9198992184520629,1.4080041485183257,1.71064752422155
2918925.0,38,9,52.512145046295515,13.321990278153386,52.51225743161919,13.32187819685987,14.635343474430398,-7.594393169165414,12.510734231318565,30.0,33.55006355664045,180.0,188.88590442702025,43,50.04279831451863,1.5139190775127374,49.461023201489915,1.890546905117527,47.57047629637239,-0.5166666666666667,0.8666666666666667,0.0,0.3293512446328295
2940680.0,980,239,52.50440993882912,13.335811900897962,52.50432691415551,13.335850208478414,9.599874266423674,2.5956412366895663,-9.242306665629535,30.0,37.65248634334637,0.0,354.40069177881537,88,2.914617955206742,1.6400454324645075,2.9820151469830516,2.7885584362441356,0.19345671073891602,0.8779256261476193,0.91034709891005,0.5789675086313723,0.5398443227749696
2948877.0,737,195,52.49778304555058,13.282531615194404,52.49798113646334,13.282924572507943,34.571804647281425,26.625962675078554,22.05148040824274,30.0,18.031290850523035,225.0,237.98711156321735,59,8.196736597061527,2.4435518582204194,13.49380485553979,3.1660590629900294,10.32774579254976,0.06208965610731463,0.8889488601323845,0.0,0.7146374550366159
3282957.0,226,62,52.51051123364347,13.290855172578052,52.51062048603331,13.290976690508154,14.687039224676582,8.233799855025104,12.161976037411726,30.0,10.334551550903335,180.0,194.2330901949902,69,6.25111352110074,1.5032750292588173,6.754693029632128,1.5555580294964604,5.1991350001356675,0.5848327269070126,0.9410357462878122,0.9917162033598765,0.48978228757282244
