cell_id,n_train,n_val,scatter_s,wcl_lat,wcl_lon,refined_lat,refined_lon,delta_m,dx_m,dy_m,n_nm_evals,wcl_opt_mae,refined_opt_mae,wcl_val_mae,refined_val_mae,val_mae_gain,wcl_spearman,refined_spearman,wcl_alpha,refined_alpha
2567188.0,565,87,0.4,52.51342151952504,13.325148479610743,52.51490265832394,13.32549311913618,166.52583897912896,23.35205078125,164.88037109375,28,4.95536779786684,3.5341432589855324,8.62515977913946,4.006601619692383,4.618558159447078,-0.04454326747831158,0.2034154698549245,0.9459244335667518,1.439460765162209
2568970.0,2052,11,0.4,52.49167687730835,13.304692783706052,52.49177513009312,13.306226276461157,104.48032204828094,103.90625,10.9375,22,2.1189820746649,2.0030800370230724,8.818512860927724,5.403291016008381,3.415221844919343,-0.9272727272727275,0.9,0.764736933780555,1.977931045236614
2568981.0,70,103,0.4,52.49213342130888,13.304740839562285,52.49451078779738,13.310992993295033,499.50330859550024,423.6328125,264.6484375,31,4.016695513164389,3.3575763786784436,23.184093418555744,16.320321204513107,6.863772214042637,0.7430336594103961,0.7871125384852029,0.30549561897509564,1.9790608549915216
2818323.0,155,56,0.4,52.50974123447107,13.32228607194688,52.50974123447107,13.32228607194688,0.0,0.0,0.0,15,6.0718596298896506,6.0718596298896506,4.515406295375406,4.515406295375406,0.0,0.0,0.0,-104.6756564322283,-104.6756564322283
2824467.0,123,25,0.4,52.49958078909637,13.317256886511046,52.500179955632035,13.31710987874693,67.4389061131574,-9.9609375,66.69921875,20,1.4079374293926978,1.2469511052390498,2.0530870585790404,1.7941623708871317,0.2589246876919087,0.9269230769230768,0.9107692307692308,0.9994438406707168,1.7415397159069683
2824469.0,286,132,0.4,52.49970744885154,13.313752755446304,52.498809137676545,13.314859637434951,125.0,75.0,-100.0,19,3.506822709150789,2.3484224009110037,3.2238175087872034,2.864169959811234,0.3596475489759694,0.720602112872962,0.8413961735235612,0.6373777774274074,1.856527202378905
2826260.0,283,58,0.4,52.48838435096116,13.301911654389775,52.487795930823836,13.30207379530608,66.41786810276083,10.986328125,-65.5029296875,19,2.783215906096901,2.5139764770033137,4.434129092862849,3.823832108373822,0.6102969844890276,0.5102279368790182,0.5599987695715033,0.46071614101425723,1.1469037964016064
2837263.0,174,10,0.4,52.50132550693716,13.332371238887982,52.50168101533917,13.332487259721427,40.34843942349491,7.861328125,39.5751953125,18,1.8587493961415518,1.4653089941265471,2.2729512910402065,3.39937186055309,-1.1264205695128835,-0.01818181818181818,0.41818181818181815,0.0,0.09694831529229027
2837267.0,119,38,0.4,52.50439102035884,13.335864396259005,52.504118156056336,13.334806498209376,77.85123517440776,-71.68095111846924,-30.375254154205322,42,1.5563631621257545,0.8147652198634859,2.956082587117322,3.186401963979655,-0.23031937686233261,0.042086544456995445,0.31662472029178695,0.09436572314784714,0.2564773283039856
2837268.0,81,80,0.4,52.503284547203215,13.334413887583022,52.503261190235406,13.335118299786084,47.80026079739169,47.7294921875,-2.60009765625,38,5.021029035880427,2.9714929485537227,4.983036178001435,2.3876233858138862,2.595412792187549,0.5401343705996808,0.7465937409942369,0.42869739419500497,0.5337121290350834
2843400.0,581,19,0.4,52.51125469957832,13.371937996468358,52.511865270455075,13.371914936426927,67.98670739793552,-1.5625,67.96875,20,3.1842506764044978,2.364463754871829,3.0854108532276197,3.3957258114535778,-0.3103149582259581,0.8017543859649122,0.8017543859649122,1.3203737237370547,1.9121082311108226
2843411.0,193,107,0.4,52.51121719330791,13.371547802423276,52.51161508654498,13.371886748543556,49.89350506556391,22.966277599334717,44.29347515106201,33,4.546833347320086,3.702271707859923,5.570624675325257,3.1836275749165575,2.386997100408699,0.8679509229718227,0.9213236660736867,1.600304581203978,1.9961893411173985
2948877.0,860,72,0.4,52.49777199401263,13.282544864537787,52.49792288221781,13.282962827788708,32.926814450585425,28.3203125,16.796875,16,2.856049004280666,2.7685781333306254,3.4559221169702736,3.4174384460825773,0.03848367088769633,0.8355199691298478,0.835905846035115,1.3108650257638224,1.4667249388051848
3286547.0,124,61,0.4,52.5006009527602,13.331108508036603,52.50134684053025,13.33055110359766,91.21849796564844,-37.7685546875,83.0322265625,30,2.1219927977937627,1.986692483219908,3.08822641563475,3.6174101904154194,-0.5291837747806696,-0.45379987052999526,-0.3667973064307169,0.21250542117289828,1.4210900785401166
3301896.0,784,20,0.4,52.50990369761262,13.358771765935428,52.51046536141124,13.357893322482198,86.32560139415374,-59.521484375,62.5244140625,21,4.6959319212252755,4.1038075032671495,9.201022208333173,7.108008156081951,2.093014052251222,0.8661654135338346,0.8661654135338346,1.4854409952676781,1.8022782846242436
3301907.0,122,55,0.4,52.50991022440811,13.358853601313738,52.51049798660269,13.357856254521884,94.06299476873613,-67.578125,65.4296875,20,4.743528487082954,4.104462497357951,4.518303031743367,4.665871560192789,-0.1475685284494226,0.898701298701299,0.8459595959595961,0.9655736141761202,1.459214330810367
3428116.0,288,82,0.4,52.493911811341285,13.290207693141621,52.49578723953788,13.286644634074957,319.1743278457988,-241.42540283501148,208.77266684547067,39,4.176972620785392,3.0058036201653118,4.316606091870793,3.616148400551797,0.7004576913189959,0.8859611889291584,0.8847422209161852,0.763908692292607,1.9569141447599596
3428117.0,150,25,0.4,52.494333026461476,13.287544028405124,52.49444996207906,13.287607420999485,13.707640902304927,4.29534912109375,13.01727294921875,40,3.518414426403714,3.208278269056717,4.498119685118404,4.12788297749883,0.37023670761957383,0.9384615384615383,0.9384615384615383,1.868716832007721,1.9971121834089598
3430149.0,276,29,0.4,52.51320339685301,13.331604214742516,52.513235197419505,13.332683172462243,73.19356805060366,73.10791015625,3.5400390625,22,2.7762736078496033,2.113665372012204,3.1414141894948564,2.1067275791354203,1.034686610359436,-0.4211822660098521,0.36108374384236447,0.12497860879422354,0.5168841297143786
3430163.0,91,12,0.4,52.5131522081515,13.33127413061223,52.51325133819327,13.332537388506825,86.304108053586,85.595703125,11.03515625,18,4.506326976793747,3.8881158751802314,4.6483288713244155,4.894920227540688,-0.24659135621627204,0.8811188811188813,0.8811188811188813,0.11037403644761767,0.4545024971072532
3499540.0,262,26,0.4,52.51206569448188,13.287201891163846,52.51209172519883,13.284922713460631,154.45948068692815,-154.4322967529297,2.8977394104003906,27,2.861957156912107,2.5007394462104817,6.326331032017904,4.105981160760596,2.2203498712573078,0.865982905982906,0.865982905982906,0.9044748680109322,1.5763960018130365
3538707.0,280,39,0.4,52.5137169503406,13.339790788599114,52.51370417528544,13.33959203085921,13.542284897911424,-13.4674072265625,-1.422119140625,25,3.972848308718727,3.5252332960635093,3.0436829540643657,3.4065430153697602,-0.3628600613053945,0.971255060728745,0.9700404858299596,1.9443845084588733,2.0
3684372.0,309,111,0.4,52.5124015121686,13.320293658490586,52.51255163277389,13.320159261686626,19.03152904713072,-9.1064453125,16.71142578125,20,1.692753916569222,1.525561628959278,6.606727566352328,5.95570940589321,0.6510181604591176,0.020614983009444525,-0.054064965019022145,0.862461261288714,0.8647408499511873
