cell_id,n_train,n_train_excluded_zone,n_val,wcl_lat,wcl_lon,refined_lat,refined_lon,refined_height_m,refined_azimuth_deg,delta_m,dx_m,dy_m,scatter_s,tower_freq_mhz,n_nm_evals,wcl_opt_mae,refined_opt_mae,wcl_val_mae,refined_val_mae,val_mae_gain,wcl_spearman,refined_spearman,wcl_alpha,refined_alpha,wcl_intercept,refined_intercept
2843400.0,581,0,19,52.51125469957832,13.371937996468358,52.511890665511245,13.37200163277119,23.426437549148318,169.51807823894228,70.92691456959827,4.311862295489277,70.79572765292994,0.4,1800.0,57,10.155500083075719,2.7839418216943077,16.635069584965148,2.889673672936166,13.745395912028982,-0.5789473684210525,0.8017543859649122,0.6166508509039904,0.7659593785746068,-51.65084856325913,-46.61471513111778
2843411.0,193,0,107,52.51121719330791,13.371547802423276,52.511230546473875,13.371115116135963,35.782925861452014,354.8272849097806,29.35557390339674,-29.31791453958858,1.486474435423724,0.4,2000.0,123,6.417565204838588,4.0772931344058465,6.266339309450117,4.880586015111333,1.3857532943387847,0.8640434342921524,0.8825645359379645,1.1698917943613383,2.0,-11.698156965197924,48.9754863342926
2948877.0,860,0,72,52.49777199401263,13.282544864537787,52.497993545484,13.283570789608095,21.743065959280013,242.9018897044816,73.76000778575052,69.51452915698935,24.663109792482643,0.4,2600.0,54,12.50052542934279,2.8348696992842495,10.925937973798087,3.53169352650651,7.394244447291577,0.2514631165991383,0.835069779407036,0.0,0.80897152117077,-114.94511978379609,-51.42056252052085
3286547.0,124,0,61,52.5006009527602,13.331108508036603,52.50109560701862,13.33057250478619,25.849177446216345,357.892823824659,65.96343470439847,-36.31845507770777,55.06491204723716,0.4,2000.0,63,2.3094239198666804,1.7775052417289536,2.968669714685204,3.1926507182325436,-0.22398100354733952,-0.43882315177081294,-0.33996622370666935,0.10252509288917232,1.3053552667036543,-102.37574334200256,-19.745645430998522
3301896.0,784,0,20,52.50990369761262,13.358771765935428,52.50964563925154,13.359534938688618,26.271172997171433,336.09178107796953,59.154624727124315,51.710983714948114,-28.72705675559677,0.4,1800.0,94,4.580493260595865,2.5242359260234077,10.771532190401063,6.29455721157049,4.476974978830572,0.8661654135338346,0.8661654135338346,1.9531167035766728,0.8036885519714583,34.280029518532686,-48.4662244172294
3301907.0,122,0,55,52.50991022440811,13.358853601313738,52.50997643407424,13.358806892379265,37.65138387680054,354.5009779930115,8.02123861974198,-3.1648993492126465,7.370460033416748,0.4,2000.0,55,4.617768491468584,3.2180378813750288,4.572850905189699,4.085694648529185,0.4871562566605139,0.8823232323232325,0.8807359307359309,1.4558671242908412,1.9839824446772696,-0.8046712861516028,37.41169841368426
3428116.0,288,0,82,52.493911811341285,13.290207693141621,52.49401701363973,13.290117897357973,59.93675077465305,252.97404147437857,13.19734568025171,-6.084373802006984,11.71111986282736,0.4,2000.0,85,4.426910364330001,3.2291115611959906,5.170024717620592,4.564739403314908,0.605285314305684,0.8917948215626735,0.8942327575886202,0.4337387848047127,0.6273823335142499,-60.630788512416125,-44.27477256916972
3428117.0,150,0,25,52.494333026461476,13.287544028405124,52.49535868914907,13.286276620495423,14.246279528962088,123.63558418725037,142.8676896711327,-85.87689943691424,114.17677038289881,0.4,2000.0,85,55.055541671841326,1.4067701013605047,52.7266033474302,2.0940256330460056,50.63257771438419,-0.2953846153846154,0.94,0.0,0.9898764126210163,-151.16426270770566,-40.09501820032974
3430149.0,276,0,29,52.51320339685301,13.331604214742516,52.51336045054644,13.332137466463298,19.00633626694986,153.82765482007602,40.139575849616634,36.13201720587599,17.48321715307022,0.4,2600.0,63,2.7570114201691798,1.918773315674944,2.954141964212388,2.460138992353717,0.4940029718586709,-0.22019704433497533,0.3541871921182265,0.16810468627377442,0.2664182748012831,-98.04443352560882,-91.75315131388204
3430163.0,91,0,12,52.5131522081515,13.33127413061223,52.51345990419954,13.332396149564499,10.082471129825759,189.3501656668494,83.38554067469298,76.02564887964996,34.25272406742352,0.4,2000.0,91,4.468716344336293,3.7004711342613983,4.872944246925896,2.8608990760000608,2.0120451709258353,0.8811188811188813,0.8321678321678322,0.30953975883037604,0.3551288067626364,-86.23079445404491,-87.18041605631491
3499540.0,262,0,26,52.51206569448188,13.287201891163846,52.51084928468127,13.288708014233606,21.97260799603952,293.2774743496314,169.5600937121795,102.05173757513938,-135.41073900388398,0.4,2000.0,90,3.401053790211225,2.0973512897220163,4.9422069185550885,3.4018598553632278,1.5403470631918608,0.865982905982906,0.865982905982906,0.25557188877627834,0.9548409160897301,-80.28600195800496,-40.62686083702648
3538707.0,280,0,39,52.5137169503406,13.339790788599114,52.51453718932467,13.339822153790607,42.45781007993052,186.05162114841815,91.3337330946118,2.125239534194759,91.30900370675437,0.4,2000.0,56,8.446191007346963,1.772482646073725,9.35774483018093,2.3005177056868322,7.057227124494098,0.5362348178137653,0.9611336032388664,1.2531099802200518,1.3025369419834412,-26.377828848478387,-31.821948068467393
3684372.0,309,0,111,52.5124015121686,13.320293658490586,52.512359506595274,13.320937078453813,30.866641415233502,322.9049966584229,43.84683905370102,43.59678605040071,-4.676060422700605,0.4,2000.0,56,3.26566450810404,1.6749615087958731,12.704948950997775,2.873845742215542,9.831103208782233,-0.4524019015093064,-0.44220849888458535,0.7174617411858395,0.4557858251413463,-53.64555193679017,-73.84442836947127
3998484.0,11,0,12,52.51523429790094,13.362715331716576,52.51511633965801,13.363325761773677,10.104740646095848,261.3639089945678,43.395810907555266,41.36145926323631,-13.131111603361518,0.4,2000.0,108,70.73355212142741,4.375295842082414,65.17284315623057,7.081257356916056,58.091585799314515,0.5314685314685316,0.8181818181818183,0.0,0.9111500490040808,-171.46792001915466,-60.10968526966659
3998485.0,16,0,14,52.51508476594123,13.359955928853593,52.51525626077106,13.359807053368055,19.634846363667272,175.4035826111642,21.59204198386903,-10.087490382780171,19.090804456870863,0.4,2000.0,138,52.8858933653175,1.4530047183529433,54.69961664382669,5.186462856194024,49.51315378763266,-0.015384615384615385,0.9956043956043955,0.0,1.9981967520507933,-157.3679792494524,-6.438243932841914
4000019.0,16,0,8,52.514934693721706,13.357483554305052,52.51481757542613,13.357443222670549,21.099611013755716,359.0844917598952,13.320937048866057,-2.7327868903066213,-13.037608663862425,0.4,2000.0,106,46.636602294281474,1.403785004897708,51.10459496102036,3.4871486457109775,47.61744631530938,-0.5952380952380953,0.9047619047619048,0.0,1.922812663730437,-152.64052645140498,-12.69945413612676
4000020.0,65,0,18,52.51473174018359,13.3544449910048,52.51459413483694,13.354430673352054,15.055342041576722,354.5233034801263,15.348916717280412,-0.970134094717207,-15.318227189602501,0.4,2000.0,99,15.128301795570993,2.438177650140093,15.822817274608521,3.5901111459487063,12.232706128659816,0.03199174406604747,0.9484004127966976,2.0,1.5028330726390111,35.16209936591605,-27.407974686344787
4000021.0,49,2,10,52.51458105450173,13.352040147917755,52.514722493108415,13.351915727942448,10.22613003753856,151.81395565769114,17.8598872323801,-8.430436346225875,15.744945695859588,0.4,2000.0,129,54.7635004790404,2.6388239117003214,49.387680981200845,3.5607524951736496,45.82692848602719,-0.6727272727272726,0.9636363636363635,2.0,1.649383849968817,70.75115754370084,-37.784222912630526
4051731.0,354,0,226,52.49783236690251,13.307580369154627,52.49826714389625,13.307695276025715,26.94256340418656,119.5261237715832,49.02161696446247,7.785848374152682,48.39937494333144,0.4,2000.0,43,10.485195233857409,4.107747052590019,8.717665054241124,6.182630459444537,2.5350345947965867,-0.029897126858880917,0.6128975955086304,0.0,0.6695567935843609,-96.57637469046745,-44.556183728273226
4078355.0,318,0,125,52.50882666355991,13.349802401949674,52.50882853215,13.350290177501792,25.34728132273301,195.5026493269206,33.05130205636812,33.05064748017088,0.20801144862190313,0.4,2000.0,74,2.344431046268943,1.7908348502762639,2.1466425677681715,1.3578858046416837,0.7887567631264878,-0.004805628783546052,0.2803296587134529,0.03678762657447553,0.17560730782432682,-94.70460937799774,-85.00195492580265
4078356.0,119,0,29,52.50665114206264,13.345743680349498,52.50660014101737,13.344932028281546,21.887805594947167,65.9083708981018,55.28811568218633,-54.99584031614404,-5.6774363587805965,0.4,2000.0,80,3.7931791111837008,2.282590903165282,3.6327176411498785,3.6893330270930798,-0.05661538594320126,0.9133004926108371,0.8434592227695675,0.44281958723265485,0.3871428211816612,-56.74349821516611,-63.927057861898035
4080392.0,1032,0,93,52.515787024007615,13.371119227281746,52.51587039161154,13.371628923825725,28.211745255079187,191.14175572892051,35.76115793566095,34.53596787235131,9.28048166956891,0.4,1800.0,95,24.689047635996214,2.2460935277999132,26.416496056356795,2.9633424679678484,23.453153588388947,0.9074842475629432,0.9034538799097661,2.0,1.2525524874120793,65.18902216365267,-2.5017615574283525
4080393.0,665,0,51,52.51565454493863,13.369423239423156,52.51540031025004,13.369700547336969,30.504347905516624,163.32286588847637,33.97096140653952,18.789802119135857,-28.301405534148216,0.4,1800.0,55,4.946043970623765,1.9292495426875473,3.6140710610185964,1.8862890948678503,1.727781966150746,0.9054968618865304,0.9216547295642098,1.76993156139081,1.9902789520366344,35.372289578394714,57.45675784224147
51629588.0,62,0,32,52.500179168071554,13.326078731924312,52.50169783979175,13.326939146608208,30.130063402082556,214.44712581099554,178.8285940779496,58.29989281064263,169.05853589264177,0.4,2000.0,93,6.336067015025494,1.254887196721691,7.681385726353492,1.7485911669004488,5.932794559453043,-0.07368035190615835,0.844941348973607,0.9669414268257406,1.9748264875912245,-24.424241066153044,13.24228505172566
51629589.0,124,0,93,52.50007351362801,13.324775717544492,52.50119427813298,13.32362137108899,59.36942807399229,107.66665969316142,147.25382592894465,-78.21609263740628,124.76350469287327,0.4,2000.0,80,39.75884034290976,1.3418449531548833,37.45275243779626,1.883635662104368,35.569116775691896,0.9479949353644173,0.9495210178786795,2.0,1.1854989119366015,82.71559820253152,-14.42128116744027
51709193.0,206,0,129,52.514151381920534,13.377248570777386,52.514123219228715,13.378915080961763,12.527009499906654,258.024959253244,112.96274418971896,112.91923177925801,-3.1350708531216185,0.4,1800.0,65,5.767439389263942,1.5756576603594041,4.176351701725326,4.925929370395331,-0.7495776686700051,0.09527634585598752,0.6047737010002563,0.0,1.181852324721477,-105.51593748121938,-43.59156714306787
51842579.0,28,0,24,52.5134176649602,13.335627693739374,52.51350357830779,13.33595204978946,27.782658373776194,188.75054554093697,23.96844434127781,21.977685070347118,9.563873853704553,0.4,2000.0,76,3.9680485034489403,1.527098815887133,3.0678709937477517,1.5455151951033717,1.52235579864438,0.4652173913043478,0.7695652173913042,0.0,0.5129360652612819,-112.24448354154956,-80.82469342839873
