_row,cell_id,new_split,measured_rsrp,sionna_power_raw,dist_m,freq_mhz,wcl_lat,wcl_lon
12906,26347520.0,train,-99.9375,-59.349029541015625,197.74387508931156,1800.0,52.50088590042662,13.280354737023847
12918,26347520.0,train,-102.034375,-56.649322509765625,143.60769198452167,1800.0,52.50088590042662,13.280354737023847
12926,26347520.0,train,-99.380625,-54.58135986328125,111.81494420567013,1800.0,52.50088590042662,13.280354737023847
12934,26347520.0,train,-100.50375,-52.1533203125,82.47444659364534,1800.0,52.50088590042662,13.280354737023847
12936,26347520.0,train,-99.76625,-50.72388458251953,68.31274337616301,1800.0,52.50088590042662,13.280354737023847
12943,26347520.0,train,-99.603125,-49.049827575683594,53.989157239559795,1800.0,52.50088590042662,13.280354737023847
12950,26347520.0,train,-94.6975,-45.11481475830078,26.360134462949983,1800.0,52.50088590042662,13.280354737023847
12953,26347520.0,train,-95.949375,-43.652183532714844,16.26226791384398,1800.0,52.50088590042662,13.280354737023847
12959,26347520.0,train,-97.719375,-43.8409423828125,17.669816194483538,1800.0,52.50088590042662,13.280354737023847
12961,26347520.0,train,-98.565625,-45.55329132080078,29.23723898505043,1800.0,52.50088590042662,13.280354737023847
12965,26347520.0,train,-99.01,-47.66038513183594,43.52887520299838,1800.0,52.50088590042662,13.280354737023847
12968,26347520.0,train,-95.084375,-49.602439880371094,58.48151274171435,1800.0,52.50088590042662,13.280354737023847
27391,26347520.0,train,-91.83016304347828,-60.98503875732422,239.5181387249136,1800.0,52.50088590042662,13.280354737023847
27395,26347520.0,train,-97.506875,-60.51942443847656,226.8309143988919,1800.0,52.50088590042662,13.280354737023847
27397,26347520.0,train,-95.61125,-60.08146667480469,215.4936572300447,1800.0,52.50088590042662,13.280354737023847
27405,26347520.0,train,-99.151875,-59.149078369140625,193.22327275053988,1800.0,52.50088590042662,13.280354737023847
27408,26347520.0,train,-100.149375,-58.585975646972656,180.7653310942505,1800.0,52.50088590042662,13.280354737023847
27414,26347520.0,train,-101.939375,-57.959442138671875,167.84405409319874,1800.0,52.50088590042662,13.280354737023847
27423,26347520.0,train,-103.763125,-56.5394287109375,141.75099566154967,1800.0,52.50088590042662,13.280354737023847
27434,26347520.0,train,-100.15125,-53.917884826660156,103.05122065086714,1800.0,52.50088590042662,13.280354737023847
27439,26347520.0,train,-98.898125,-52.89435577392578,90.65460252296734,1800.0,52.50088590042662,13.280354737023847
27441,26347520.0,train,-99.951875,-51.835052490234375,79.14685672135153,1800.0,52.50088590042662,13.280354737023847
27444,26347520.0,train,-99.1575,-50.835121154785156,69.35002998877552,1800.0,52.50088590042662,13.280354737023847
27459,26347520.0,train,-95.73,-49.77851104736328,59.96693645339575,1800.0,52.50088590042662,13.280354737023847
27461,26347520.0,train,-93.80125,-50.26081085205078,64.13905944124453,1800.0,52.50088590042662,13.280354737023847
27466,26347520.0,train,-95.1225,-50.97135925292969,70.63417083046063,1800.0,52.50088590042662,13.280354737023847
27474,26347520.0,train,-96.290625,-52.589881896972656,87.21997182098335,1800.0,52.50088590042662,13.280354737023847
27479,26347520.0,train,-99.29,-53.33985137939453,95.881982701597,1800.0,52.50088590042662,13.280354737023847
27483,26347520.0,train,-101.678125,-54.01557159423828,104.2936161177897,1800.0,52.50088590042662,13.280354737023847
27487,26347520.0,train,-103.506875,-54.626312255859375,112.44509577372173,1800.0,52.50088590042662,13.280354737023847
27491,26347520.0,train,-104.575,-55.179473876953125,120.31143409475891,1800.0,52.50088590042662,13.280354737023847
27492,26347520.0,train,-107.871875,-55.710693359375,128.31245473351214,1800.0,52.50088590042662,13.280354737023847
27498,26347520.0,train,-111.65625,-56.171478271484375,135.62097466864574,1800.0,52.50088590042662,13.280354737023847
27772,26347520.0,train,-89.204375,-64.40574645996094,356.42004327935,1800.0,52.50088590042662,13.280354737023847
27777,26347520.0,train,-91.416875,-64.75152587890625,370.9856083974126,1800.0,52.50088590042662,13.280354737023847
27782,26347520.0,train,-89.381875,-65.08607482910156,385.6373457568604,1800.0,52.50088590042662,13.280354737023847
27785,26347520.0,train,-98.11,-65.40266418457031,400.02862838913745,1800.0,52.50088590042662,13.280354737023847
27789,26347520.0,train,-97.7775,-65.71006774902344,414.51162675186276,1800.0,52.50088590042662,13.280354737023847
27792,26347520.0,train,-98.00625,-66.00646209716797,428.966573595315,1800.0,52.50088590042662,13.280354737023847
27796,26347520.0,train,-99.11041666666668,-66.28450012207031,442.9810437697084,1800.0,52.50088590042662,13.280354737023847
45627,26347520.0,train,-95.91768292682929,-61.12713623046875,243.5253304046942,1800.0,52.50088590042662,13.280354737023847
45642,26347520.0,train,-101.935625,-59.941497802734375,211.98715449556656,1800.0,52.50088590042662,13.280354737023847
45644,26347520.0,train,-100.736875,-59.48768615722656,200.99298219814645,1800.0,52.50088590042662,13.280354737023847
45652,26347520.0,train,-99.959375,-58.447227478027344,177.81301966993973,1800.0,52.50088590042662,13.280354737023847
45657,26347520.0,train,-103.213125,-57.85163116455078,165.7136419998097,1800.0,52.50088590042662,13.280354737023847
45660,26347520.0,train,-103.679375,-57.20338439941406,153.43787148353348,1800.0,52.50088590042662,13.280354737023847
45665,26347520.0,train,-103.3,-56.48841857910156,140.87466637898822,1800.0,52.50088590042662,13.280354737023847
45674,26347520.0,train,-100.803125,-54.853904724121094,115.61308962598169,1800.0,52.50088590042662,13.280354737023847
45682,26347520.0,train,-100.115625,-52.92182922363281,90.97190624294875,1800.0,52.50088590042662,13.280354737023847
45683,26347520.0,train,-99.643125,-51.83171081542969,79.12014384545589,1800.0,52.50088590042662,13.280354737023847
45692,26347520.0,train,-97.04625,-49.200706481933594,55.19325043484684,1800.0,52.50088590042662,13.280354737023847
45709,26347520.0,train,-91.574375,-43.103851318359375,11.701282981184967,1800.0,52.50088590042662,13.280354737023847
45713,26347520.0,train,-96.240625,-42.89979553222656,9.667445336410404,1800.0,52.50088590042662,13.280354737023847
45716,26347520.0,train,-96.634375,-43.76904296875,17.13991639847251,1800.0,52.50088590042662,13.280354737023847
45721,26347520.0,train,-97.90125,-45.26953125,27.375499509474825,1800.0,52.50088590042662,13.280354737023847
45725,26347520.0,train,-99.704375,-46.92212677001953,38.36339836173854,1800.0,52.50088590042662,13.280354737023847
