_row,operator,device,near_typeb,dist_to_typeb_m,sionna_cal_pt,measured_rsrp
204949,1,pc1,False,1877.436202717741,-78.5166911162247,-74.99625
204951,1,pc1,False,1880.3242999399808,-79.53789320362705,-77.54875
204952,1,pc1,False,1883.463221396614,-80.43119612110752,-78.13375
204954,1,pc1,False,1887.212766645008,-81.2342433012833,-81.34671052631579
204956,1,pc1,False,1890.9506168342552,-81.93316450489658,-82.36125
204959,1,pc1,False,1895.0575495834921,-82.55759992970127,-78.653125
204960,1,pc1,False,1899.320749510387,-83.12113752735752,-82.436875
204962,1,pc1,False,1903.6106112888488,-83.6325358427872,-83.91002747252747
39374,1,pc1,False,1795.0630492708462,-87.92963108346967,-90.660625
39376,1,pc1,False,1796.5903941861009,-87.27399143503217,-90.449375
39377,1,pc4,False,1803.726522049675,-80.57489475534467,-78.78125
39379,1,pc4,False,1805.0558376330923,-79.2038315229228,-76.465625
39380,1,pc1,False,1798.1294457559682,-86.59969028757125,-90.278125
39385,1,pc4,False,1806.117003954959,-78.1493881635478,-74.82375
39386,1,pc1,False,1799.4769156661403,-85.94869694040327,-90.3025
39387,1,pc4,False,1808.4008684036671,-77.90939029977828,-75.215625
39389,1,pc1,False,1800.6366780471217,-85.30820926950483,-90.475
39392,1,pc4,False,1810.4131122694987,-78.90462192819625,-76.676875
39394,1,pc1,False,1801.8008381868199,-84.65263828561811,-91.2225
39395,1,pc4,False,1812.3570315748775,-80.65456089303999,-77.246875
39398,1,pc1,False,1802.9732441529798,-83.97013553903608,-91.663125
39400,1,pc1,False,1803.7949817390804,-83.24043735788374,-90.789375
39402,1,pc4,False,1814.7522315660397,-82.49068912790327,-76.455625
39405,1,pc1,False,1804.83503432099,-82.41293033884077,-89.16875
39406,1,pc4,False,1816.8744295850586,-84.20549473093061,-79.985
39407,1,pc4,False,1819.0592297872442,-85.6918686322978,-84.2984693877551
39408,1,pc1,False,1805.7263146055586,-81.49647220895797,-88.73625
39414,1,pc1,False,1806.8634832630771,-80.43539127634077,-85.75063131313131
39415,1,pc1,False,1808.0762309356087,-79.27092441843061,-81.71472772277228
39421,1,pc1,False,1809.1971230858828,-78.19863590524702,-77.945
39426,1,pc1,False,1810.414412550793,-77.65523990915327,-78.33625
39427,1,pc1,False,1812.312188122292,-78.07674106882125,-77.7525
39434,1,pc1,False,1814.3920141373367,-79.59901127145797,-77.57375
39436,1,pc1,False,1816.6700988641155,-81.68088993356733,-77.678125
39442,1,pc1,False,1819.346885150776,-83.80457004831342,-77.45625
39444,1,pc1,False,1821.8594891590267,-85.73116001413374,-81.515
55335,1,pc4,False,1787.3448916531368,-92.697773783665,-95.98869680851064
55339,1,pc4,False,1788.4165014177704,-92.4337662153056,-95.286875
55342,1,pc4,False,1789.5035926477879,-92.14383396432903,-85.0925
55346,1,pc4,False,1790.4241555105555,-91.81895145700484,-83.008125
55353,1,pc4,False,1791.5534933972544,-91.45174869821577,-90.92625
55357,1,pc4,False,1792.521277445975,-91.07211002634077,-84.571875
55359,1,pc4,False,1793.3236223569709,-90.69308170602828,-87.220625
55365,1,pc4,False,1794.1423141523535,-90.31374058054,-87.654375
55369,1,pc4,False,1794.9801055391852,-89.9126938276103,-88.2275
55370,1,pc4,False,1796.0222524284527,-89.48697361276655,-87.96875
55373,1,pc1,False,1791.5356818955177,-91.91134342477828,-87.64127604166667
55374,1,pc4,False,1796.8953763135105,-89.04796299264936,-87.58125
55376,1,pc1,False,1792.2850706325196,-91.58874210641888,-89.8225
55378,1,pc4,False,1798.1572970903196,-88.57398685739545,-86.700625
55381,1,pc1,False,1793.0482223340953,-91.30811771677044,-91.205
55383,1,pc4,False,1799.2556645414513,-88.05997165964155,-85.940625
55384,1,pc1,False,1793.4469597082887,-91.07153782175092,-88.148125
55386,1,pc1,False,1793.8480256517123,-90.86757358835249,-91.0575
55389,1,pc4,False,1800.9402018050519,-87.47047886178999,-84.218125
55390,1,pc1,False,1794.2528084718826,-90.67146763132124,-92.136875
55393,1,pc4,False,1802.4819488543906,-86.77897342966108,-83.43
55394,1,pc1,False,1794.6661832537075,-90.45428928659469,-90.178125
55396,1,pc4,False,1804.0581516270572,-86.00136265085249,-84.860625
55398,1,pc4,False,1806.0467817494318,-85.10461887643842,-88.026875
55399,1,pc1,False,1795.2800269675195,-90.19137272165328,-90.191875
55403,1,pc4,False,1807.5205058102113,-84.10069736764936,-85.26375
55404,1,pc1,False,1795.9065782954222,-89.90385898874311,-91.56625
55406,1,pc1,False,1796.7280649474596,-89.60249790475874,-90.949375
55407,1,pc4,False,1808.8524866612781,-82.97203525827436,-82.763125
55411,1,pc4,False,1810.0522948505563,-81.69716343210249,-78.364375
55413,1,pc1,False,1797.5668905527673,-89.26305851266889,-90.131875
55414,1,pc4,False,1811.110214551203,-80.33717808053999,-78.9125
55416,1,pc1,False,1798.61084197584,-88.87958225534467,-90.365
55418,1,pc4,False,1812.2127585806818,-78.99541935251264,-75.401875
55420,1,pc1,False,1799.8657971608027,-88.43289646432905,-91.043125
55424,1,pc4,False,1812.9672123397283,-77.97261509225874,-75.079375
55425,1,pc1,False,1800.7799465360674,-87.92206272409467,-89.02875
55426,1,pc1,False,1801.9093480285574,-87.34001621530561,-88.899375
55428,1,pc4,False,1814.084071336948,-77.54466709421186,-74.8075
55431,1,pc1,False,1802.878243880204,-86.70369419382125,-89.338125
55432,1,pc4,False,1814.9927301089592,-77.73266300485639,-74.165625
55434,1,pc1,False,1804.2433134119774,-85.99907383249311,-88.445625
55436,1,pc4,False,1815.9081496905042,-78.38798221872358,-75.1925
55440,1,pc1,False,1806.5506862021402,-85.23832401559858,-87.41
55441,1,pc4,False,1816.8574320092428,-79.36411747262983,-76.104375
55442,1,pc4,False,1818.046938832809,-80.52893528268842,-77.636875
55445,1,pc1,False,1808.5415745468815,-84.33411106393842,-86.958125
55446,1,pc4,False,1819.3173943499105,-81.79261478708295,-76.81625
55448,1,pc1,False,1810.0206755537843,-83.31036838815717,-84.94375
55451,1,pc4,False,1820.8601536684896,-83.07625278757125,-76.29375
55452,1,pc1,False,1810.9987188129567,-82.13749393747358,-84.935
55456,1,pc1,False,1812.1869221492398,-80.90551456735639,-82.67125
55457,1,pc4,False,1822.3374236643347,-84.35937961862592,-79.476875
55459,1,pc4,False,1825.5285498162032,-85.54034122751264,-82.854375
55460,1,pc1,False,1813.1990841860077,-79.71043094919233,-79.755
55462,1,pc1,False,1813.854203614951,-78.64412388132125,-76.875
55464,1,pc4,False,1826.8955653205846,-86.55360111520797,-81.64354395604396
55469,1,pc1,False,1814.3347769541315,-77.87131962106733,-76.56
55472,1,pc1,False,1814.6556809568851,-77.53888401315717,-76.486875
55474,1,pc1,False,1815.7588122330394,-77.75587162302045,-77.391875
55481,1,pc1,False,1816.197280651116,-78.54947361276655,-77.95875
55484,1,pc1,False,1817.4254923888336,-79.72727665231733,-77.53125
55489,1,pc1,False,1819.2294406816661,-81.0039795331767,-76.70625
55493,1,pc1,False,1820.6956861593062,-82.25087436960249,-76.645625
55495,1,pc1,False,1822.1591438518315,-83.36937412546186,-77.6881443298969
55499,1,pc1,False,1823.2235115850337,-84.32254490182905,-76.775
55503,1,pc1,False,1823.810027220174,-85.04253086374311,-77.0
55506,1,pc1,False,1824.6322848194025,-85.55836185739545,-78.226875
55513,1,pc1,False,1825.140956085338,-85.90449985788374,-79.310625
55517,1,pc1,False,1825.3175971959765,-86.08501133249311,-78.4675
55521,1,pc1,False,1825.5778593017246,-86.16264805124311,-78.27875
55525,1,pc1,False,1825.7620053320118,-86.164082377415,-78.02625
55529,1,pc1,False,1825.7620053320118,-86.164082377415,-78.069375
55532,1,pc1,False,1825.946151601618,-86.16551670358686,-78.2775
55534,1,pc1,False,1825.946151601618,-86.16551670358686,-78.00125
55538,1,pc1,False,1825.946151601618,-86.16551670358686,-77.979375
55543,1,pc1,False,1825.946151601618,-86.165547221165,-78.098125
55546,1,pc1,False,1825.946151601618,-86.165547221165,-78.17125
55550,1,pc1,False,1825.946151601618,-86.165547221165,-77.99125
55556,1,pc1,False,1825.946151601618,-86.165547221165,-78.06875
55559,1,pc1,False,1825.946151601618,-86.165547221165,-78.025
55564,1,pc1,False,1825.946151601618,-86.165547221165,-78.181875
55566,1,pc1,False,1825.946151601618,-86.165547221165,-78.0875
55572,1,pc1,False,1825.946151601618,-86.165547221165,-77.94625
55577,1,pc1,False,1825.946151601618,-86.165547221165,-78.225
55581,1,pc1,False,1825.946151601618,-86.165547221165,-78.429375
55583,1,pc1,False,1825.946151601618,-86.165547221165,-78.51875
55587,1,pc1,False,1825.946151601618,-86.165547221165,-78.599375
55592,1,pc1,False,1825.946151601618,-86.165547221165,-78.49625
55596,1,pc1,False,1825.946151601618,-86.165547221165,-79.018125
55599,1,pc1,False,1825.946151601618,-86.165547221165,-79.178125
55605,1,pc1,False,1826.0352401347143,-86.25368961618453,-79.241875
55609,1,pc1,False,1826.36909098101,-86.57340702341108,-81.38875
55613,1,pc1,False,1827.3516995269597,-86.96675571725874,-81.56052631578947
152171,1,pc4,False,1784.702014082778,-93.22363743112592,-92.74078947368422
152175,1,pc4,False,1785.359154394804,-92.94208225534469,-92.470625
152178,1,pc4,False,1786.2213622991148,-92.64252170846969,-89.186875
152182,1,pc4,False,1787.1057408660026,-92.31732639596969,-89.879375
152186,1,pc4,False,1788.0146481532643,-91.95439609811812,-84.590625
152193,1,pc4,False,1788.9521967387861,-91.56531223581342,-81.06
152195,1,pc4,False,1789.9214408593148,-91.13356479929,-89.955625
152201,1,pc4,False,1790.9266129847706,-90.6523178510478,-84.725625
152205,1,pc4,False,1791.9683626957722,-90.12711033151656,-86.57625
152208,1,pc4,False,1793.2263011476623,-89.57819065378217,-86.375
152211,1,pc4,False,1794.700222548315,-88.98643192575483,-86.708125
152214,1,pc4,False,1796.3852407486117,-88.35990604684858,-85.5625
152217,1,pc1,False,1793.5878010883093,-91.4934051923564,-90.5186170212766
152219,1,pc1,False,1794.7507174727339,-91.01561435983686,-91.1875
152220,1,pc4,False,1798.1007257446863,-87.67741092966108,-87.03875
152222,1,pc4,False,1799.6487234072906,-86.96834263132125,-86.57125
152223,1,pc1,False,1795.5777710759676,-90.5187271528056,-90.20125
152226,1,pc4,False,1801.2243612715667,-86.19254001901655,-88.565625
152227,1,pc1,False,1796.6218409109922,-89.99820408151655,-90.30125
152231,1,pc1,False,1798.0676114641428,-89.44276890085249,-89.6975
152232,1,pc4,False,1804.0779768839282,-85.44772037790327,-87.649375
152234,1,pc1,False,1799.3547874988958,-88.86354526803999,-90.353125
152236,1,pc4,False,1806.4285479743778,-84.56697544382125,-86.249375
152239,1,pc4,False,1807.9195211007516,-83.51163944528608,-83.041875
152241,1,pc1,False,1801.0296291870238,-88.26757511423139,-90.248125
152243,1,pc1,False,1802.1718399094202,-87.63778385446577,-88.459375
152244,1,pc4,False,1809.0778401217672,-82.3510254316142,-81.5575
152246,1,pc1,False,1803.521074342761,-86.96383365915327,-89.143125
152249,1,pc4,False,1810.09697444584,-81.07494816110639,-78.860625
152252,1,pc1,False,1805.0989733620659,-86.17931064889936,-86.963125
152253,1,pc4,False,1810.7729092205645,-79.79095157907514,-78.713125
152254,1,pc4,False,1811.3050168673658,-78.6003158979228,-76.014375
152256,1,pc1,False,1807.2657568537513,-85.30147251413374,-87.321875
152258,1,pc1,False,1809.3097408872452,-84.25232395456342,-86.75
152259,1,pc4,False,1811.904774848685,-77.75044712350874,-74.8375
152262,1,pc4,False,1812.4114342906746,-77.65475162790327,-74.716875
152263,1,pc1,False,1810.6663594662562,-83.056660502415,-86.693125
152266,1,pc1,False,1811.6776825928189,-81.792500346165,-85.349375
152267,1,pc4,False,1813.1570399133038,-78.4552963666728,-76.0375
152270,1,pc4,False,1814.347714940492,-79.85735019968061,-77.14625
152272,1,pc1,False,1812.7108343254213,-80.492207377415,-82.596875
152275,1,pc4,False,1816.1299794898446,-81.38989719675092,-76.483125
152277,1,pc1,False,1813.7855066500051,-79.19105228708295,-81.7425
152278,1,pc4,False,1818.0988038943065,-82.79521641061811,-76.034375
152279,1,pc1,False,1814.541492949912,-78.08904728220014,-79.958125
152283,1,pc4,False,1820.2239216717985,-83.9953354291728,-76.29
152284,1,pc1,False,1815.5107398520156,-77.55585178659467,-76.386875
152286,1,pc4,False,1821.78330098612,-85.03033909128217,-79.550625
152288,1,pc1,False,1816.6733813501364,-77.75673374460249,-74.981875
152292,1,pc4,False,1823.1150874180053,-85.89259037302045,-81.795625
152293,1,pc1,False,1817.4994482924897,-78.57500156686811,-74.551875
152294,1,pc4,False,1824.8962688026852,-86.56412967966108,-83.854375
152297,1,pc1,False,1818.1838967459591,-79.77008518503217,-75.7871287128713
152298,1,pc1,False,1819.6194522510657,-81.04542240427045,-76.54125
152303,1,pc1,False,1821.053650560799,-82.23754581735639,-77.27125
152309,1,pc1,False,1822.286671339548,-83.28906711862592,-78.95
152310,1,pc1,False,1823.4510461783634,-84.14256748483686,-81.01325757575758
152316,1,pc1,False,1824.5020004022913,-84.77876743600874,-82.18686224489795
152321,1,pc1,False,1825.4789707680588,-85.28249058053999,-82.58625
204869,1,pc1,False,1797.5239752440089,-91.04239353464156,-91.20398351648352
204870,1,pc1,False,1799.6348810787933,-90.59113010690716,-90.900625
204872,1,pc1,False,1802.3414183331652,-90.05953678415327,-90.325625
204874,1,pc1,False,1804.1534026959248,-89.5019272260478,-89.788125
204876,1,pc1,False,1805.8218709611813,-88.87225803659467,-89.541875
204879,1,pc1,False,1807.5399369411134,-88.14593204782514,-90.79625
204880,1,pc1,False,1809.1208116884393,-87.32470402048139,-91.2025
204882,1,pc1,False,1810.5498955989399,-86.43614658639936,-90.004375
204885,1,pc1,False,1812.019092456355,-85.45001682565717,-88.90625
204886,1,pc1,False,1813.898512742035,-84.35879215524702,-89.12375
204889,1,pc1,False,1815.2685306949916,-83.13789829538374,-86.985625
204891,1,pc1,False,1816.8711023906376,-81.79649814889936,-87.666875
204892,1,pc1,False,1818.5083905831823,-80.41714939401655,-85.016875
204894,1,pc1,False,1819.816533516918,-79.09948429391889,-80.009375
204897,1,pc1,False,1820.9806246218118,-78.12325748727828,-78.705625
204898,1,pc1,False,1821.7811911278573,-77.80846103952436,-78.11875
204901,1,pc1,False,1823.0064409901372,-78.28509220407514,-78.9475
204903,1,pc1,False,1823.9009989732579,-79.32813724802045,-79.51125
204904,1,pc1,False,1825.459880943746,-80.79331669137983,-79.9975
204906,1,pc1,False,1827.303354446134,-82.36327060983686,-79.088125
204909,1,pc1,False,1829.0827176223975,-83.90491947458295,-77.551875
204910,1,pc1,False,1830.932913951352,-85.29314121530561,-78.795625
204913,1,pc1,False,1832.658754320512,-86.51103672311811,-82.064375
39496,1,pc4,False,1884.5170773151715,-84.63540254211425,-83.37
39502,1,pc4,False,1889.3092554579541,-83.69591889953612,-84.915625
39506,1,pc4,False,1893.6821551764122,-82.60805879211425,-85.1325
39510,1,pc4,False,1898.0287936993448,-81.31701264953612,-85.10375
39514,1,pc4,False,1902.3264755102996,-79.78428254699708,-84.97375
39518,1,pc4,False,1906.3711439969843,-78.000820022583,-84.629375
39520,1,pc1,False,1888.2384494376936,-83.99924836730956,-80.445
39521,1,pc4,False,1910.3141527149996,-76.01344667053222,-84.5675
39524,1,pc1,False,1892.424754204171,-83.01760469055175,-78.9825
39526,1,pc4,False,1914.7437349526629,-74.08289704895019,-82.6725
39529,1,pc4,False,1919.0835746302364,-72.91102967834472,-79.99375
39530,1,pc1,False,1896.671411946605,-81.89551911926269,-76.77625
39531,1,pc1,False,1900.6483479638293,-80.597743850708,-74.159375
39534,1,pc4,False,1923.2435233311123,-73.14873872375487,-83.789375
39535,1,pc4,False,1927.2534111384116,-74.57359681701661,-81.89375
39538,1,pc1,False,1904.7752760542605,-79.05022798156737,-75.224375
39541,1,pc4,False,1929.4435595246523,-76.48982606506347,-83.035625
39542,1,pc1,False,1909.0875697398617,-77.22097383117675,-75.468125
39545,1,pc4,False,1932.584867402198,-78.29401765441894,-84.968125
39546,1,pc1,False,1913.328281594896,-75.10950837707519,-73.428125
39547,1,pc4,False,1937.131313738626,-79.84630189514161,-85.315
39548,1,pc1,False,1917.953022580995,-73.24224458312987,-74.48875
39551,1,pc1,False,1923.114217349715,-72.89515290832519,-73.658125
39552,1,pc4,False,1942.0511331576934,-81.19276795959472,-83.99125
39556,1,pc1,False,1928.5395523276825,-74.46031556701661,-74.6425
39557,1,pc4,False,1946.3583387269114,-82.39460359191894,-82.41625
39559,1,pc1,False,1933.486016395167,-76.69216523742675,-76.054375
39561,1,pc4,False,1950.167858193709,-83.4802130279541,-80.03875
39563,1,pc1,False,1938.5914743150074,-78.74262605285644,-78.03625
39565,1,pc4,False,1953.6174209009687,-84.42106233215333,-81.513125
39567,1,pc1,False,1943.6718040510636,-80.47343812561036,-78.095
39570,1,pc4,False,1956.1434779621966,-85.23037324523925,-87.13804945054945
39574,1,pc1,False,1948.1572528118452,-81.89709077453612,-78.43
39578,1,pc1,False,1952.0005303291352,-83.0168798980713,-80.161875
39582,1,pc1,False,1954.7702725798335,-83.93531404113769,-78.415
39586,1,pc1,False,1957.1959537224943,-84.71159730529784,-79.799375
39590,1,pc1,False,1959.3444294000865,-85.37405000305175,-82.838125
39591,1,pc1,False,1961.3845960184315,-85.95647798156737,-86.183125
55687,1,pc4,False,1887.868714221401,-84.88758454895019,-82.299375
55693,1,pc4,False,1891.4828139987644,-84.13669190979004,-84.101875
55697,1,pc4,False,1894.9369995573786,-83.30745301818847,-85.09375
55698,1,pc4,False,1898.6448616965354,-82.36418519592284,-85.34
55702,1,pc4,False,1901.8045357142364,-81.33228669738769,-85.145625
55706,1,pc4,False,1904.120046204568,-80.25987611389161,-84.436875
55710,1,pc4,False,1906.6292043164035,-79.1586798248291,-84.995
55716,1,pc4,False,1909.0829255336878,-78.102138381958,-85.424375
55719,1,pc4,False,1911.0541782165583,-77.06243501281737,-85.19125
55725,1,pc4,False,1913.2218567164794,-76.0696142730713,-85.3925
55728,1,pc4,False,1914.8102148858873,-75.11381135559081,-85.836875
55730,1,pc4,False,1917.4223087280675,-74.1950567779541,-84.8125
55734,1,pc4,False,1918.979741203547,-73.43654237365722,-84.11
55738,1,pc4,False,1921.4104173839617,-72.88463960266112,-82.460625
55739,1,pc1,False,1904.8943960728807,-80.22122560119628,-73.7313829787234
55742,1,pc1,False,1906.4025839189012,-79.46052919006347,-75.156875
55745,1,pc4,False,1924.0321258368615,-72.650722366333,-80.59875
55748,1,pc4,False,1926.634620571747,-72.78257356262206,-83.9425
55749,1,pc1,False,1907.750788968375,-78.7440832672119,-77.166875
55751,1,pc4,False,1928.68449442928,-73.23331819152833,-84.75125
55753,1,pc1,False,1907.6526305838001,-78.13585267639161,-76.47375
55756,1,pc4,False,1929.3279706850574,-73.91987214660644,-83.143125
55757,1,pc1,False,1908.66746227028,-77.46269593811036,-76.38375
55758,1,pc1,False,1910.0797575217364,-76.73752198791503,-75.659375
55760,1,pc4,False,1931.7914234428447,-74.7512091217041,-83.151875
55763,1,pc1,False,1911.1453393231004,-76.00782380676269,-72.269375
55764,1,pc4,False,1933.9239904381352,-75.5503576812744,-82.068125
55767,1,pc1,False,1912.5781708027403,-75.26091371154784,-71.845625
55768,1,pc4,False,1935.899301900199,-76.26480470275878,-83.33
55770,1,pc4,False,1938.025582780399,-76.95151124572753,-86.61875
55773,1,pc1,False,1914.741626755816,-74.40718446350097,-73.306875
55774,1,pc1,False,1916.9899544057198,-73.54838166809081,-74.856875
55776,1,pc4,False,1940.1854940723426,-77.72236238098144,-84.1875
55780,1,pc4,False,1942.025008733708,-78.62776551818847,-84.095
55781,1,pc1,False,1919.497061476939,-72.93513093566894,-74.61375
55784,1,pc4,False,1944.618474236992,-79.56821809387206,-85.69125
55785,1,pc1,False,1922.961119252894,-72.6978186187744,-73.219375
55786,1,pc1,False,1925.131648854766,-72.92666993713378,-72.8275
55788,1,pc4,False,1947.265579540124,-80.51716981506347,-83.926875
55792,1,pc1,False,1927.1868768594584,-73.43946443176269,-73.73375
55793,1,pc4,False,1950.0789916993972,-81.42673097229004,-85.115625
55794,1,pc1,False,1928.6570806048305,-74.134120803833,-72.854375
55795,1,pc4,False,1952.9203457441026,-82.25944123840333,-84.67
55798,1,pc1,False,1930.7041330395805,-74.94331727600097,-74.48625
55799,1,pc4,False,1955.3352749171806,-83.02750001525878,-82.32
55802,1,pc1,False,1933.0402017172355,-75.85034547424316,-71.596875
55803,1,pc4,False,1958.1760024098746,-83.7849005279541,-82.545625
55808,1,pc1,False,1935.810591560125,-76.79308686828612,-72.08875
55809,1,pc4,False,1960.4741283122717,-84.54074464416503,-85.423125
55811,1,pc4,False,1962.2700125530178,-85.26360688781737,-84.3296052631579
55813,1,pc1,False,1938.4519266631326,-77.72304902648925,-72.691875
55817,1,pc1,False,1940.6177465266992,-78.53528962707519,-73.73875
55818,1,pc1,False,1942.8694062467973,-79.25584016418456,-75.61
55823,1,pc1,False,1944.779337970793,-79.93106446838378,-77.49625
55826,1,pc1,False,1946.876887619656,-80.56757722473144,-77.465625
55831,1,pc1,False,1948.9505546643313,-81.20982728576661,-77.966875
55834,1,pc1,False,1951.2511797655202,-81.88803468322753,-75.90875
55839,1,pc1,False,1953.8563019748804,-82.59284577941894,-77.035
55843,1,pc1,False,1956.2482365241995,-83.326991897583,-75.89625
55848,1,pc1,False,1958.190147460452,-84.0443991241455,-79.61375
55850,1,pc1,False,1960.229945178399,-84.7919806060791,-81.820625
55856,1,pc1,False,1962.3109618253288,-85.54249177551269,-83.534375
55858,1,pc1,False,1964.1808979264545,-86.230800491333,-85.681875
55865,1,pc1,False,1965.8624692881908,-86.850673538208,-87.868125
152502,1,pc4,False,1887.7120361469324,-84.56274781799316,-82.438125
152507,1,pc4,False,1891.0358367546596,-83.81926332092284,-84.239375
152511,1,pc4,False,1894.3468963969865,-83.01321778869628,-84.38125
152514,1,pc4,False,1897.614026795647,-82.14809022521972,-85.175625
152518,1,pc4,False,1900.53972682173,-81.27604280090333,-84.6475
152523,1,pc4,False,1902.9425750837784,-80.4920080718994,-83.805625
152529,1,pc4,False,1904.6298796001488,-79.83727632141112,-84.165625
152532,1,pc4,False,1905.8288232074992,-79.30928407287597,-82.6625
152534,1,pc4,False,1907.186944844857,-78.86217866516112,-83.89125
152540,1,pc4,False,1907.9257935975977,-78.55440126037597,-84.29375
152541,1,pc1,False,1900.263825235882,-82.20705781555175,-78.58244680851064
152544,1,pc4,False,1907.8933250715536,-78.38267884826661,-84.46625
152545,1,pc1,False,1901.753205472493,-81.80814729309081,-76.2175
152546,1,pc1,False,1902.3439781871016,-81.55508027648925,-77.2475
152547,1,pc4,False,1907.9821620853736,-78.33342347717284,-84.220625
152551,1,pc1,False,1902.2674400636402,-81.43537507629394,-76.936875
152552,1,pc4,False,1908.607504548149,-78.27235017395019,-83.830625
152556,1,pc4,False,1908.4583246103382,-78.25957093811036,-84.045625
152557,1,pc1,False,1901.7009320050574,-81.45325837707519,-76.44375
152560,1,pc4,False,1908.7854079420504,-78.17272554016112,-84.171875
152561,1,pc1,False,1900.775601379787,-81.47729096984862,-76.734375
152562,1,pc1,False,1900.1808224629704,-81.50864015197753,-76.813125
152565,1,pc4,False,1909.2311435099261,-77.920741897583,-85.524375
152567,1,pc4,False,1909.8874122257196,-77.54384980773925,-85.285
152569,1,pc1,False,1900.1808224629704,-81.50864015197753,-76.740625
152571,1,pc4,False,1911.2628646723913,-77.04011140441894,-85.565
152573,1,pc1,False,1900.1808224629704,-81.50864015197753,-76.028125
152574,1,pc4,False,1912.7031735668133,-76.48535523986816,-85.38625
152577,1,pc1,False,1900.1808224629704,-81.50864015197753,-74.999375
152578,1,pc4,False,1914.475061921803,-75.93084321594237,-85.0025
152579,1,pc1,False,1900.3788672769547,-81.42248139953612,-73.61625
152583,1,pc4,False,1915.6855991915047,-75.40258393859862,-84.46375
152585,1,pc1,False,1901.6752586029588,-81.00039277648925,-72.094375
152586,1,pc1,False,1903.150532909786,-80.47558198547362,-70.725625
152587,1,pc4,False,1916.9313890339447,-74.86028657531737,-84.84
152590,1,pc1,False,1904.750916697613,-79.86333833312987,-69.5325
152591,1,pc4,False,1918.2203782318052,-74.21923432922362,-83.515625
152594,1,pc4,False,1920.3322288515983,-73.49574647521972,-83.230625
152595,1,pc1,False,1906.3916527111617,-79.19277558898925,-69.8725
152599,1,pc1,False,1908.045618095903,-78.58326325988769,-69.90875
152600,1,pc4,False,1922.6558444004534,-72.85192475891112,-82.148125
152603,1,pc4,False,1925.6272921145571,-72.63724122619628,-82.4875
152604,1,pc1,False,1909.2914095519209,-78.08168397521972,-69.738125
152607,1,pc4,False,1928.4247897892608,-73.01801667785644,-83.37375
152608,1,pc1,False,1910.6315755206476,-77.61040101623534,-70.69625
152610,1,pc4,False,1930.9569762625565,-73.93363557434081,-82.866875
152611,1,pc1,False,1912.007425934506,-77.00407014465333,-72.99875
152616,1,pc4,False,1933.5933877301793,-75.06969056701661,-83.918125
152617,1,pc1,False,1913.3359750472976,-76.2070196685791,-72.313125
152620,1,pc4,False,1936.086123584532,-76.17520509338378,-84.021875
152621,1,pc1,False,1915.9971919452041,-75.1115149078369,-73.999375
152622,1,pc4,False,1938.5649024954816,-77.23839936828612,-83.93
152624,1,pc1,False,1919.050094314832,-73.8687170562744,-73.44125
152626,1,pc1,False,1922.3089853023832,-72.94424043273925,-72.030625
152629,1,pc4,False,1941.2332611283102,-78.33079133605956,-84.3575
152631,1,pc1,False,1924.7300253962915,-72.64268098449708,-70.4025
152632,1,pc4,False,1943.9930805083836,-79.3707922515869,-85.415625
152636,1,pc1,False,1926.1066849033762,-72.67116914367675,-69.829375
152637,1,pc4,False,1946.7418887344256,-80.30983338928222,-84.98125
152639,1,pc1,False,1926.7651120851394,-72.73797212219237,-69.9325
152641,1,pc4,False,1949.3376596938836,-81.1628759918213,-86.444375
152644,1,pc1,False,1927.0220518890237,-72.78730378723144,-71.350625
152645,1,pc4,False,1951.9567486262763,-81.95017610168456,-86.0425
152648,1,pc1,False,1927.3283010585376,-72.81498323059081,-71.459375
152649,1,pc4,False,1954.319748422537,-82.68702302551269,-83.02875
152652,1,pc1,False,1927.5380992828032,-72.82237611389161,-71.059375
152653,1,pc4,False,1956.3937651113145,-83.36616883850097,-80.576875
152655,1,pc4,False,1957.6188696424692,-83.99345765686036,-81.330625
152657,1,pc1,False,1927.5380992828032,-72.82237611389161,-70.69375
152658,1,pc4,False,1958.8993619238643,-84.53741059875487,-82.06625
152659,1,pc1,False,1927.6514186376521,-72.80826173400878,-71.185
152662,1,pc1,False,1927.5871286545928,-72.79423127746581,-71.533125
152664,1,pc4,False,1960.2429885697377,-85.06299958801269,-85.51625
152668,1,pc4,False,1961.400408466847,-85.53521333312987,-84.34493670886076
152669,1,pc1,False,1927.5871286545928,-72.79423127746581,-71.06875
152670,1,pc1,False,1927.5871286545928,-72.7942236480713,-71.1525
152676,1,pc1,False,1927.5871286545928,-72.79423127746581,-72.259375
152681,1,pc1,False,1927.5871286545928,-72.79423127746581,-72.621875
152685,1,pc1,False,1927.5871286545928,-72.79423127746581,-70.885
152686,1,pc1,False,1927.5871286545928,-72.79423127746581,-70.89625
152692,1,pc1,False,1927.5871286545928,-72.7942236480713,-70.830625
152697,1,pc1,False,1927.5871286545928,-72.79423127746581,-71.3725
152699,1,pc1,False,1927.5871286545928,-72.79423127746581,-72.135
152703,1,pc1,False,1927.5871286545928,-72.7942236480713,-73.129375
152708,1,pc1,False,1927.5871286545928,-72.79423127746581,-72.4125
152711,1,pc1,False,1927.5871286545928,-72.79423127746581,-71.359375
152716,1,pc1,False,1927.5871286545928,-72.79423127746581,-71.083125
152719,1,pc1,False,1927.5871286545928,-72.79423127746581,-71.6925
