cell_id,n_train,n_train_excluded_zone,n_val,wcl_lat,wcl_lon,refined_lat,refined_lon,refined_height_m,refined_azimuth_deg,delta_m,dx_m,dy_m,scatter_s,tower_freq_mhz,n_nm_evals,wcl_opt_mae,refined_opt_mae,wcl_val_mae,refined_val_mae,val_mae_gain,wcl_spearman,refined_spearman,wcl_alpha,refined_alpha,wcl_intercept,refined_intercept
26347520.0,580,0,104,52.50105712410629,13.280214417335952,52.50091841890616,13.27972654812302,14.83249787979219,280.30224575369715,36.484716027652716,-33.05632214096123,-15.440662878628476,0.4,1800.0,74,3.651018880924147,2.4271561293104966,3.181855291886,2.336586636161236,0.8452686557247637,0.3954763682919023,0.7812013229488959,0.02591176655339849,0.6993816156262835,-91.73004432300715,-46.047142913566645
26349056.0,32,0,32,52.5108097786101,13.369162229046479,52.51072797777582,13.368922624263346,55.35377110446164,105.40030401825487,18.614209859223845,-16.234787290917964,-9.106068872014683,0.4,1800.0,120,3.346184606775906,1.9334139105432144,3.7164053433490905,1.8633517521557357,1.8530535911933548,-0.18475073313782991,0.627932551319648,0.5672376444770078,0.6165962622615521,-61.69043025849351,-58.820419610059034
26349058.0,896,0,422,52.510002526089984,13.363296497223882,52.510193954859936,13.362758776478273,30.481051293030816,168.80718110929138,42.20844176978958,-36.4340887220379,21.309850671189338,0.4,1800.0,57,2.921464724817153,2.277053180584907,3.2421692982646015,2.5742940603251303,0.6678752379394712,0.35509779972135985,0.5562810417604888,0.3385388892368274,0.20365127473103384,-75.27215445175963,-85.81591974359617
26351360.0,421,0,154,52.49977756896396,13.320557012572229,52.49994163788625,13.320353948001202,10.70675019737978,171.3045017484609,22.866743450126982,-13.75894952450091,18.264152430270656,0.4,1800.0,92,3.6145097475769403,1.3888069981245057,4.216433839983367,1.0825795650480008,3.133854274935366,0.45817667117336114,0.9562770297449674,0.8221544277611492,0.5892633370521488,-24.616970170055154,-45.547860448286315
26351361.0,305,0,153,52.49992210027644,13.322845478371812,52.500108894029786,13.32366834483706,26.890656361058902,265.03829983944655,59.50594695853277,55.75457158018715,20.79388062246926,0.4,1800.0,75,4.778269801889989,1.2651535101660758,4.913253244092436,1.5317870083993292,3.381466235693107,0.16648555464468773,0.8283294844002665,0.5171705753082377,0.4678268363484717,-52.787200627572744,-60.132224475251434
26351362.0,306,0,85,52.49959785714764,13.317197284926149,52.50095159047963,13.316278429538546,24.088299113004503,154.99118197141104,163.05176863835527,-62.25844732240517,150.69759451663134,0.4,1800.0,88,2.715072714925243,1.5082913782248357,3.014156367885825,2.413910216796875,0.6002461510889501,0.26302521008403357,0.5388508891928865,0.42004323954547496,1.9802783087053717,-48.603686813585455,14.0787749432085
26353920.0,652,0,252,52.51052393365755,13.290200930242179,52.51072635869932,13.289877102965304,36.72599112480549,162.6055144176558,31.45162415459855,-21.94141072777334,22.533955650024698,0.4,1800.0,73,42.21468331387719,1.162939894395968,42.2569146274429,0.972384260391908,41.284530367051,-0.7181806176894152,0.9117095863012947,0.0,0.5606379405789768,-137.55581947821833,-62.14803663154942
26356992.0,24,0,14,52.51300485595239,13.28716592245252,52.51327179662638,13.287487037892772,26.633426552089045,291.6051709903138,36.82970178109801,21.75766610399775,29.715835828587444,0.4,1800.0,67,11.413732757082267,1.1080619256571467,12.066803635750839,2.4878845066237054,9.578919129127133,0.2527472527472528,0.5560439560439561,0.0,0.8047269117843566,-107.60304823936151,-49.397323796700945
26356993.0,1456,0,477,52.51231698012651,13.28723308266809,52.51232599715355,13.286681121787561,31.491518276374446,3.0258411076308436,37.41241884384548,-37.39895076860493,1.0037754503819318,0.4,1800.0,56,2.235391731034289,2.193101461799621,2.903542402252759,2.8774068060669977,0.026135596185761223,0.559864003917653,0.6441371227126219,0.13663339827591017,0.14027220573648705,-88.7479992759785,-88.45593667409986
26356994.0,183,0,66,52.50322624620363,13.281665215047067,52.50326487847797,13.28157702082923,17.11776810468789,304.8291262345315,7.362341891975884,-5.975733656615185,4.300544779390112,0.4,1800.0,73,3.8466187526005573,2.4012401355499207,3.720740736683787,3.2496526802246093,0.47108805645917773,0.5045611105312598,0.5620916397035801,0.32892853319468934,0.8595946992830716,-76.54727511687625,-43.55814795761276
26356996.0,103,0,112,52.51267108137018,13.286864971268672,52.512638205150566,13.286896611205519,27.009626292813795,301.5732439327023,4.2414532634195465,2.1438121471641773,-3.6597807671284954,0.4,2600.0,86,4.975127939265621,1.3790325798445624,3.2758696713201934,2.4852742133340717,0.7905954579861216,0.6159260613684043,0.7100336120934907,0.04260796653860941,0.44606212747759416,-92.66061700506957,-68.09980729539657
26357760.0,47,0,37,52.512993680649366,13.328573540190963,52.513161912832324,13.328784392690293,33.632238769101654,233.53460414486267,23.55485335910624,14.286632477237951,18.727606607074172,0.4,1800.0,66,24.457356174337423,2.5914183597860125,18.328956094662367,1.6339306992608205,16.695025395401547,0.1581005553624771,0.8467374882902221,0.0,0.7144899103827782,-117.7229213603536,-58.367261034464136
26358784.0,1554,0,798,52.505572944968854,13.341430990711705,52.50559984917661,13.342598669547227,31.186238894711387,268.95629187615725,79.174525849208,79.11785929715417,2.9949764076901353,0.4,1800.0,65,4.784811906804808,1.5738425947590489,4.5115744131978195,2.4596395613585287,2.051934851839291,0.12206847451157242,0.28155748399768515,0.0,0.8085302844531828,-71.97652197256538,-34.26839900854615
26358785.0,1161,0,590,52.503810484461766,13.339986440712492,52.503460750393074,13.339962452656847,43.16346944582214,41.15343122227006,38.96630920543281,-1.6253472732587861,-38.93239652698904,0.4,1800.0,95,3.4291405214371484,3.2615036806799997,3.2999256083531385,3.2165697887067917,0.08335581964634686,0.7507123388350169,0.7844790153933091,0.32034382172162906,0.353088617873819,-51.24889228071012,-49.62747353456271
26359552.0,372,0,44,52.504351842529864,13.336197238597114,52.50466538111027,13.33724647038036,12.10668643408033,96.90881942016586,79.1981209348921,71.09229873126088,34.90311477107677,0.4,1800.0,71,4.39240860153387,2.718049653525223,4.422900815338587,3.060043700249167,1.3628571150894202,0.9616631430584919,0.9603946441155744,0.9402486378951902,2.0,-19.997299665283556,59.84455033579138
26359553.0,386,0,140,52.50381760979204,13.337800172739808,52.504009697000946,13.337687614059766,26.84066676232183,33.99096054994549,22.70250691423365,-7.626584930126786,21.383148095974775,0.4,1800.0,73,1.6455849285272792,0.9817361670259165,1.7930062675032759,0.9131805612379533,0.8798257062653225,0.5954679820691958,0.9161192264654574,0.24805121736520874,0.7436681934795194,-66.17007214595766,-33.43040689714294
26359554.0,772,0,233,52.5043442161393,13.335778604885716,52.504492092389796,13.335419705164524,29.014403647934728,344.9622735392896,29.36560976915011,-24.31779765060469,16.461584204998303,0.4,1800.0,50,3.1685635251679862,1.7686967296927618,4.134001306209668,2.3187405532122467,1.8152607529974212,0.7748087243158747,0.8874138793175879,0.5303044173815485,1.7066176686939978,-41.78053757117528,36.34925954756207
26363649.0,127,0,47,52.5118793055423,13.311293657484097,52.511088930670994,13.31284325442309,33.76088493852876,254.99284576100763,136.98646352877648,104.99530252418481,-87.98453067429364,0.4,1800.0,65,3.7852997804169584,1.498882557477796,3.8104504165495516,1.6015479179954661,2.2089024985540853,0.3858695652173913,0.7828399629972247,0.0,0.6941585770725411,-82.48095043520432,-41.066991557140724
26363650.0,407,0,143,52.51170177610738,13.308538421598863,52.511763570714514,13.308679127341604,32.67375194423039,256.59997012796794,11.756375007480965,9.53373206557444,6.878975666359111,0.4,1800.0,53,2.764931665202986,2.5734621404646645,3.004460748492999,3.174236574208098,-0.16977582571509897,0.25336338742604547,0.07587461410692758,0.27661688871309076,0.10889252163700937,-62.96035237849622,-74.20829468957515
26363652.0,12,0,16,52.51185905130439,13.311695804482982,52.51184766192424,13.311697048018642,34.206008215478505,180.03734526540939,1.2706624392666648,0.08425765408901498,-1.2678657982178265,0.4,2600.0,64,21.36573636809702,0.5966674199852662,23.334462035471695,1.641550244503807,21.692911790967887,-0.48565134560683965,-0.011773365954105204,0.0,0.9854636569983318,-105.66658374599801,-19.184978402255197
26363653.0,33,0,65,52.5116648357614,13.308684673964212,52.51156896565798,13.309263514008313,33.95075786393136,51.09221390448511,40.64628388188674,39.220189466141164,-10.67225991282612,0.4,2600.0,38,12.544049646205448,1.957977238573053,10.89500792257893,2.0586760931911465,8.836331829387785,-0.40080819954041896,-0.030554814538298686,0.0,0.04322212499635245,-97.70360615447524,-82.43973741794835
26365185.0,914,0,339,52.51121636387694,13.301297811460886,52.51226665175936,13.302764848138464,11.328478729011351,324.30850400757595,153.4615567482565,99.40130617213836,116.9180470708913,0.4,1800.0,88,2.7400247046529524,2.0258123509994395,4.008569754880532,2.6213219387046105,1.3872478161759214,-0.2891953874249009,0.7654106340399717,0.019604860776463187,1.0352543443737714,-81.35105307739222,-9.852619325044799
26365186.0,639,0,169,52.510870887752375,13.296213132085427,52.512263413443016,13.295905313635801,54.32182357594407,350.4460021247436,156.4127555435553,-20.8567082366095,155.01595988239706,0.4,1800.0,62,2.069727772279116,1.5277399694804956,2.2136269971679203,1.8575170893191655,0.35610990784875485,0.6677555531117825,0.7755873817831567,0.6142357278850502,1.6544910137073405,-39.68132204097677,45.79811695132844
26365188.0,54,0,64,52.51114356793034,13.300752418397963,52.511790562939254,13.299692461878493,38.063587533641495,234.54679000463162,101.71207743272126,-71.81896958082925,72.02348439243833,0.4,2600.0,73,4.843200749228335,2.346336291900344,3.8183862163911826,1.8740694764684847,1.944316739922698,0.1634176215494147,0.6410787669692786,0.0,0.3624594191514583,-90.53759672747812,-58.80213839959513
26365189.0,71,0,70,52.51077468461604,13.295119081050773,52.51142231888238,13.294647844715843,32.93065920681616,10.387427351797315,78.8487194858098,-31.929336139793705,72.0946465295724,0.4,2600.0,52,2.5825452002967793,1.8805798223296377,3.490503865978775,3.023476117312485,0.4670277486662897,0.644230600997288,0.7583063598985216,0.6809007456761997,1.1042427863244533,-35.24098119357208,0.7276415159113157
26366722.0,67,0,57,52.49014675755957,13.304577220485834,52.490246443095266,13.304894322774288,31.668194085359573,224.67639483511448,24.18223888280088,21.485748887062073,11.096993833780289,0.4,1800.0,54,1.784888118319825,1.6276450963057651,3.310981586836297,3.8438259359777054,-0.5328443491414085,0.6990115057957337,-0.5718915591164238,0.01623458116232465,0.0,-103.47410505621716,-105.3079902684382
26367489.0,398,0,179,52.51412234317642,13.329276262313224,52.5145684355907,13.328006403897325,33.225890110497105,43.466076882454516,99.34336334199776,-86.04119250956882,49.659007557859056,0.4,1800.0,100,4.5533069666103145,2.0290225715547354,6.386156249074012,1.9330073812449777,4.453148867829034,-0.8062302952204577,0.909206652421443,0.4739152098763687,1.1784883180434775,-59.560123609399696,-13.052840221583054
26367744.0,434,0,348,52.50028637992338,13.327534017878813,52.50053228140061,13.327808137203752,25.487081283718,356.81672672439163,33.08009213384143,18.573372678656597,27.37375244505529,0.4,1800.0,50,1.8338048277619645,1.2587201402180712,1.8777280455456467,1.3209897977655187,0.5567382477801279,0.8855049414054956,0.9311858425772139,0.8218182061209899,1.0640873630683991,-33.35595476715547,-14.298238308657687
26367746.0,48,0,15,52.5001504557549,13.325604268021385,52.50014219480151,13.325618094127549,29.899966878256237,90.38770237111748,1.3127422563720452,0.9368088971314137,-0.9196093311402365,0.4,1800.0,66,1.439634318255509,0.6905805775586357,1.295555644206098,6.759494792345496,-5.4639391481393975,-0.6734623601140051,0.6771026971957024,0.4778182081720721,0.7519194223051595,-61.87230143072707,-46.935419017607934
26368257.0,106,0,35,52.499136923273085,13.316015948213314,52.49952482941686,13.315332529066549,35.494630807704766,66.73366191997303,63.315998726886434,-46.30610596847836,43.18171192552626,0.4,1800.0,66,4.038340963021089,1.858542000883522,1.9905535679330557,1.7810924998892599,0.20946106804379583,0.842577030812325,0.780952380952381,0.3442511383680234,1.052747900906232,-69.8679980042943,-22.263769354658976
