cell_id,n_train,n_val,wcl_lat,wcl_lon,refined_lat,refined_lon,delta_m,dx_m,dy_m,n_nm_evals,wcl_opt_mae,refined_opt_mae,wcl_val_mae,refined_val_mae,val_mae_gain,wcl_spearman,refined_spearman,wcl_alpha,refined_alpha
2567188.0,504,124,52.514526453704995,13.324823254679574,52.514894901647864,13.325517938427657,62.43313073191413,47.0703125,41.015625,28,4.069796350996607,3.604543366581217,3.9782546781896193,3.4559891171117334,0.5222655610778859,0.7733916690651726,0.8208248265176897,1.4360692297403284,1.512944074226304
2568967.0,57,20,52.49192968412841,13.30474054053699,52.492086384161254,13.304846922993743,18.87449912644542,7.208251953125,17.44384765625,19,3.65412109706658,3.5475233204361145,5.088175414135948,4.309042824768198,0.7791325893677499,0.19999999999999998,0.19548872180451127,1.459247948581805,1.84640387043662
2568968.0,606,174,52.49545205122989,13.3093224719729,52.49607523267611,13.31062572462685,112.29622518750298,88.3056640625,69.37255859375,27,5.542307682887407,4.296923426647581,5.076294664571026,3.852453493088899,1.2238411714821265,0.6194089910283794,0.8144689567483824,0.8684117079273206,1.9895848250190555
2568970.0,1426,381,52.491692553934925,13.304691225191183,52.49179957928976,13.3061281540228,98.08951738601077,97.36328125,11.9140625,25,2.4245851487603924,2.237851735113325,2.2796824018876265,2.1882898942097033,0.09139250767792317,0.6178899608771939,0.559942041164914,0.7824396732077323,1.9260749691940258
2568979.0,33,8,52.494137055163435,13.30943286890888,52.49528102571462,13.310979107741572,164.90584990205457,104.7698974609375,127.3468017578125,29,4.258407067307089,3.1733357472243595,3.0492585635511986,2.5032200919543897,0.546038471596809,-0.3333333333333334,0.6666666666666669,0.3277711482464223,1.9663478101371934
2568981.0,146,27,52.49204088420331,13.309302448817883,52.49155883147806,13.309638260671209,58.28689588756852,22.75390625,-53.662109375,26,5.541466811208191,4.130927893750601,6.367066104932439,5.287673307507232,1.079392797425207,0.704319959358369,0.8233857522277942,1.2650215050162457,1.9760096945516992
2580500.0,298,90,52.51144593955366,13.304750895862046,52.511895095141156,13.304750895862046,50.0,0.0,50.0,21,1.910319231216462,1.730952154079397,2.0405823999057273,1.6444885422613924,0.3960938576443349,0.9582743406863787,0.9548378599819933,1.2257588443496248,1.878075162745875
2580501.0,727,177,52.51120038191861,13.301164524543731,52.511564886809694,13.300857880549891,45.58699425210907,-20.77755331993103,40.57668447494507,40,3.5947702921808387,2.611981198556082,3.5895596046159315,2.427909713485175,1.1616498911307565,0.9281864308104347,0.9393901572418255,1.5538307836428982,1.9985487308503473
2818312.0,969,234,52.502215608010054,13.280016958294395,52.50069603438854,13.27915860229913,178.87810835580083,-58.160400390625,-169.158935546875,26,3.57521125662259,3.2085581110431747,3.8928655666934993,3.497600135570982,0.39526543112251744,0.6527302593738498,0.6979523753477098,0.5168109426689768,0.9195576011295632
2818314.0,39,12,52.49501827916132,13.267764870505452,52.494141022154494,13.269920984379171,175.72742231400596,146.09375,-97.65625,29,3.341145091841213,1.6665997178502414,3.224571711289157,1.9363741930375156,1.2881975182516414,0.9930069930069931,0.9930069930069931,1.0757990697026278,1.951974294357901
2818323.0,173,38,52.509518329558375,13.320842378693342,52.509518329558375,13.320842378693342,0.0,0.0,0.0,15,5.781171884920635,5.781171884920635,5.0989109401465935,5.0989109401465935,0.0,0.0,0.0,-104.68127538481332,-104.68127538481332
2819850.0,1764,440,52.50347737352946,13.33957483274817,52.5031738426051,13.339511417634236,34.06117847923837,-4.296875,-33.7890625,36,3.589722379822696,3.22582856339384,3.504717450338182,3.2465255532866015,0.25819189705158063,0.870244741644605,0.9155083315455704,0.4762447225445932,0.4573362347844347
