tower_id,wcl_lat,wcl_lon,device,measured,simulated,lat,lon,dist_m,residual
26947072,52.49203139478568,13.304692703561672,pc1,-90.983125,-85.94063568115234,52.49366166666667,13.304783333333331,181.3817743088701,-5.042489318847657
26947072,52.49203139478568,13.304692703561672,pc4,-96.685625,-83.7291488647461,52.49149,13.304656666666666,60.24977480810894,-12.956476135253908
26947072,52.49203139478568,13.304692703561672,pc4,-97.271875,-96.36998748779297,52.491455,13.304615,64.307724145265,-0.9018875122070256
26947072,52.49203139478568,13.304692703561672,pc4,-102.6475,-84.35414123535156,52.49164666666667,13.304756666666666,42.998443715227445,-18.29335876464843
26947072,52.49203139478568,13.304692703561672,pc1,-94.05875,-96.5047378540039,52.491465,13.304601666666668,63.28110552991689,2.445987854003903
26947072,52.49203139478568,13.304692703561672,pc4,-97.03375,-83.73970794677734,52.491488333333336,13.304655,60.43960878775014,-13.294042053222654
26947072,52.49203139478568,13.304692703561672,pc1,-94.245,-99.26333618164062,52.4914,13.304708333333334,70.21587117577279,5.0183361816406205
26947072,52.49203139478568,13.304692703561672,pc4,-97.346875,-101.30448150634766,52.491475,13.30463,62.0137573462253,3.957606506347659
26947072,52.49203139478568,13.304692703561672,pc1,-94.2625,-75.71332550048828,52.49153833333333,13.304445,57.33351392774615,-18.54917449951172
26947072,52.49203139478568,13.304692703561672,pc1,-102.599375,-104.26449584960938,52.49066,13.30466,152.50821662924122,1.6651208496093801
26947072,52.49203139478568,13.304692703561672,pc1,-91.379375,-112.62171936035156,52.49066833333333,13.3046,151.69541888972455,21.242344360351566
26947072,52.49203139478568,13.304692703561672,pc4,-96.844375,-101.07012939453125,52.491483333333335,13.304636666666669,61.059633627315904,4.225754394531251
26947072,52.49203139478568,13.304692703561672,pc1,-94.496875,-85.66340637207031,52.49374666666667,13.304835,190.97267750201337,-8.83346862792969
26947072,52.49203139478568,13.304692703561672,pc1,-94.5325,-75.99461364746094,52.49151833333333,13.304471666666666,58.97996120577283,-18.53788635253906
26947072,52.49203139478568,13.304692703561672,pc1,-96.265625,-96.46247863769531,52.491908333333335,13.304718333333334,13.793391316045234,0.1968536376953125
26947072,52.49203139478568,13.304692703561672,pc1,-94.268125,-84.10296630859375,52.49145,13.304655,64.69852806973077,-10.165158691406248
26947072,52.49203139478568,13.304692703561672,pc1,-94.5825,-76.75382995605469,52.49145166666667,13.304511666666668,65.61773823964361,-17.82867004394531
26947072,52.49203139478568,13.304692703561672,pc4,-97.415625,-102.447998046875,52.49078166666666,13.304583333333332,139.1605751296881,5.032373046874994
26947072,52.49203139478568,13.304692703561672,pc1,-110.7675,-297.989990234375,52.49684,13.305633333333333,538.4712315501815,187.22249023437502
26947072,52.49203139478568,13.304692703561672,pc1,-109.01625,-297.989990234375,52.496965,13.306121666666666,557.0563046871429,188.973740234375
26947072,52.49203139478568,13.304692703561672,pc4,-98.660625,-102.66283416748047,52.49077833333333,13.304576666666666,139.5553827305894,4.002209167480473
26947072,52.49203139478568,13.304692703561672,pc1,-93.41,-104.64099884033203,52.49077,13.304606666666666,140.38160736713678,11.230998840332035
26947072,52.49203139478568,13.304692703561672,pc1,-93.923125,-96.07447814941406,52.49145666666666,13.304631666666667,64.04032035938235,2.1513531494140636
26947072,52.49203139478568,13.304692703561672,pc4,-96.595,-100.52655029296875,52.49146833333333,13.304623333333334,62.785487880948864,3.931550292968751
26947072,52.49203139478568,13.304692703561672,pc1,-94.43,-96.29080963134766,52.49145666666666,13.30462,64.09613706043949,1.8608096313476494
26947072,52.49203139478568,13.304692703561672,pc4,-97.56875,-101.08123779296875,52.491483333333335,13.304636666666669,61.059633627315904,3.5124877929687557
26947072,52.49203139478568,13.304692703561672,pc1,-97.090625,-97.76958465576172,52.493925,13.30483,210.76436454102182,0.6789596557617159
26947072,52.49203139478568,13.304692703561672,pc4,-96.09735576923076,-83.57249450683594,52.49363666666667,13.304726666666667,178.51289850198575,-12.524861262394822
26947072,52.49203139478568,13.304692703561672,pc1,-95.386875,-85.6542739868164,52.493743333333335,13.304843333333334,190.63184934757268,-9.732601013183597
26947072,52.49203139478568,13.304692703561672,pc1,-94.14375,-76.75308990478516,52.49145166666667,13.304481666666666,66.02729295395261,-17.39066009521484
26947072,52.49203139478568,13.304692703561672,pc4,-98.34375,-83.60440063476562,52.493633333333335,13.304728333333331,178.14377173846782,-14.739349365234375
26947072,52.49203139478568,13.304692703561672,pc1,-91.330625,-85.92644500732422,52.493658333333336,13.304783333333331,181.01133713345496,-5.404179992675779
26947072,52.49203139478568,13.304692703561672,pc1,-93.858125,-76.41383361816406,52.49148,13.304473333333334,63.08555100712059,-17.44429138183594
26947072,52.49203139478568,13.304692703561672,pc1,-94.21875,-76.47370910644531,52.49148666666667,13.304543333333331,61.409429567013675,-17.745040893554688
26947072,52.49203139478568,13.304692703561672,pc1,-93.966875,-95.39128112792969,52.491395,13.304703333333332,70.76753102079002,1.4244061279296858
26947072,52.49203139478568,13.304692703561672,pc1,-89.980625,-109.06279754638672,52.4929,13.304845,97.13330433765034,19.082172546386715
26947072,52.49203139478568,13.304692703561672,pc4,-100.69847972972973,-80.12374114990234,52.49178166666667,13.30467,27.811010485277603,-20.574738579827383
26947072,52.49203139478568,13.304692703561672,pc1,-95.815625,-97.1828842163086,52.49386833333333,13.304831666666669,204.47479932481275,1.3672592163085966
26947072,52.49203139478568,13.304692703561672,pc4,-100.220625,-100.83140563964844,52.49195666666667,13.304801666666666,11.111650424533542,0.6107806396484392
26947072,52.49203139478568,13.304692703561672,pc4,-97.341875,-100.66246795654297,52.49147166666667,13.304628333333334,62.391323204843694,3.320592956542967
26947072,52.49203139478568,13.304692703561672,pc4,-97.253125,-101.21833801269531,52.49147833333333,13.304633333333332,61.62885155617154,3.9652130126953153
26947072,52.49203139478568,13.304692703561672,pc4,-96.823125,-96.15646362304688,52.49145166666667,13.304625,64.62559144250243,-0.6666613769531295
26947072,52.49203139478568,13.304692703561672,pc4,-97.59125,-100.87123107910156,52.491475,13.304631666666667,62.0061348675166,3.2799810791015602
26947072,52.49203139478568,13.304692703561672,pc1,-99.97875,-98.63034057617188,52.49165666666666,13.304611666666666,42.027523406336734,-1.3484094238281301
26947072,52.49203139478568,13.304692703561672,pc4,-97.109375,-83.73970794677734,52.491488333333336,13.304655,60.43960878775014,-13.369667053222656
26947072,52.49203139478568,13.304692703561672,pc4,-98.13942307692308,-86.15421295166016,52.49373833333333,13.30477,189.87503533449728,-11.985210125262924
26947072,52.49203139478568,13.304692703561672,pc1,-96.001875,-78.6233139038086,52.491996666666665,13.304685,3.8966530479369554,-17.378561096191405
26947072,52.49203139478568,13.304692703561672,pc1,-99.348125,-85.04185485839844,52.493525,13.30481,166.27107045805596,-14.306270141601559
26947072,52.49203139478568,13.304692703561672,pc1,-104.11,-297.989990234375,52.496566666666666,13.30517,505.33338912079086,193.879990234375
26947072,52.49203139478568,13.304692703561672,pc1,-95.7421875,-83.6036376953125,52.49364,13.304748333333333,178.908385567364,-12.1385498046875
26947072,52.49203139478568,13.304692703561672,pc1,-99.01125,-106.92981719970703,52.49084333333333,13.304633333333332,132.16754477441592,7.918567199707027
26947072,52.49203139478568,13.304692703561672,pc1,-103.323125,-297.989990234375,52.49668166666667,13.305233333333334,518.3803578406771,194.666865234375
26947072,52.49203139478568,13.304692703561672,pc1,-90.035,-118.03961944580078,52.49292333333333,13.304898333333334,100.1513658902446,28.004619445800785
26947072,52.49203139478568,13.304692703561672,pc4,-96.705625,-101.0674057006836,52.49148,13.304633333333332,61.44392246715555,4.361780700683596
26947072,52.49203139478568,13.304692703561672,pc1,-106.83375,-297.989990234375,52.49608833333333,13.30512,452.03755990172675,191.156240234375
26947072,52.49203139478568,13.304692703561672,pc1,-95.45811855670104,-84.24956512451172,52.493341666666666,13.304915,146.47083854591315,-11.20855343218932
26947072,52.49203139478568,13.304692703561672,pc1,-103.880625,-98.68949890136719,52.49113333333333,13.304593333333331,100.0862531435686,-5.191126098632807
