tower_id,device,dist_m,measured,simulated,residual,lat,lon
26358784,pc4,35.08185107827868,-70.176875,-74.24632263183594,4.069447631835942,52.50586,13.341606666666667
26358784,pc4,39.530694453672126,-66.72,-74.9432144165039,8.223214416503907,52.50580833333333,13.341838333333332
26358784,pc4,39.582108389902395,-65.933125,-74.9512710571289,9.018146057128902,52.50522333333333,13.341266666666666
26358784,pc4,49.91821790446029,-70.990625,-76.45319366455078,5.462568664550787,52.50588,13.341938333333331
26358784,pc4,76.20275595468328,-76.418125,-79.53086853027344,3.112743530273434,52.505935,13.342358333333332
28650241,pc1,20.62655249157704,-91.195,-71.8516616821289,-19.343338317871087,52.49891,13.307831666666669
28650241,pc1,23.915316116659586,-92.025,-72.38776397705078,-19.637236022949224,52.498936666666665,13.307706666666666
28650241,pc1,24.029743634991796,-87.62,-72.40532684326172,-15.214673156738286,52.49889666666667,13.308003333333334
28650241,pc1,25.049459511136394,-89.120625,-72.59136962890625,-16.529255371093754,52.498938333333335,13.307656666666666
28650241,pc1,25.08847632182015,-88.765625,-72.5978012084961,-16.167823791503906,52.498938333333335,13.307655
28650241,pc1,26.9136785816015,-89.785625,-72.89669799804688,-16.88892700195312,52.49896833333333,13.307758333333334
28650241,pc1,29.340252249599878,-91.020625,-73.29810333251953,-17.722521667480464,52.49899,13.307753333333334
28650241,pc1,30.197630366312534,-87.44875,-73.4355697631836,-14.01318023681641,52.498945,13.307518333333334
28650241,pc1,31.810818631261707,-84.541875,-73.69483947753906,-10.847035522460942,52.49877833333333,13.307321666666668
28650241,pc1,31.97076375703955,-90.34875,-73.71356201171875,-16.635187988281245,52.498985,13.307991666666666
28650241,pc1,32.01291389411738,-86.769375,-73.7329330444336,-13.036441955566403,52.49892333333333,13.307438333333334
28650241,pc1,33.684805684200555,-86.309375,-73.99776458740234,-12.311610412597659,52.49886166666667,13.307338333333334
28650241,pc1,34.0903409025489,-84.324375,-74.06259155273438,-10.261783447265628,52.49878666666667,13.30729
28650241,pc1,34.09802021491003,-86.533125,-74.07023620605469,-12.46288879394531,52.49870333333333,13.307281666666666
28650241,pc1,35.47337043883607,-88.439375,-74.27265930175781,-14.166715698242186,52.498985,13.308091666666666
28650241,pc1,36.164101938652365,-85.37121212121212,-74.3919677734375,-10.979244347774625,52.498895,13.307326666666668
28650241,pc1,36.92698453208063,-87.17739898989899,-74.51709747314453,-12.660301516754458,52.49902333333333,13.307538333333332
28650241,pc1,37.94465028467136,-91.2525,-74.66358947753906,-16.588910522460935,52.49906333333333,13.307876666666669
28650241,pc1,38.71025381495743,-92.346875,-74.80095672607422,-17.54591827392578,52.49905833333333,13.307958333333334
28650241,pc1,40.880486235312084,-88.8,-75.10802459716797,-13.691975402832028,52.49898833333334,13.308208333333331
28650241,pc1,40.880486235312084,-89.105625,-75.10802459716797,-13.997600402832035,52.49898833333334,13.308208333333331
28650241,pc1,41.00350714398563,-89.848125,-75.1466064453125,-14.701518554687496,52.499045,13.30809
28650241,pc1,44.51497220226071,-85.52625,-75.64604949951172,-9.880200500488286,52.498423333333335,13.307355
