tower_id,device,measured,simulated,dist_m,lat,lon,residual
3499534,pc2,-97.084375,-84.02169799804688,296.77581850189534,52.50906333333333,13.284926666666667,-13.06267700195312
3499534,pc2,-97.31125,-80.12422180175781,188.1642701437097,52.51303333333333,13.287856666666666,-17.18702819824219
3499534,pc2,-89.545625,-81.39091491699219,218.3627060119066,52.50972333333333,13.285335,-8.154710083007814
3499534,pc2,-101.015,-79.81206512451172,181.36545249276188,52.51107666666667,13.28908,-21.202934875488282
3499534,pc2,-97.705,-79.41242980957031,173.00316930318783,52.511095,13.28896,-18.292570190429686
3499534,pc2,-109.089375,-82.3527603149414,244.36957547944758,52.51043333333333,13.289625,-26.736614685058598
3499534,pc2,-91.590625,-79.29031372070312,170.527198590555,52.51298,13.28743,-12.300311279296878
3499534,pc2,-88.6575,-77.28295135498047,134.22915039741088,52.512745,13.286806666666669,-11.37454864501953
3499534,pc2,-99.63875,-79.60652160644531,177.01753103980136,52.511111666666665,13.28903,-20.03222839355469
3499534,pc2,-91.19,-80.74885559082031,202.51801945002444,52.51294833333333,13.288435,-10.441144409179685
3499534,pc3,-89.484375,-78.90693664550781,162.95056498198844,52.51224666666667,13.288635,-10.577438354492188
3499534,pc3,-100.935625,-80.02625274658203,186.0497211497521,52.51097166666667,13.289095,-20.90937225341797
3499534,pc3,-88.213125,-80.11583709716797,187.97910513674842,52.51304833333333,13.287805,-8.097287902832036
3499534,pc3,-94.36,-79.02375793457031,165.21149952859247,52.51128166666667,13.288916666666667,-15.336242065429687
3499534,pc3,-92.74125,-85.49560546875,352.1525029303929,52.50859333333333,13.284655,-7.245644531249994
3499534,pc3,-93.060625,-78.66735076904297,158.37574588811688,52.51144833333333,13.28885,-14.393274230957033
3499534,pc3,-86.59375,-78.84725952148438,161.80596480914647,52.51296666666666,13.287068333333334,-7.746490478515625
3499534,pc3,-90.6125,-80.61613464355469,199.3851203568223,52.51291833333333,13.288421666666666,-9.99636535644531
3499534,pc3,-83.78,-77.66673278808594,140.55922072131258,52.51278833333333,13.28694,-6.113267211914064
3499534,pc3,-78.655625,-73.84735870361328,87.8941059899005,52.51234,13.286591666666666,-4.808266296386719
3499534,pc3,-91.464375,-79.59732818603516,176.82901187278867,52.512985,13.287645,-11.867046813964848
3499534,pc3,-78.68375,-73.84735870361328,87.8941059899005,52.51234,13.286591666666666,-4.836391296386722
3499534,pc3,-82.398125,-76.28926086425781,119.0244360047853,52.512605,13.286821666666668,-6.108864135742181
3499534,pc3,-86.000625,-78.7353744506836,159.67081924094842,52.512955,13.28701,-7.265250549316406
3499534,pc3,-99.41,-80.35749053955078,193.43209268715128,52.51083166666667,13.289118333333333,-19.052509460449215
3499534,pc3,-110.41,-78.8883285522461,162.60345663477307,52.510286666666666,13.287723333333334,-31.521671447753903
3499534,pc3,-88.596875,-79.46314239501953,174.0493762451025,52.51302333333334,13.287388333333332,-9.133732604980466
3499534,pc3,-100.849375,-80.02625274658203,186.0497211497521,52.51097166666667,13.289095,-20.823122253417964
3499534,pc3,-89.84625,-87.16814422607422,427.4268780000382,52.50796166666667,13.284255,-2.678105773925779
2824458,pc2,-98.70125,-82.835205078125,297.18616597120763,52.49925833333333,13.309396666666666,-15.866044921875002
2824458,pc2,-85.46625,-78.95353698730469,174.72830206828164,52.49924666666666,13.311271666666666,-6.512713012695315
2824458,pc2,-88.89625,-82.06138610839844,267.5138907622443,52.49918666666667,13.309871666666666,-6.834863891601557
2824458,pc2,-81.8625,-77.3162612915039,139.93620261830546,52.499215,13.31185,-4.546238708496091
2824458,pc2,-110.01625,-85.26075744628906,411.5631275235542,52.498955,13.307775,-24.755492553710937
2824458,pc2,-85.08541666666666,-82.59886169433594,287.2030475664723,52.497605,13.316021666666666,-2.4865549723307225
2824458,pc2,-93.28014705882352,-74.84355163574219,100.63816507298557,52.49963,13.315175,-18.43659542308133
2824458,pc2,-84.64,-78.95353698730469,174.72830206828164,52.49924666666666,13.311271666666666,-5.686463012695313
2824458,pc2,-85.161875,-67.01701354980469,32.38912709910954,52.499925,13.313301666666666,-18.144861450195307
2824458,pc2,-85.04875,-71.21424102783203,62.14833447584801,52.49982,13.312791666666667,-13.834508972167967
2824458,pc2,-86.023125,-67.28700256347656,34.05621430866271,52.499975,13.313333333333333,-18.73612243652343
2824458,pc2,-71.124375,-68.08448791503906,39.1201178287134,52.49973833333333,13.314281666666666,-3.039887084960938
2824458,pc2,-109.796875,-85.25874328613281,411.4530717634864,52.498955,13.307776666666667,-24.538131713867188
2824458,pc2,-88.3525,-84.84210205078125,388.3502096143219,52.49651333333333,13.315781666666666,-3.5103979492187563
2824458,pc2,-87.44375,-80.81746673583984,225.60239177301023,52.49849666666667,13.316301666666666,-6.626283264160151
2824458,pc2,-69.478125,-63.669281005859375,10.702374277832316,52.49981833333333,13.31357,-5.808843994140631
2824458,pc2,-99.965,-83.41419982910156,321.25893726508014,52.49912833333333,13.309078333333334,-16.55080017089844
2824458,pc2,-74.671875,-63.995567321777344,13.357334985691756,52.49986333333333,13.313583333333334,-10.676307678222656
2824458,pc2,-92.13344594594597,-84.33991241455078,363.1742160897822,52.49675833333333,13.315785,-7.793533531395184
2824458,pc2,-95.76488095238096,-87.83231353759766,574.7583410674806,52.49467666666666,13.31516,-7.932567414783307
2824458,pc3,-99.513125,-84.81175994873047,387.8804069238163,52.49906666666666,13.308093333333334,-14.701365051269534
2824458,pc3,-100.495,-84.08406066894531,351.628163536936,52.49911166666666,13.308625,-16.410939331054692
2824458,pc3,-101.095,-84.92849731445312,393.85427010890857,52.49908166666667,13.307998333333334,-16.166502685546874
2824458,pc3,-99.85625,-88.07424926757812,592.9694798353876,52.49451,13.315155,-11.782000732421878
2824458,pc3,-64.615,-63.458587646484375,8.640237420441851,52.499831666666665,13.31363,-1.1564123535156199
2824458,pc3,-100.171875,-84.801513671875,387.2525722501968,52.499075,13.3081,-15.370361328125
2824458,pc3,-101.078125,-84.75721740722656,384.93061769763773,52.49908,13.308133333333334,-16.320907592773438
2824458,pc3,-82.96875,-77.85565185546875,150.39463251447688,52.499251666666666,13.311653333333334,-5.11309814453125
2824458,pc3,-64.993125,-63.45856475830078,8.640237420441851,52.499831666666665,13.31363,-1.534560241699225
2824458,pc3,-84.685,-85.55477905273438,426.78052380794657,52.49611,13.315608333333332,0.8697790527343727
2824458,pc3,-88.53625,-87.24295043945312,532.4733143112096,52.49508333333333,13.315326666666667,-1.2932995605468705
2824458,pc3,-83.67,-81.79217529296875,257.74840358326975,52.499125,13.310048333333333,-1.8778247070312517
2824458,pc3,-79.900625,-79.36027526855469,184.6985038272627,52.49916666666667,13.311163333333331,-0.5403497314453176
2824458,pc3,-80.87125,-81.4856948852539,247.11531232562928,52.49909333333333,13.310228333333333,0.6144448852539028
2824458,pc3,-96.68875,-83.46284484863281,323.35808241734327,52.499165,13.309033333333334,-13.225905151367186
2824458,pc3,-82.150625,-81.54022979736328,248.9024750665378,52.49928333333333,13.310116666666667,-0.6103952026367239
2824458,pc3,-80.81041666666667,-80.58818054199219,218.53582369543267,52.49868166666667,13.316395,-0.22223612467448106
2824458,pc3,-75.56375,-78.44221496582031,162.86684621768512,52.49922333333333,13.311473333333334,2.8784649658203136
2824458,pc3,-102.004375,-84.92939758300781,393.8183302722518,52.49908333333333,13.307998333333334,-17.074977416992184
2824458,pc3,-78.6875,-78.44515991210938,162.97453583558712,52.499208333333335,13.311481666666667,-0.242340087890625
2818312,pc2,-96.705625,-74.52937316894531,95.80469209976644,52.50247,13.280958333333333,-22.176251831054685
2818312,pc2,-110.58875,-87.71682739257812,455.4157105304297,52.50617166666667,13.280445,-22.87192260742188
2818312,pc2,-107.95138888888889,-87.53935241699219,446.0046963849159,52.50609333333333,13.280341666666668,-20.4120364718967
2818312,pc2,-107.61684782608695,-87.53935241699219,446.0046963849159,52.50609333333333,13.280341666666668,-20.077495409094766
2818312,pc2,-95.17279411764706,-80.59086608886719,198.79034382947322,52.50042333333333,13.280685,-14.58192802877987
2818312,pc2,-103.385,-85.16876220703125,339.05332701383895,52.50451666666667,13.282738333333333,-18.216237792968755
2818312,pc2,-100.17375,-85.10755920410156,336.65530024912636,52.504475,13.282768333333332,-15.066190795898436
