tower_id,wcl_lat,wcl_lon,device,measured,simulated,lat,lon,dist_m,residual
2568970,52.49185809966874,13.30466526034014,pc3,-84.630625,-65.59052276611328,52.49164666666667,13.304615,23.755258707804025,-19.040102233886714
2568970,52.49185809966874,13.30466526034014,pc2,-84.09,-66.43047332763672,52.49160166666667,13.304726666666667,28.815540284493412,-17.659526672363285
2568970,52.49185809966874,13.30466526034014,pc3,-86.081875,-65.63215637207031,52.491645,13.304608333333332,24.007004270996564,-20.449718627929684
2568970,52.49185809966874,13.30466526034014,pc3,-77.531875,-69.44546508789062,52.491425,13.304598333333333,48.371187750158164,-8.086409912109374
2568970,52.49185809966874,13.30466526034014,pc3,-93.475625,-79.86175537109375,52.49008166666667,13.304568333333334,197.63931780274385,-13.613869628906244
2568970,52.49185809966874,13.30466526034014,pc2,-88.8875,-66.35935974121094,52.491605,13.30472,28.38637013726221,-22.528140258789065
2568970,52.49185809966874,13.30466526034014,pc3,-81.38375,-65.64620971679688,52.491641666666666,13.304681666666667,24.091871859167846,-15.737540283203131
2568970,52.49185809966874,13.30466526034014,pc2,-87.96375,-66.51350402832031,52.491595,13.304693333333333,29.317023806420966,-21.450245971679692
2568970,52.49185809966874,13.30466526034014,pc3,-85.313125,-65.5932388305664,52.49164666666667,13.304613333333334,23.77168475663385,-19.719886169433593
2568970,52.49185809966874,13.30466526034014,pc3,-107.56875,-84.39199829101562,52.488571666666665,13.304458333333333,365.70314462506656,-23.17675170898437
2568970,52.49185809966874,13.30466526034014,pc2,-88.755,-66.74866485595703,52.49158166666667,13.304656666666666,30.74345345712928,-22.006335144042964
2568970,52.49185809966874,13.30466526034014,pc3,-85.2975,-65.55757904052734,52.49164833333333,13.304616666666666,23.55583512560565,-19.739920959472656
2568970,52.49185809966874,13.30466526034014,pc3,-85.11625,-65.63215637207031,52.491645,13.304608333333332,24.007004270996564,-19.48409362792968
2568970,52.49185809966874,13.30466526034014,pc3,-86.25125,-65.59052276611328,52.49164666666667,13.304615,23.755258707804025,-20.660727233886718
2568970,52.49185809966874,13.30466526034014,pc2,-88.1575,-66.62786865234375,52.49158833333333,13.304678333333332,30.00970298719415,-21.52963134765625
2568970,52.49185809966874,13.30466526034014,pc3,-84.968125,-65.63215637207031,52.491645,13.304608333333332,24.007004270996564,-19.335968627929688
2568970,52.49185809966874,13.30466526034014,pc3,-86.000625,-65.63215637207031,52.491645,13.304608333333332,24.007004270996564,-20.368468627929687
2568970,52.49185809966874,13.30466526034014,pc2,-88.24375,-66.40711975097656,52.49160166666667,13.30471,28.674485640903406,-21.836630249023443
2568970,52.49185809966874,13.30466526034014,pc2,-89.276875,-66.7787857055664,52.49158,13.304658333333334,30.926828403417296,-22.498089294433598
2568970,52.49185809966874,13.30466526034014,pc3,-84.471875,-65.73989868164062,52.49163833333333,13.304616666666666,24.657374743996655,-18.731976318359372
2568970,52.49185809966874,13.30466526034014,pc3,-105.595,-86.7821273803711,52.496361666666665,13.305068333333333,501.5167429680495,-18.812872619628905
2568970,52.49185809966874,13.30466526034014,pc3,-87.303125,-74.02059173583984,52.49104666666667,13.304685,90.2371305376058,-13.28253326416015
2568970,52.49185809966874,13.30466526034014,pc2,-84.494375,-66.43387603759766,52.4916,13.304706666666666,28.83596606005455,-18.06049896240235
2568970,52.49185809966874,13.30466526034014,pc3,-86.81875,-65.62920379638672,52.491645,13.30461,23.9891470714682,-21.189546203613276
2568970,52.49185809966874,13.30466526034014,pc2,-88.80125,-66.3643798828125,52.491605,13.304723333333332,28.416715488084122,-22.436870117187496
2568970,52.49185809966874,13.30466526034014,pc2,-114.26875,-84.22447204589844,52.488643333333336,13.304523333333334,357.59484186883554,-30.04427795410156
2568970,52.49185809966874,13.30466526034014,pc3,-86.394375,-65.66856384277344,52.491643333333336,13.304605,24.226925510950238,-20.72581115722656
2568970,52.49185809966874,13.30466526034014,pc2,-84.594375,-66.43572998046875,52.4916,13.304708333333334,28.847154717854988,-18.15864501953125
2568970,52.49185809966874,13.30466526034014,pc2,-84.269375,-66.48857879638672,52.491598333333336,13.304725,29.166499203992696,-17.780796203613278
2568970,52.49185809966874,13.30466526034014,pc3,-92.72938144329896,-83.15645599365234,52.49463833333333,13.304943333333334,309.72056477767194,-9.572925449646618
2568970,52.49185809966874,13.30466526034014,pc3,-105.43881578947368,-86.75715637207031,52.49634833333333,13.305025,499.88483223626196,-18.681659417403367
2568970,52.49185809966874,13.30466526034014,pc3,-85.673125,-65.6049575805664,52.49164666666667,13.304606666666666,23.842616722142875,-20.068167419433593
2568970,52.49185809966874,13.30466526034014,pc2,-87.15,-66.77880859375,52.49158,13.304658333333334,30.926828403417296,-20.371191406250006
2568970,52.49185809966874,13.30466526034014,pc3,-97.433125,-84.00180053710938,52.49482166666667,13.306275,347.0870373616843,-13.431324462890629
2568970,52.49185809966874,13.30466526034014,pc2,-97.075625,-80.38126373291016,52.49376333333333,13.304845,212.20151662521238,-16.694361267089846
2568970,52.49185809966874,13.30466526034014,pc2,-87.81125,-66.56874084472656,52.491591666666665,13.304683333333331,29.651256167731447,-21.24250915527344
2568970,52.49185809966874,13.30466526034014,pc2,-95.125,-79.87859344482422,52.49363833333334,13.304776666666667,198.09659248802052,-15.246406555175781
2568970,52.49185809966874,13.30466526034014,pc3,-79.41346153846153,-79.59199523925781,52.49357,13.304768333333334,190.48249879915167,0.1785337007962795
2568970,52.49185809966874,13.30466526034014,pc2,-87.791875,-66.4577865600586,52.491598333333336,13.3047,28.98029968536447,-21.33408843994141
2568970,52.49185809966874,13.30466526034014,pc2,-87.91875,-66.35697174072266,52.491605,13.304718333333334,28.371858474324686,-21.561778259277347
2568970,52.49185809966874,13.30466526034014,pc2,-97.44270833333331,-80.40272521972656,52.48994666666667,13.304503333333331,212.82421841210146,-17.039983113606752
2568970,52.49185809966874,13.30466526034014,pc3,-86.003125,-65.59324645996094,52.49164666666667,13.304613333333334,23.77168475663385,-20.40987854003906
2568970,52.49185809966874,13.30466526034014,pc3,-91.031875,-81.08441925048828,52.49395666666667,13.304833333333333,233.62727438034557,-9.947455749511718
2568970,52.49185809966874,13.30466526034014,pc3,-86.39125,-65.62920379638672,52.491645,13.30461,23.9891470714682,-20.76204620361328
2568970,52.49185809966874,13.30466526034014,pc2,-112.755,-84.07606506347656,52.488706666666666,13.304525,350.5520154530907,-28.678934936523433
2568970,52.49185809966874,13.30466526034014,pc3,-85.838125,-65.59052276611328,52.49164666666667,13.304615,23.755258707804025,-20.247602233886724
2568970,52.49185809966874,13.30466526034014,pc3,-85.57456140350877,-65.63215637207031,52.491645,13.304608333333332,24.007004270996564,-19.942405031438454
2568970,52.49185809966874,13.30466526034014,pc2,-88.095625,-66.35935974121094,52.491605,13.30472,28.38637013726221,-21.73626525878906
2568970,52.49185809966874,13.30466526034014,pc3,-83.309375,-72.3650894165039,52.49120833333333,13.304571666666666,72.5280644713725,-10.944285583496097
2568970,52.49185809966874,13.30466526034014,pc3,-85.80875,-65.62920379638672,52.491645,13.30461,23.9891470714682,-20.179546203613285
2568970,52.49185809966874,13.30466526034014,pc2,-89.16,-66.36183166503906,52.491605,13.304721666666667,28.401322707198702,-22.798168334960934
2568970,52.49185809966874,13.30466526034014,pc2,-88.296875,-66.40711975097656,52.49160166666667,13.30471,28.674485640903406,-21.889755249023438
2568970,52.49185809966874,13.30466526034014,pc3,-87.815,-76.822265625,52.49303166666667,13.304803333333334,130.82908525202603,-10.992734374999998
2568970,52.49185809966874,13.30466526034014,pc3,-85.616875,-65.63519287109375,52.491645,13.304606666666666,24.025378177253085,-19.981682128906243
2568970,52.49185809966874,13.30466526034014,pc3,-85.674375,-65.5932388305664,52.49164666666667,13.304613333333334,23.77168475663385,-20.08113616943359
2568970,52.49185809966874,13.30466526034014,pc2,-101.95,-80.40036010742188,52.493768333333335,13.304845,212.75657869623828,-21.549639892578128
2568970,52.49185809966874,13.30466526034014,pc3,-85.72375,-65.56022644042969,52.49164833333333,13.304615,23.571859975169005,-20.163523559570308
2568970,52.49185809966874,13.30466526034014,pc3,-96.33722527472528,-84.67813110351562,52.49527166666667,13.304915,379.9477129247398,-11.65909417120966
2568970,52.49185809966874,13.30466526034014,pc2,-88.446875,-66.51605987548828,52.491595,13.304696666666668,29.33251938283143,-21.930815124511724
2568970,52.49185809966874,13.30466526034014,pc3,-69.89772727272727,-68.68525695800781,52.491475,13.30457,43.08420541540722,-1.2124703147194538
2568970,52.49185809966874,13.30466526034014,pc2,-88.42125,-66.53894805908203,52.49159333333333,13.304685,29.470991602477735,-21.88230194091797
2568970,52.49185809966874,13.30466526034014,pc3,-104.36875,-84.41731262207031,52.48856166666667,13.304413333333333,366.94328082050936,-19.951437377929693
2568970,52.49185809966874,13.30466526034014,pc2,-102.33875,-80.40036010742188,52.493768333333335,13.304845,212.75657869623828,-21.93838989257813
2568970,52.49185809966874,13.30466526034014,pc2,-88.233125,-66.74781036376953,52.49158166666667,13.304663333333334,30.738224264783735,-21.48531463623047
2568970,52.49185809966874,13.30466526034014,pc3,-85.19875,-65.66856384277344,52.491643333333336,13.304605,24.226925510950238,-19.530186157226566
2568970,52.49185809966874,13.30466526034014,pc3,-95.004375,-74.60708618164062,52.49273,13.304815,97.47949192972871,-20.39728881835937
2568970,52.49185809966874,13.30466526034014,pc3,-86.223125,-65.5932388305664,52.49164666666667,13.304613333333334,23.77168475663385,-20.62988616943359
2568970,52.49185809966874,13.30466526034014,pc3,-96.524375,-84.344482421875,52.49512,13.304993333333334,363.38619310529657,-12.179892578125006
2568970,52.49185809966874,13.30466526034014,pc2,-99.169375,-82.67982482910156,52.49445333333333,13.30514,290.36116016985767,-16.48955017089844
2568970,52.49185809966874,13.30466526034014,pc3,-94.574375,-84.0647201538086,52.49500166666667,13.304933333333333,350.0195381367426,-10.50965484619141
2568970,52.49185809966874,13.30466526034014,pc2,-93.73094512195122,-79.89289855957031,52.49364166666667,13.304783333333331,198.4846393201823,-13.83804656238091
2568970,52.49185809966874,13.30466526034014,pc2,-110.76,-83.66487884521484,52.48887666666667,13.3045,331.7089918459448,-27.09512115478516
2568970,52.49185809966874,13.30466526034014,pc2,-87.62625,-66.43767547607422,52.4916,13.30471,28.858780252856455,-21.18857452392578
2568970,52.49185809966874,13.30466526034014,pc3,-85.891875,-65.6685791015625,52.491643333333336,13.304605,24.226925510950238,-20.2232958984375
2568970,52.49185809966874,13.30466526034014,pc2,-88.45,-66.77880859375,52.49158,13.304658333333334,30.926828403417296,-21.671191406250003
2568970,52.49185809966874,13.30466526034014,pc3,-85.6205808080808,-65.6049575805664,52.49164666666667,13.304606666666666,23.842616722142875,-20.015623227514396
2568970,52.49185809966874,13.30466526034014,pc2,-87.6875,-66.77912902832031,52.49158,13.304656666666666,30.928745343076915,-20.908370971679688
2568970,52.49185809966874,13.30466526034014,pc2,-87.91625,-66.56800842285156,52.491591666666665,13.304681666666667,29.646814004202046,-21.348241577148443
2568970,52.49185809966874,13.30466526034014,pc3,-88.45875,-76.10720825195312,52.49292333333333,13.304818333333332,118.90108383983434,-12.35154174804687
2568970,52.49185809966874,13.30466526034014,pc2,-94.815,-63.15824890136719,52.49189,13.304711666666666,4.738535272404089,-31.65675109863281
