tower_id,device,measured,simulated,dist_m,lat,lon,residual
26358784,pc1,-68.695,-72.74113464355469,25.905390596478284,52.505765,13.341613333333331,4.046134643554694
26358784,pc1,-69.74,-73.35214233398438,29.587182157731025,52.505805,13.341608333333332,3.61214233398438
26358784,pc1,-86.3375,-81.82440948486328,103.09262199765631,52.50603666666667,13.342721666666666,-4.513090515136724
26358784,pc1,-72.005625,-71.94770050048828,21.089169953882898,52.5054,13.341265,-0.057924499511713634
26358784,pc1,-62.279375,-70.3784408569336,9.926492320798454,52.50560166666666,13.34127,8.099065856933592
26358784,pc1,-79.888125,-80.41985321044922,85.67805325615227,52.506033333333335,13.342416666666669,0.5317282104492165
26358784,pc1,-67.74125,-70.98458862304688,14.788376366166446,52.50548166666667,13.341241666666669,3.2433386230468813
26358784,pc1,-66.921875,-71.8948745727539,20.76180199979263,52.505755,13.34138,4.972999572753906
26358784,pc1,-68.060625,-71.98638916015625,21.327675647620875,52.505745,13.341531666666668,3.9257641601562483
26358784,pc1,-66.23125,-70.06473541259766,6.473762908834879,52.50557666666667,13.341311666666666,3.8334854125976534
26358784,pc1,-67.75875,-75.7182846069336,44.71354229045698,52.505885,13.341815,7.9595346069335875
26358784,pc1,-65.28375,-70.06473541259766,6.473762908834879,52.50557666666667,13.341311666666666,4.7809854125976585
26358784,pc4,-66.81,-70.09607696533203,6.885356809013362,52.50557333333333,13.341305,3.286076965332029
26358784,pc4,-76.70625,-79.21414947509766,73.06605074977675,52.50596333333333,13.34227,2.507899475097659
26358784,pc4,-67.974375,-72.5762710571289,24.912802880390164,52.50577166666667,13.341563333333331,4.601896057128911
26358784,pc4,-71.0325,-73.4150390625,29.96862206067637,52.505315,13.341258333333334,2.382539062500001
26358784,pc4,-68.775,-74.30816650390625,35.470615412010375,52.50581833333333,13.341733333333334,5.533166503906244
26358784,pc4,-71.006875,-71.61750030517578,19.021462595007296,52.50541833333333,13.341273333333334,0.6106253051757875
26358784,pc4,-72.639375,-73.6683120727539,31.509682365545466,52.5053,13.34126,1.0289370727539051
26358784,pc4,-80.798125,-80.49553680419922,86.53579353415743,52.505955,13.342516666666668,-0.3025881958007801
26358784,pc4,-66.530625,-70.1397476196289,7.425160281017125,52.505635,13.34139,3.6091226196289057
26358784,pc4,-72.5025,-76.45319366455078,49.91821790446029,52.50588,13.341938333333331,3.9506936645507835
26358784,pc4,-66.900625,-70.1397476196289,7.425160281017125,52.505635,13.34139,3.239122619628901
26358784,pc4,-67.9675,-71.12983703613281,15.806243208121314,52.50545666666667,13.341263333333334,3.1623370361328114
26358784,pc4,-69.925,-71.64636993408203,19.20447275583631,52.505741666666665,13.341401666666666,1.721369934082034
28650241,pc1,-86.059375,-74.99933624267578,40.13727775636789,52.498468333333335,13.30737,-11.060038757324222
28650241,pc1,-111.9275,-297.989990234375,217.75137612090626,52.49701666666667,13.306216666666666,186.062490234375
28650241,pc1,-92.40375,-73.1882553100586,28.746693277820818,52.498985,13.307805,-19.21549468994141
28650241,pc1,-87.635,-72.47998046875,24.496738362125356,52.498905,13.307996666666666,-15.155019531250005
28650241,pc1,-113.59625,-297.989990234375,217.9132359383671,52.497015,13.306216666666666,184.393740234375
28650241,pc1,-112.106875,-297.989990234375,217.75137612090626,52.49701666666667,13.306216666666666,185.883115234375
28650241,pc1,-91.89375,-72.40095520019531,24.002313216457615,52.498938333333335,13.307713333333334,-19.492794799804685
28650241,pc1,-89.228125,-74.7814712524414,38.71025381495743,52.49905833333333,13.307958333333334,-14.4466537475586
28650241,pc1,-102.18125,-109.70052337646484,185.49344113519408,52.49711166666667,13.307098333333334,7.519273376464838
28650241,pc1,-90.535,-73.71356201171875,31.97076375703955,52.498985,13.307991666666666,-16.821437988281247
28650241,pc1,-90.525625,-83.26640319824219,128.80468818360063,52.497571666666666,13.307641666666669,-7.259221801757818
28650241,pc1,-89.43375,-75.4237289428711,42.99471585945564,52.49904833333333,13.308136666666666,-14.01002105712891
28650241,pc1,-92.296875,-72.4010009765625,24.002313216457615,52.498938333333335,13.307713333333334,-19.8958740234375
28650241,pc1,-92.383125,-110.81219482421875,158.53007553002217,52.497301666666665,13.30785,18.429069824218743
28650241,pc1,-93.464375,-85.82222747802734,183.07517846070678,52.49709,13.307491666666667,-7.64214752197266
28650241,pc1,-90.353125,-76.63289642333984,51.38710899859148,52.49907833333334,13.308276666666666,-13.720228576660162
28650241,pc1,-97.0125,-82.40353393554688,112.38037303575386,52.499225,13.309228333333332,-14.608966064453128
28650241,pc1,-85.975,-74.5936050415039,37.43202400303478,52.49891,13.30732,-11.381394958496088
28650241,pc1,-91.24875,-73.31272888183594,29.5174251388082,52.49899166666667,13.307755,-17.936021118164064
28650241,pc1,-85.82375,-73.6068115234375,31.252724983240004,52.498891666666665,13.30741,-12.216938476562504
28650241,pc1,-86.63875,-74.37738037109375,36.039210059067834,52.498995,13.307485,-12.261369628906252
28650241,pc1,-110.006875,-132.26904296875,198.1745115528538,52.497036666666666,13.306855,22.262167968750006
28650241,pc1,-109.619375,-118.37299346923828,201.61957918661696,52.497031666666665,13.306726666666666,8.753618469238276
28650241,pc1,-86.915,-82.12471008300781,108.91784945780323,52.497751666666666,13.307631666666667,-4.790289916992194
28650241,pc1,-85.983125,-74.91427612304688,39.53231790204675,52.49852333333333,13.307305,-11.068848876953126
28650241,pc1,-89.8025,-85.8171615600586,182.8626657736373,52.497085,13.307628333333334,-3.985338439941401
28650241,pc1,-89.775625,-73.1314926147461,28.410481595282942,52.498981666666666,13.307813333333334,-16.64413238525391
28650241,pc1,-84.74375,-74.806640625,38.836330831060685,52.49883166666667,13.307236666666666,-9.937109375000006
28650241,pc4,-93.364375,-73.6247329711914,31.435381320141182,52.499006666666666,13.307718333333334,-19.73964202880859
28650241,pc4,-103.4375,-95.86005401611328,181.53732588766144,52.49712666666667,13.307251666666666,-7.577445983886719
28650241,pc4,-101.98,-95.92262268066406,181.53732588766144,52.49712666666667,13.307251666666666,-6.0573773193359415
28650241,pc4,-83.49,-74.90140533447266,39.44013545844044,52.498803333333335,13.307215,-8.588594665527339
28650241,pc4,-88.875625,-78.26469421386719,65.25476838407938,52.49908166666667,13.308551666666666,-10.610930786132812
28650241,pc4,-87.424375,-76.01775360107422,47.16354739650897,52.49839333333333,13.307353333333332,-11.406621398925779
28650241,pc4,-88.343125,-73.77306365966797,32.256351070916054,52.498665,13.307318333333331,-14.570061340332032
28650241,pc4,-88.1425,-77.58279418945312,59.12004805378865,52.49905833333333,13.308466666666666,-10.559705810546873
28650241,pc4,-98.13875,-85.23929595947266,162.93243374875303,52.49920333333333,13.31006,-12.899454040527345
28650241,pc4,-92.049375,-75.63983917236328,44.462799393984135,52.499045,13.308181666666666,-16.409535827636716
28650241,pc4,-91.408125,-80.61703491210938,91.54365297572328,52.497931666666666,13.307433333333334,-10.791090087890623
28650241,pc4,-88.1975,-77.63550567626953,59.55355576643756,52.49907666666667,13.30845,-10.561994323730474
40782336,pc1,-80.18875,-85.40519714355469,48.571734462003356,52.48855666666667,13.302676666666668,5.216447143554689
40782336,pc1,-80.688125,-79.45177459716797,105.95487647528968,52.488436666666665,13.303556666666667,-1.2363504028320307
40782336,pc1,-82.02625,-80.28997039794922,91.29775322228093,52.488443333333336,13.30334,-1.7362796020507858
40782336,pc1,-80.048125,-103.96186065673828,121.05848248805073,52.48806,13.300308333333334,23.913735656738282
40782336,pc1,-86.583125,-136.7940216064453,152.23998576021896,52.48851666666667,13.299748333333334,50.21089660644532
40782336,pc1,-79.093125,-80.14656829833984,84.15018005031199,52.48815,13.300835,1.0534432983398432
40782336,pc1,-79.46625,-91.7976303100586,105.02548285022185,52.48807833333333,13.30055,12.331380310058591
40782336,pc1,-70.661875,-73.88672637939453,32.50359596955801,52.48848666666667,13.302461666666666,3.2248513793945364
40782336,pc1,-91.64295212765956,-297.989990234375,215.16091947993488,52.48905833333333,13.298988333333334,206.34703810671544
40782336,pc1,-79.13,-89.75060272216797,78.60197541688267,52.48822333333333,13.30088,10.620602722167973
40782336,pc1,-91.460625,-82.9160385131836,159.1008095753501,52.48842333333333,13.304341666666666,-8.5445864868164
40782336,pc1,-90.744375,-297.989990234375,192.42154382788712,52.48883,13.299228333333334,207.245615234375
40782336,pc1,-79.774375,-96.70552825927734,114.07271475054662,52.48806,13.300418333333331,16.931153259277337
40782336,pc1,-91.9425,-148.8822021484375,174.83021779719482,52.48871,13.304531666666666,56.939702148437505
40782336,pc1,-84.985,-81.58563995361328,136.675391627218,52.4884,13.30401,-3.399360046386718
40782336,pc1,-79.153125,-81.63436889648438,100.54628353881779,52.488103333333335,13.300605,2.481243896484372
40782336,pc1,-90.5725,-91.65030670166016,162.98573126936216,52.488575,13.304386666666666,1.0778067016601511
40782336,pc1,-82.63504464285714,-80.14002227783203,84.12648329013813,52.488166666666665,13.300825,-2.4950223650251075
40782336,pc1,-77.52875,-79.94084167480469,82.30480137137832,52.48845333333333,13.303206666666666,2.4120916748046852
40782336,pc1,-92.69375,-85.12886810302734,157.75523056936052,52.48844166666667,13.304321666666668,-7.564881896972651
40782336,pc1,-87.76875,-136.7043914794922,151.0504463651334,52.488488333333336,13.299763333333331,48.93564147949219
40782336,pc1,-81.3125,-81.0721206665039,101.33107202244321,52.48807666666666,13.30061,-0.24037933349609375
40782336,pc1,-88.394375,-112.08356475830078,174.6441234010621,52.48856166666667,13.304561666666666,23.689189758300785
40782336,pc1,-72.9275,-81.5354995727539,21.596098142328604,52.488618333333335,13.302041666666666,8.607999572753911
40782336,pc1,-82.318125,-81.53788757324219,99.06227760814559,52.48809333333333,13.300635,-0.7802374267578074
40782336,pc1,-92.2925,-84.7231216430664,166.11885340469973,52.48848666666667,13.304443333333332,-7.569378356933598
40782336,pc1,-80.76625,-81.52953338623047,98.95762579976417,52.48809333333333,13.300636666666666,0.7632833862304693
40782336,pc4,-91.395625,-84.68440246582031,159.39526641506262,52.488495,13.304343333333334,-6.711222534179683
40782336,pc4,-75.49,-85.09089660644531,64.3069221784548,52.48833166666667,13.301055,9.600896606445318
40782336,pc4,-82.293125,-100.79842376708984,93.6241800096926,52.48814,13.300691666666667,18.50529876708984
40782336,pc4,-77.385625,-84.42927551269531,34.630657033546655,52.488565,13.30245,7.043650512695308
40782336,pc4,-78.35,-79.66099548339844,111.52885647012278,52.48845666666666,13.303638333333334,1.3109954833984432
40782336,pc4,-75.245,-91.6876220703125,37.295355573127374,52.48851833333333,13.302521666666667,16.442622070312495
40782336,pc4,-89.210625,-85.19879150390625,159.10584100848027,52.488438333333335,13.304341666666666,-4.011833496093743
40782336,pc4,-77.2925,-102.5593032836914,107.00650820425945,52.48808666666667,13.300513333333331,25.266803283691402
40782336,pc4,-84.73,-81.89208221435547,141.38425389919965,52.48842166666667,13.30408,-2.8379177856445352
40782336,pc4,-91.53625,-112.34319305419922,164.1301498361992,52.48856666666666,13.304405,20.806943054199223
40782336,pc4,-82.23625,-100.40675354003906,93.83644170949067,52.48814,13.300688333333332,18.170503540039064
40782336,pc4,-72.783125,-70.99153900146484,12.49659839884042,52.48853,13.30192,-1.7915859985351545
40782336,pc4,-90.0075,-100.8702163696289,161.76687509865994,52.48854333333333,13.304373333333332,10.862716369628913
26369024,pc1,-95.048125,-73.78561401367188,32.22669965541581,52.50967333333333,13.35132,-21.262510986328124
26369024,pc1,-88.04625,-73.78421020507812,32.21829200617004,52.50968833333334,13.352023333333332,-14.262039794921876
26369024,pc1,-97.734375,-86.79146575927734,201.3371803363115,52.508426666666665,13.34927,-10.942909240722656
26369024,pc1,-95.440625,-83.79447937011719,133.992436034413,52.509225,13.34975,-11.64614562988281
26369024,pc1,-96.10732323232324,-85.24688720703125,154.39501188343192,52.50965,13.353948333333332,-10.860436025291989
26369024,pc1,-96.349375,-89.06903076171875,274.85020493917096,52.507775,13.348751666666669,-7.280344238281245
26369024,pc1,-94.526875,-75.12173461914062,40.69769812655008,52.509735,13.352123333333331,-19.40514038085938
26369024,pc1,-90.573125,-84.4812240600586,146.98479789807604,52.509085,13.349613333333334,-6.091900939941411
26369024,pc1,-96.19125,-90.17859649658203,319.4534062302447,52.50749166666667,13.348285,-6.012653503417965
26369024,pc1,-94.651875,-75.03328704833984,40.11591835835225,52.509675,13.351178333333332,-19.61858795166016
26369024,pc1,-94.58625,-82.13494110107422,107.39284298574698,52.509418333333336,13.3501,-12.451308898925788
26369024,pc1,-98.2275,-85.0586929321289,158.94843079434364,52.508943333333335,13.34951,-13.1688070678711
26369024,pc1,-93.829375,-75.32601165771484,42.0528983126872,52.50971,13.352183333333333,-18.503363342285155
26369024,pc1,-94.9825,-87.98068237304688,236.9093934994132,52.50805666666667,13.349086666666668,-7.001817626953127
26369024,pc1,-91.490625,-73.31668090820312,29.372073341478632,52.509708333333336,13.351916666666666,-18.17394409179687
26369024,pc1,-101.74375,-91.67340850830078,390.26776503817854,52.50708166666666,13.347481666666669,-10.070341491699224
26369024,pc1,-100.66125,-91.23223114013672,367.9646595565139,52.507196666666665,13.347756666666667,-9.429018859863277
26369024,pc1,-97.711875,-79.5218734741211,76.09874684171423,52.509701666666665,13.35275,-18.190001525878913
26369024,pc1,-96.1925,-84.77828979492188,153.0169929590269,52.50905,13.349538333333332,-11.41421020507812
26369024,pc1,-96.7975,-75.84498596191406,45.58653116370206,52.509685,13.352271666666669,-20.952514038085937
26369024,pc1,-88.094375,-73.78421020507812,32.21829200617004,52.50968833333334,13.352023333333332,-14.310164794921874
26369024,pc1,-94.238125,-75.36958312988281,42.344441778813476,52.50971166666667,13.352186666666666,-18.868541870117184
26369024,pc1,-96.62125,-84.15067291259766,135.4241675869534,52.50965333333333,13.353665,-12.470577087402347
26369024,pc1,-97.776875,-81.09844970703125,93.12551559052139,52.509605,13.353045,-16.678425292968754
26369024,pc1,-90.828125,-74.48475646972656,36.58311476044687,52.50971333333333,13.352073333333331,-16.343368530273438
26369024,pc1,-94.730625,-72.82633209228516,26.416922761715703,52.50966666666667,13.35143,-21.904292907714847
26369024,pc4,-103.55375,-85.44422912597656,167.50537017045642,52.508896666666665,13.349405,-18.10952087402343
26369024,pc4,-104.94072164948452,-93.72775268554688,415.8152240682516,52.50994,13.357781666666666,-11.21296896393764
26369024,pc4,-100.689375,-86.4563980102539,192.3391205039721,52.50852166666667,13.349323333333333,-14.232976989746092
26369024,pc4,-99.865625,-90.25990295410156,278.1388814821989,52.50983166666666,13.355753333333332,-9.605722045898432
26369024,pc4,-102.091875,-85.5404281616211,169.7193439083922,52.50882166666667,13.349425,-16.551446838378908
26369024,pc4,-99.11625,-88.63196563720703,258.9655086142421,52.507891666666666,13.348893333333333,-10.484284362792962
26369024,pc4,-100.26375,-91.30645751953125,314.1055034469042,52.509875,13.35628,-8.957292480468752
26369024,pc4,-99.8925,-92.3853759765625,355.96947902476717,52.50991666666667,13.356895,-7.507124023437498
26369024,pc4,-98.945,-89.34565734863281,285.38145946858145,52.50770166666667,13.348651666666669,-9.59934265136718
26369024,pc4,-93.714375,-75.50252532958984,43.23938156096913,52.50968666666667,13.35223,-18.21184967041016
26369024,pc4,-96.75125,-85.30474853515625,155.4617495652998,52.509685,13.353956666666669,-11.446501464843749
26369024,pc4,-99.000625,-88.17876434326172,243.40915200549273,52.50802,13.349011666666666,-10.82186065673828
26369024,pc4,-101.650625,-85.51883697509766,169.22113100214509,52.508805,13.349446666666667,-16.13178802490235
26369024,pc4,-93.47625,-73.8349609375,32.53083557214427,52.50977,13.351796666666669,-19.641289062499993
26356993,pc1,-98.06125,-85.67741394042969,162.50418590821647,52.51130166666667,13.288963333333331,-12.383836059570314
26356993,pc1,-96.58625,-81.62635040283203,99.48909801770941,52.513036666666665,13.288066666666667,-14.959899597167976
26356993,pc1,-95.0675,-81.64041900634766,99.65867181927457,52.51276666666666,13.288481666666666,-13.42708099365234
26356993,pc1,-94.0175,-82.30641174316406,108.22668715864577,52.51300666666667,13.288328333333334,-11.711088256835936
26356993,pc1,-96.579375,-82.02933502197266,104.58721265182797,52.512863333333335,13.288463333333333,-14.550039978027343
26356993,pc1,-103.4634900990099,-86.53793334960938,179.914715302402,52.51105,13.288895,-16.925556749400528
26356993,pc1,-104.82716836734694,-81.51384735107422,98.0937028285101,52.51220333333333,13.288658333333334,-23.313321016272724
26356993,pc1,-91.998125,-84.92215728759766,148.5382722111056,52.51144833333333,13.288901666666666,-7.0759677124023455
26356993,pc1,-95.1425,-77.43555450439453,57.181699284468515,52.51278,13.286891666666667,-17.706945495605467
26356993,pc1,-96.7475,-81.54716491699219,98.51212944945672,52.51304,13.288033333333331,-15.200335083007815
26356993,pc1,-96.513125,-81.54716491699219,98.51212944945672,52.51304,13.288033333333331,-14.965960083007815
26356993,pc1,-95.25875,-78.40421295166016,65.49492637111841,52.51286833333333,13.286931666666666,-16.85453704833985
26356993,pc1,-96.294375,-81.54716491699219,98.51212944945672,52.51304,13.288033333333331,-14.747210083007815
26356993,pc1,-96.3875,-85.92078399658203,167.2757112575735,52.511205,13.288903333333334,-10.466716003417972
26356993,pc1,-96.65625,-81.54716491699219,98.51212944945672,52.51304,13.288033333333331,-15.109085083007812
26356993,pc1,-92.904375,-79.2200698852539,73.09991206432666,52.51294333333333,13.286955,-13.684305114746095
26356993,pc1,-91.3175,-80.05302429199219,81.50905844649674,52.512985,13.287671666666666,-11.264475708007808
26356993,pc1,-94.909375,-76.77471160888672,51.901410475321526,52.51270333333333,13.286816666666668,-18.13466339111328
26356993,pc1,-101.420625,-86.15668487548828,172.00063153863024,52.511156666666665,13.28892,-15.26394012451172
26356993,pc1,-92.83375,-79.60161590576172,76.86523574391997,52.512975,13.287503333333332,-13.232134094238276
26356993,pc1,-98.095,-79.19915008544922,72.89603372960691,52.51296,13.287288333333333,-18.89584991455078
26356993,pc1,-88.788125,-76.41149139404297,49.11784678203516,52.51266666666667,13.2868,-12.376633605957025
26356993,pc1,-94.116875,-82.59427642822266,112.1183701581308,52.513036666666665,13.28836,-11.522598571777337
26356993,pc1,-94.63,-76.77471160888672,51.901410475321526,52.51270333333333,13.286816666666668,-17.855288391113277
26356993,pc1,-91.3275,-81.00785064697266,92.06901189784132,52.51300333333333,13.287951666666666,-10.319649353027344
26356993,pc1,-89.113125,-76.38165283203125,48.89109454756496,52.51260333333333,13.286686666666666,-12.731472167968747
26356993,pc1,-99.82,-77.93147277832031,61.33927859563731,52.51202,13.286443333333333,-21.88852722167968
26356993,pc4,-99.7425,-82.34458923339844,108.73493109948696,52.51294,13.288441666666667,-17.39791076660157
26356993,pc4,-104.075625,-83.90172576904297,131.42612304731608,52.51162833333333,13.28881,-20.173899230957034
26356993,pc4,-101.83875,-85.66952514648438,162.36332213516846,52.51127833333334,13.288923333333331,-16.16922485351563
26356993,pc4,-103.898125,-83.42768859863281,124.10249857000115,52.51169333333333,13.288751666666666,-20.47043640136718
26356993,pc4,-100.290625,-78.70735168457031,68.25196976912132,52.51289333333333,13.286926666666666,-21.583273315429693
26356993,pc4,-99.0075,-79.7685775756836,78.56406134767329,52.51300666666667,13.287071666666666,-19.2389224243164
26356993,pc4,-107.953125,-80.82145690917969,89.91606061896239,52.51224333333333,13.288543333333331,-27.131668090820312
26356993,pc4,-100.488125,-78.70735168457031,68.25196976912132,52.51289333333333,13.286926666666666,-21.780773315429684
26356993,pc4,-96.45940721649484,-76.99098205566406,53.59616871005548,52.51266833333333,13.286696666666666,-19.468425160830776
26356993,pc4,-106.603125,-81.49907684326172,97.91529476831893,52.51224166666667,13.288661666666666,-25.104048156738287
26356993,pc4,-101.129375,-77.72969818115234,59.63028771193126,52.512805,13.286896666666667,-23.399676818847652
26356993,pc4,-101.440625,-79.16828918457031,72.59987350166553,52.512925,13.286878333333334,-22.272335815429685
26356993,pc4,-98.76625,-79.11259460449219,72.06432711564445,52.51294666666666,13.28706,-19.653655395507812
26368258,pc1,-81.96375,-77.53558349609375,58.5912252232363,52.49926,13.312,-4.4281665039062545
26368258,pc1,-85.515625,-78.4756851196289,66.61174829598627,52.499923333333335,13.313475,-7.039939880371094
26368258,pc1,-88.47625,-82.66106414794922,115.47588900027975,52.49920333333333,13.311131666666666,-5.815185852050774
26368258,pc1,-85.17,-78.2759780883789,64.78195580478297,52.49993833333333,13.313411666666669,-6.8940219116210955
26368258,pc1,-85.326875,-80.20614624023438,83.3435667901583,52.49974,13.313933333333331,-5.120728759765626
26368258,pc1,-86.01875,-78.4615707397461,66.48437530162468,52.499921666666665,13.313475,-7.557179260253903
26368258,pc1,-84.30375,-77.82229614257812,60.92084067179198,52.49982666666666,13.313496666666667,-6.481453857421869
26368258,pc1,-86.408125,-78.47480010986328,66.5327196388792,52.499968333333335,13.313395,-7.933324890136717
26368258,pc1,-85.225,-78.77855682373047,69.41421836059577,52.49987,13.3136,-6.446443176269526
26368258,pc1,-83.21625,-77.56078338623047,58.71215303302652,52.499903333333336,13.313341666666666,-5.6554666137695335
26368258,pc1,-83.536875,-80.98942565917969,93.77458398424558,52.4992,13.311473333333334,-2.5474493408203074
26368258,pc1,-85.11,-77.86954498291016,61.318997864200924,52.49983,13.3135,-7.240455017089843
26368258,pc1,-80.33625,-78.5908432006836,67.66517323553242,52.499775,13.313661666666668,-1.745406799316413
26368258,pc1,-102.894375,-85.34187316894531,165.68478121339882,52.499145,13.310388333333334,-17.552501831054684
26368258,pc1,-73.230625,-71.07546997070312,15.457934637161545,52.499385,13.312665,-2.1551550292968784
26368258,pc1,-86.18,-78.09381866455078,63.23121295727115,52.49982333333333,13.313541666666667,-8.086181335449226
26368258,pc1,-85.409375,-78.08944702148438,63.19483820270549,52.49988666666667,13.313461666666669,-7.319927978515622
26368258,pc1,-81.300625,-79.05764770507812,72.06763220316027,52.49984,13.313678333333334,-2.2429772949218716
26368258,pc1,-85.4925,-77.6663589477539,59.61419854469328,52.499845,13.31345,-7.826141052246101
